x2 floor x1 acos max,x0,x1,x2
0.3097189784764765,8.802493717912613,1.0660243811269485,-9.368076679148494
5.55515312478965,-10.126670491628277,-0.6651317749412751,5.261840692264215
0.9350095805654959,2.794820628638462,0.5886706895429572,-8.214936283963393
1.325573932018052,3.24021829596608,0.2773192577318197,-9.289860886741891
4.892885291415014,9.52034128671994,-0.7709490037602721,5.078390561758
7.983243521226106,1.470962344722118,-0.38297574507317667,8.232286807802806
1.6186893871261727,-0.2438531451275608,-0.061162831926920125,-8.509159616967512
8.74478240886624,-10.039077230190815,0.8699068473557688,10.155043794777642
1.5103412869292403,8.513466533334256,-0.2275154434128068,-7.310243454127782
2.6267698908314085,-0.654360334819986,-0.7689856488940351,-8.814716286714157
9.379925095208247,-0.7792534667530273,0.842942093609713,7.744387219529482
1.274479009645613,-6.269560859401761,0.2621402833890443,-4.001103889927492
1.7026609455693793,-1.5430235508086163,-0.39751959685698607,-2.6191174946250144
6.780831235731409,1.3381387318721312,0.03334744302047567,6.599397790921102
3.2084908154089966,5.002646494826569,0.6306152047433362,3.3503429227090127
3.2310405140211382,2.016836873851711,0.4125521730307363,4.174486893349333
4.586342767588523,0.9347458707020407,-0.15035055912752215,3.843268788637939
1.5564674775658025,2.1777978684778097,0.8145207210472651,2.755992582718711
2.1772330516559504,-8.25610219006291,-0.9137265282492458,-5.651323450729263
7.62539971566062,-4.688720319236172,-0.06745813656317592,8.560675630300281
2.6217748332766457,-3.8916762852394498,-0.888268384092887,1.5677453194334783
1.7953353712956066,-3.34549690028249,-0.10711877040807873,-6.620415612442019
0.5962200668812154,8.88122296734784,0.821648282861731,0.04522201920455415
5.308999015003012,-4.2590570582314164,0.6269983908691765,5.09923578274741
1.7807230070727789,-3.8838495257905943,-0.10970152623037413,0.7823959775570123
9.276358586889291,-7.44848642147835,0.5834618559353183,9.996087164515886
1.03694968508217,7.785570141421115,0.44657147112659307,-3.316306147574984
1.8005066572514692,6.3845536153173414,-0.14653531394863512,2.520214569316068
2.0230927855248044,-6.146210926852113,-0.34320509113174674,-6.783441993383699
0.8285491493724657,2.82201507954513,0.6121357636475997,-7.474277136774851
1.2590516996896883,-8.722861836553042,0.45935962236876476,-5.704875890875567
5.20754857263657,1.1417775275946493,0.169755987931678,5.581765545619758
8.107891876402292,-0.9531833609127586,0.995542117924931,9.263834029493495
1.7216330140620648,-9.950788841841662,-0.32056090093262407,-7.608470281420805
9.141427297844468,0.6196000188879113,0.15750443959375882,8.891673479999746
1.9508604567844587,-8.557086766628654,-0.46494324141830873,-0.6632419367127815
2.5296894659128304,-0.11631772900177202,-0.7795828386462116,-2.176502522145905
1.6993606793286744,-5.21210938279164,0.016955978927378084,-9.154495353224588
1.2860036388628744,3.0064621167881582,0.27848491864753544,-3.027835939574834
1.978369134392587,2.1072158820901037,-0.29012239726633504,1.809398416371366
1.5158701053978079,-6.2615095509418275,-0.07613793178475677,-1.2944685783255256
1.3955714224812326,-8.508830934499018,0.22317952009054923,-9.251337680841003
2.5792992223324442,7.696197530143609,-0.4774556474046228,-2.53651832084543
1.0000853162690577,11.892948504782677,0.5300721989408094,1.013958883510507
1.6947346013012117,4.7483942810951305,-0.007372180710818786,-0.3222973571603252
2.1182749111836903,-5.4551283138713895,-0.23209922693278184,-2.2890613712642653
1.8635528064216689,-7.135965602278369,-0.1526289171730626,-8.567594092490596
1.209199125085076,6.128369594983929,0.3121589403189258,0.17145073051334664
1.0815993079045074,-0.5191713624785863,0.3914874208635794,-1.7083547759503535
1.8833848264090345,0.5220360107754852,-0.3425665061652325,-0.09707663654833164
4.928645283348841,1.8666879065200441,0.7802391455437989,5.3669521181982365
0.7444382035025466,0.7862510012897133,0.8655379544668199,-2.446454990638216
5.129520415735903,0.5562237388716645,-0.4478657648253559,5.762176339734382
4.800443179010977,-4.405496596302872,0.23692461903630582,6.890059554645536
7.850767139369419,1.598915270312672,0.1520172506074064,8.002300798492525
1.4884152420720074,4.7118626144915705,0.002117437172001522,-1.5846401733627984
2.110537696380641,-7.577024471641901,-0.4211635579824953,-6.103655819819786
2.9354619636737507,5.495225906054245,-0.7448682844265204,-8.44066106174026
7.872029695538074,10.29417355348976,1.017069744646414,7.711704855520167
9.161661245450572,9.358394300290096,0.6624714755498365,8.649490574252123
1.6605008888793926,-7.9228761563303856,-0.25028360618473566,1.687951224536709
1.481470022036892,-2.3334927336345137,0.014694763932907601,-1.2681902565070162
1.7658941432010988,10.291124304106944,-0.09118452261183776,-4.898230208801095
2.3813451508815877,3.31923456858827,0.11694106674704924,1.850933012655471
1.7725895797474145,-4.847473398249178,-0.32302526879433063,1.9507882879705116
2.4244122403394366,-8.48570804036643,-0.7250937917365521,-4.153145513558131
2.1416700602710295,-0.7807435621561999,0.807533544151685,2.062319290240026
5.700332333903401,2.3743218627007936,0.8783394097463468,5.899608241087192
9.633650145901697,-4.66761449311144,0.48903974177724885,9.052452271992914
3.7078699946191005,-2.3610546102288095,0.4915227384264401,4.579761731276977
7.204137102908621,6.6282667095712755,0.7463071729376431,6.7850555237890715
