x1 exp log sin 0.000421264051873948 +,x0,x1,x2
0.18752450350648564,5.855692155671924,-10.595818770503666,8.310005003770804
0.3362610641810096,-4.44837765953658,8.93711065997487,7.329151612188705
0.4572662880366276,2.8184391463300935,-3.26488768199741,-3.0380943343126057
0.8241668029249783,6.4724948424364666,-4.552769568030815,-1.5934220069877472
0.9315251596009994,-9.468339068641276,2.042668259407838,-9.393304753195618
-0.8321668168372841,-3.431824853416811,-2.2941107117362427,-8.200941103690477
-0.7642899828466135,1.2714089264271076,-1.0331379425575486,7.724926329368402
-0.34331559781225274,2.5489246810768282,-7.560366284735223,-9.388726735014792
-0.9898746367243976,-0.07110361492033855,-2.047087337813624,-1.5143672583726884
0.835687210638534,-2.082115807190591,6.281453935292081,1.189903465450224
-0.4238124267576101,7.87632234808801,9.821589180696817,4.160764703643855
-0.3614157528658028,5.082519602913775,-10.381955922020442,11.015004142844555
0.5467400876331748,-9.399107678553127,2.4294331308524924,-7.258648418458807
0.4255093006468907,-2.171293407736947,2.8160818518108206,-12.12487944872121
0.8366455111819427,-7.056554504154625,-5.344832847596388,-8.396643502254925
-0.8032131527186214,-8.730422886095141,-2.040671921835671,11.554112489222925
0.8759053168018726,-0.5076564886823183,8.014891859181624,-1.7887392168103182
-0.4281789562969175,-1.075249420579906,-6.861449591090727,-6.230945691701017
0.9674258961224605,-0.9945383130610586,7.427387804386703,-1.330998723892052
0.9415243601906086,7.973356747388756,-4.4078077332760675,0.5825059050506697
-0.9239498975111959,-0.4345682304449257,-1.1267072877110227,-0.006105991732278653
0.4711656231060905,6.2548283744046165,-5.823739391903749,-6.793825805568043
-1.1007526652451574,8.162539618109504,-6.945154078965916,5.250410318897092
0.6596497420922196,8.36152201372179,2.2744029515317084,-10.828364951830302
1.0404904546073823,0.6933165102888743,-4.483838410637329,-2.3599441010871876
-0.5251140992005708,8.895991044618118,-10.153994265878737,-8.955997082091317
-0.7165823113770317,3.8737471445467833,5.998306079500922,8.408849549429897
-1.0318048632447956,-10.254061279402581,-7.187165049436294,0.030245540094686652
-0.15064670969145735,-9.411530231055258,-6.0529017261134275,6.247464488119027
-0.24611663748262064,2.627655385362492,8.865059909545709,2.932429805936654
-0.6635174039602182,-3.712942046208268,-8.810464146526177,-1.637505135277531
-0.5756064461683937,-6.298455876536431,-0.8365548401508602,-5.505465513467363
0.337567534313534,6.032356851684246,2.611112397194202,-1.0195761272579211
0.882973340527662,-6.808710559775722,-4.7900926992362045,6.198458549744016
0.2077205275471598,-11.261069534138118,8.498955389942829,-1.639260768178889
0.9353406801805635,-2.267142059155025,6.688733026893711,9.679586061757359
0.5899503247642881,-9.356642806365137,-6.448517933307287,1.0344924708136873
1.144603910939782,-7.05298830432002,-4.834385318314973,0.22944286994524224
0.8329912893835962,6.8165569279320275,2.367359466013468,-4.627447996520196
0.2963406657911834,0.628274967562973,0.2951978191944763,2.4276417081991744
-0.6761076591756683,-8.660236145752881,-3.1889590271787394,-7.647613630074416
-0.3861575571177588,-0.32766374598093684,3.7969287657045188,-8.159463627722277
0.819342810363695,-4.141542572890166,0.8675663534322042,-7.183021073497714
-0.27110980997547274,-6.629096161562728,-8.932229189690997,-5.857442694721735
-0.9862022371781055,8.184550809129389,5.164282914112184,3.4761832809910147
-0.946798713394996,3.112955425651124,-2.3159405647451607,7.376383972152783
0.7731129306042631,-9.464076205504831,-5.29168840925101,-1.6231715860856655
-0.7166041902211975,-1.3542273596510972,-0.9025304069061872,-8.204641201445272
0.9346304069251679,6.586171513135296,-4.147808145382991,-7.536405178282561
-0.3747993852727161,-3.7412331433977832,-5.832202879057944,-1.5946192974274223
-0.5498940807099324,6.905264082836308,-0.5864607873248339,-0.7045143269621877
0.7172939558037845,4.21611903632037,6.947941765520276,1.1889179794656706
-0.39737411072728784,-4.122863745245566,-0.4983048224978,3.7115657277708514
-0.6756530756798133,3.9546177776767215,-8.41949446634784,1.497202408146403
-0.8036998495379284,4.344152680173546,4.691259664268201,0.20395290216111264
-0.9657182812807007,1.5360119502093255,-2.0322832917907805,4.785687513781538
0.7171846728896819,-7.700117725790888,6.341557747593619,-2.5180624891675465
0.24322697777624766,8.721299955092917,7.062233110085931,10.52583322973857
-0.3464820111266579,-2.392378306956786,-7.776717997813067,5.926910289335274
0.4890627122705427,7.353926529464279,-5.713850217508183,-2.264549084014237
0.9673904284174258,1.3902359792747712,-4.960818502272063,-6.800463259410649
0.32247442225325057,-3.949627908980296,-10.569477263439044,2.3274229231742947
-0.2552151601024154,-0.7723258594209825,3.9400039430954696,2.2641757560265394
0.29730334011649456,8.609919656775295,2.713877499628986,10.754105322118008
-0.8252397187536185,6.315024878436236,-1.837284610432102,7.655571257926115
-0.9202497202926682,4.049225868423676,-7.13768492913981,3.96726091314263
-0.025788510937374262,-2.1405473307226006,-0.021710227954082163,-0.9180132178669889
0.6704593585584262,-3.1701289495460196,0.7977176419344969,-5.5433786639415645
0.6252543948535019,1.1740979653516728,7.642931674102794,-6.332134795833768
0.8932255066569404,-7.812496643717411,1.5796037348282077,1.4258688742438783
0.9453090546334186,7.306583314255783,1.8715634826745005,5.199333712152723
0.3692371518465712,-4.1497310055210175,9.991413393117327,-5.054182433052264
0.920540492137884,6.989446165713181,2.003886942685493,6.607766118308032
-0.8996731197434905,-5.097221319715228,5.603114185351316,2.592912267115443
0.8266661330474149,-9.163144533470359,0.8730166376112724,-7.5455561789497585
-0.9175026712014256,-2.7443600036688056,4.263401201340393,7.0518829921437645
-0.5496077667721362,-9.447006448642364,4.079146477759226,-4.112862933148552
0.773119109757646,3.7770701415559245,8.627156273384445,-8.04259384242243
-0.1567225378238515,8.628597767524342,-7.378458817248966,7.185206079690571
-0.712717102287621,10.102162080605407,-0.9189873369025384,6.722298454711832
0.9639855151806117,8.066610263064577,1.8311446681137313,-10.103859674821784
1.0133381804298731,1.9163911038770636,1.0294870701041787,-1.4891063524488803
0.9876887209220472,2.624663741345748,-5.922814099744266,9.704173123587513
-0.9181200340711978,1.8257227816075485,-7.089975564749656,-0.46389190127174706
0.662065830427442,-0.4847356754135521,2.64698868015052,6.843621250658392
0.8180071163716355,-6.459746659474049,7.226863145403194,-8.005826591660988
0.989088930089712,-8.438210400317407,8.206429121083687,-1.1123760803011828
0.07928061291860776,10.054505079899906,8.753960259943614,-3.813761147497589
-0.3874277557426164,-7.476991386029609,-8.651082809599686,8.760248989737608
-0.289906467278038,-4.913625439964094,-0.3041245959372438,-7.048772232337314
-0.5816790532103545,5.211436903892878,4.989174787392611,4.066827718262731
0.5924147477192362,-1.3652512957605178,9.64273755257032,-6.671225942595018
1.032418958952542,9.89064073651677,1.2387673834392914,-7.705824785458502
-0.5656367094827616,-1.742150542818995,5.986599466101888,-5.518394770573333
1.0164968058665906,-2.9984537242897806,7.031071675335672,1.6819877557427145
0.690863837710704,8.337285056534382,8.472755114858764,-2.163020178520134
0.8523000222877823,6.74492708119227,-4.252892790120052,-1.0257525081770003
0.7399304720591456,-8.304339754865858,-4.23386527956531,-1.9764463796252674
-0.9498718179728624,-3.7909396245935247,5.865511135470081,-9.815719492924831
-0.642770449467225,4.160777607483084,3.311965278748752,1.1452390335713023
