x0 5.558343725411612 min exp x0 x0 * x0 - min,x0
13.922428009102825,3.29639619720691
0.2151392159889727,-1.3135974140896864
0.0005244002697596846,-7.664929538581406
0.11057373067019513,-2.4267265935730262
0.004602461782754061,-6.6290041025818125
26.668339451304497,6.082022890434639
0.006800377978923355,1.0398556176233649
0.004955049841764876,-6.085775145692912
0.009708992167429811,-4.184410918556319
0.10764178965792096,-2.1476735112020813
43.55335615830437,6.440535447445253
0.01221011867419444,0.8260600018237378
0.4854997666033457,-0.4891291683828396
9.187716862564162,3.6998901842180825
22.469535781713525,5.501307166026019
6.944302731773284,3.3806547765202226
27.981868954534615,5.9773906710435964
6.21831257140124,3.076986167647064
0.00020225153086447808,-9.592041345249081
0.24519666150127717,-1.295422390720548
2.2035473850294203,2.1860354179488324
0.00022632682057138095,-8.186449866835007
59.17397091634664,9.287177298836246
0.008721464674088547,-5.184238930824063
0.010527685803386108,-4.1824604154428355
0.0030236442827402594,-6.518903787244735
15.03506936158329,3.9914255813106085
28.049469014898516,5.510279311638218
-0.1549809798931861,0.2216104238985809
3.6234298548826236,2.325501008850733
0.003303377050906478,-4.8368684839216805
0.00010796137042156753,-9.391322827192427
14.700807871736632,4.438365372372619
0.0001735993324501175,-7.667398970541911
0.0017363341448635107,-5.094060429305057
0.017140966122645603,-3.232136856096977
0.0007630984878977122,-8.02530012744776
0.15522383323575858,-2.2602526115186596
39.401451104570086,6.372643076846301
70.86015642317186,9.829281376533713
0.00040633033771517787,-6.953547486446757
-0.1960052542010781,0.5822896196589904
-0.0630291860651378,0.8767229546496828
19.194021953863924,4.879975649998206
0.005661074988683103,-5.8786891065046465
0.0004824725934506079,-7.939084562896771
75.19620055447241,8.04211492283182
0.5849431944598774,-0.6254025783881654
74.31109629955681,9.873694480374466
0.09310847680300088,-2.451711884042289
0.01861454513446097,-4.831846789762366
0.051303311734062225,-2.9407680795843145
22.731910516283648,5.617268722039292
0.00043307245432201724,-8.592097593507038
31.015753380678024,7.5214201139022085
1.8418091194883977,2.014096114504136
1.3110026610825996,1.5063979061297008
79.9545245076665,9.889545418787558
0.00081359171590001,-5.680438247024056
0.015729150555736073,-4.180987143477292
26.41452532242575,6.3098487031990445
47.02326547902999,7.1525465779125375
36.68600661233407,6.05877031449252
0.000058637379800847606,-9.004417916750104
0.22627743484755575,-1.8005146683881972
3.7341816696249164,2.425790697876148
0.0026577633782570486,-8.051512671527476
0.5754929549520197,-0.6339777382290439
0.0003100682459810558,-8.019941773039614
0.0043694771414380055,-5.409597893217426
0.00003982023701327964,-10.641539714012971
0.0006607221066866856,-7.371121219186503
0.00017088532555297137,-9.191557261310088
32.53987031936822,5.6278958340071386
32.214621870760844,6.9402308069877146
0.0012151011671224245,-6.252443341256402
0.008985985334420807,-4.918955222916873
21.960968267697293,5.396475823109418
0.001077424819065052,-6.64947914588011
34.86912480496091,5.987304870348
0.38448478569700756,1.4000075644129963
0.007769776351041556,-4.28449149604727
0.00007288714230336444,-9.076856200685468
0.0012601975517038037,-5.969079371802598
2.6724267000592135,2.165918706237194
1.406820878839941,1.8009094836236639
0.00033480025154216726,-8.185915606222089
0.3069449334122831,-1.1791042599979487
0.08351449092861668,-2.2578726374541644
0.0006721565419543994,-8.070880207374064
0.00020724283813147756,-8.13076559296063
0.015924973003006025,-4.042662933207848
0.00006345743812125743,-10.29819291968176
43.47660147377806,7.842271753597841
16.06310348484947,4.330213113683336
74.90293981396017,8.431908218660487
0.005527090238271916,-5.007002451730705
68.27654701645686,8.532615866651213
9.38564381071617,3.681912361123737
44.150219048355325,6.9347528225020065
