x0 x0 ^ log floor -9.856056170250778 + -8.194279134099132 x0 * x0 floor max cos exp mod,x0,x1
-1.3501738895509643,1.173440811989478,-4.05802535257852
-2.939438810803041,0.9564440365267805,1.8421019372006284
-0.1776419990598562,4.218352615782027,4.132561382208124
-1.5467948149144704,1.5456349196778492,3.781806833722474
-0.7090652891818503,5.666229292305254,1.147463510757915
-0.5703093960379036,2.202159161091424,-2.1980149546297167
1.0742586473274034,6.778394572957607,-3.780938135796597
-0.7038216970476812,6.050882530703826,7.766598895375845
0.2810417373989599,8.556648651362798,-2.306896655000679
-0.2936941230293157,2.0546979741299345,-11.743178017883602
-1.1065415190274237,1.617290907829735,-12.327315041538442
0.27800814295581805,8.145302196816255,3.3134341466721895
0.30492017791286186,10.041429161016817,-1.358954592677512
0.1339659075762574,5.093087528692916,-6.529597045672091
0.2569911695157305,9.342910588577002,-8.409367182493531
0.3623369162542589,8.72313248342485,10.10666403900345
-2.440535961824641,0.9155526238375727,0.46604630361784405
-1.4856389619438761,1.197019229069209,-3.811171927730355
0.08351273620039798,9.82426285369358,5.62796833713394
-0.20381906856576118,4.920953231684267,-1.2899758292959056
-0.2784170380820351,2.2329413394020925,-1.1415978760684362
0.26644638146521854,10.038924409388859,-1.633317376584406
-0.23415931827674505,3.6154777400823432,8.722050826623759
1.0188181523740707,8.27334390846121,-3.1665963850062724
-0.20275991369072618,4.2963934193155255,1.5238163290968774
0.12975756635309163,6.1650142603360445,-3.4984856257686867
0.09160172060917551,10.011521612183985,2.2887032583085603
1.939445884670113,7.249213410490969,7.724487339090569
2.1369980176543804,7.568153941387105,-7.034847930726914
-0.28207906979992664,3.626860141979841,4.855814809296352
0.09819454855525615,7.049600322116861,4.947595321844564
-1.1919050965466829,1.605645661960579,2.1864348582891853
0.9636602515425173,7.984789351142273,1.958488629966305
0.09132745685236629,9.011601654799753,-4.503135291119571
-1.363074820105141,1.7459341426300248,1.4891203141308433
1.0249703243044326,7.500699632163238,1.0501309446258418
0.14263331105957916,5.937941576787268,-0.48306887700518414
-0.28473339997312935,4.014794222748241,-1.4169567806508474
0.461464044598942,6.998905381718377,-4.586184937298949
0.20846205024748843,8.275368905269218,0.9288683190026156
-0.17062431174158052,2.8438523704917404,-2.2376833134986316
0.22933930919597229,8.911056818612957,4.501816410849412
0.9665977122219596,6.688861456783769,9.320262668673763
-1.3757976536502317,1.1325237940750943,-5.616824032662451
0.4702390868577854,10.02169901472002,-10.536882808833289
0.10342059038422971,9.146345643761796,-5.197083434479145
0.1454528360926622,6.333281701156347,-1.1438101382406598
-0.7648244431902594,5.430973792240297,-7.253479875559172
-1.306417189954208,1.9634809803695488,-2.468574077864742
0.0873819463284712,9.02263193608723,-1.061959319433068
-1.2382946800900372,1.456060431335041,-3.417849073288644
-0.5851316183421325,2.7358195088072708,-4.1636974654933425
-2.141020949380258,0.7427939959274543,9.730553975184026
0.2502872720519236,9.020959708145869,-3.3658257075731797
0.5399583009903737,5.731806102838388,-0.2654894704559591
-2.9216037216460427,0.08048320423009006,-9.421307124211658
-1.365907122083598,1.5122452050289308,-0.881717675284306
1.7479894957260411,5.621873030971652,0.9844408871181529
-1.295439069914024,1.3132523654025827,-6.9076234469799225
-0.33838121426312806,2.929054468857843,0.5968986247070628
-0.1529583865394723,3.3840963243016775,4.434846058435358
0.20464371445953675,8.513195773820689,5.9216443215373555
0.06665164887697153,10.055857577565167,2.8048306177205764
1.2722455410020252,7.066649788105452,5.212447938541113
-0.26057969519329716,1.963523928957052,-4.4771751785689515
0.14190449597019691,6.527592015280933,5.019464468761511
-0.8912732842895017,5.913174724018636,-8.451008941618984
-1.339784214499608,1.1198432096632114,-1.5223484918903707
-0.3052631328272155,1.6837320449355175,10.413198554062228
0.866949650370516,7.6381718602602,3.889518227175489
0.32208410706085167,9.062294052496295,8.388948599548291
-0.9227032891009176,4.847967961866895,2.08959413597443
-0.02692704822645392,4.728359895983626,2.2916060766390363
-0.2623443558763248,2.400756321613542,-5.907878546379599
-1.2612109417627526,1.900587105001442,-5.8531392293517595
-2.3894737815893143,0.015966706297960626,-0.08282091568151603
-1.3479633412320504,1.3120933617145334,2.624252826547
-0.9194897084395134,4.945389142554506,0.03814055332553147
-1.2657638299642655,1.1822935144975921,-9.443354225253065
0.07968942136312766,11.121605984582535,-1.7978280542278666
0.33609352894036526,7.608892813022941,1.8778117554783325
-2.9074972913735095,0.12046351220500691,-5.600941079790673
0.29681753733015376,8.456695781291264,8.728482397034428
0.20432634073102393,9.449267733575237,4.934805904556893
1.118654397508819,6.910496309081028,-10.526360240532517
2.2468992275945574,8.772859071977479,-8.382031772211603
0.09714034154219083,9.189500133977157,-5.345240020724549
-0.18799457842011175,4.0122160866657515,7.212976997935671
2.2075593300642082,7.640795122838914,-2.2063571648257985
-0.27947206483846104,5.002088749563205,-5.904133981572258
-1.1849650578209465,1.4231962431002727,-1.8282955078785967
-0.024628623551909402,3.626821255401427,2.7028013134165882
-0.25850917226337355,2.937344900278548,8.831372053504024
0.15461550836640758,5.471333661775791,-4.194600589207825
0.21756179420388094,8.41315828515008,-7.347353480702727
0.08460553855081476,10.77030149089355,-2.366027098173154
1.012736727592981,8.275801439865827,-2.4031898616906298
0.3175278609553076,9.804518040978067,3.9835870501197044
0.11226629817977961,10.126896240916828,3.854629394102619
0.25580344281617495,8.367418972228027,3.973675410441009
