0.1507756699037199 x0 x0 max max abs x0 * 18.640155537891903 x0 exp abs / abs mod,x0
0.0017958267563865913,8.746855344954952
-1.1536160880114463,-7.545608159173461
0.0424693820819654,3.9445361121997427
-1.0593954236172,-6.5419484537400745
-0.35614696236665766,-2.010712525681137
-0.42973596177766915,-2.223820975871838
-0.006016854519626279,-0.0316414409455155
-1.1058477295582598,-6.655986641811487
-0.45981246660498554,-3.3079502460407966
0.23041833619225538,3.8638474483688454
-0.9587910372162394,-7.986945282811591
-0.44339168155309117,-2.5995949086812393
-0.8482938210475278,-5.875012005552149
-1.1047111955299083,-6.707748414725894
0.00016005291699572107,6.957334802517722
0.5502432088743218,2.9339807885988156
0.2925904928959181,2.9116162094749116
-1.3864799685419358,-10.758966451717114
-0.7765624933900358,-4.822927195176125
-0.945162922792905,-7.009658837071888
-0.19589833713882876,-1.301330783423014
0.159634801893443,4.213117396061043
-0.1931118587873497,-1.1790512631594567
-0.9840504871360265,-6.955990797701161
-1.0032776714810803,-6.735792666361554
0.08833696056494098,0.25950398964295135
0.13501419100545378,3.7727774589156406
1.5116766243045372,2.020739881195905
-0.5700400210655329,-3.848205025259127
0.8517847755683836,3.377783299108612
0.22118910267219027,3.482820709380528
0.19004448751586242,2.0436148771510383
-0.22587943799284396,-1.6414787371894397
0.014934417241955055,5.220875099388556
0.007044006233853418,7.098729835911137
-1.3680643379371344,-10.078114085733365
0.0000769675268324701,7.298471213916399
-0.022449543512954324,-0.1748860636385338
-1.1917545546371617,-7.692210092889628
-0.8124234497755548,-4.5986315431153555
0.0012393330284816186,9.805998703230927
-0.6440860235982353,-5.383153285499591
0.0015715091473305664,8.495956733863855
-1.2163772618473383,-7.4951228847558635
0.0014594317595501356,10.18109866723228
-0.322160127018467,-2.201963059127353
0.004948957356740489,7.318590225148438
-1.5310656022511955,-9.908665230740516
0.003949457794091344,6.892267209255768
0.00377470001740722,6.927151643419035
0.119832558800668,5.234464601659235
0.6034088223526728,0.8073642682705681
1.1986250625397636,1.102674330844344
0.22384878418082046,4.721455567272474
0.006816693981528602,8.292871543285877
-0.7809553232540386,-4.767586897215009
-0.7574277684932287,-4.682645259904175
-0.15585659054269668,-0.8814067742408846
-0.8775431746496886,-7.521092236920477
-1.2392155377554508,-9.307625570905818
-0.05347568693453262,-0.4171673323481997
0.2602043533373931,0.5648015013142519
0.03801178362179337,0.22774055809035204
0.0012385337441399,9.223530122278932
0.013142467806049654,4.7315346262267655
0.011164328165521051,5.738991899656477
-0.8415443525972652,-6.712150138607327
0.25754149334900556,2.8687315440391576
0.019970089612261186,7.446906611238971
-0.48246232119359783,-2.976762964204926
0.037023073820180136,5.0173939356435975
0.000026386841307965464,9.814981590927381
0.18153452671902673,3.875826032283693
0.3143990379738244,3.5854550597781643
0.9140281668698047,2.0770529987906494
0.020862840982320142,5.562612076676861
-0.0044536876022121695,-0.02960159731151258
0.051633456556223145,5.890596066313955
0.42434799028242365,2.7940194742705806
-1.5335892057899243,-9.840166738700999
1.4862687623441808,1.0894276838557269
-1.2140389332478645,-6.426664545737061
-1.1738952248151082,-8.665783709910853
0.1763635329150845,4.12939565891646
2.6155657131960934,1.6294463225369211
-0.004899132136143229,-0.03443889194209918
-1.3207189433065225,-11.012811706792204
0.09492855589218914,1.8103219275742697
0.1036252055833382,4.620087547688836
2.2324882250762985,1.64546435754715
0.005307667013939686,6.591680115656508
0.09037812836300167,5.371710455629247
0.6625235498172296,2.4812898229805653
-1.2542242050236836,-8.817907922317978
-1.0449680093769105,-8.575347445981437
2.2839997719016774,1.6540815040760304
-1.0694462136016438,-6.868681929277973
0.1477935491318667,2.390034959227601
0.17203551410865886,3.969019781103903
0.018399966577162898,7.978430347440912
