x2 floor x2 7.103548286024914 ^ /,x0,x1,x2
0.012283770182687828,-5.304920111102457,9.583874141454366,1.92678937464491
0.017438877630334467,-5.5926582792205055,-6.14556055253375,1.7560141479882985
0.0001547082927221818,-6.328465909157193,6.867307462885468,4.194557355451015
0.0000013229181107316202,0.5328223857205636,3.3894715170661778,7.879613834873761
0.00004950706344781025,-2.5500099129223854,-3.2846347888094236,5.057365147605218
0,-1.5465184943877426,-11.724732287619153,0.8332794392856254
0.000007386544950537403,-0.560507752563586,4.106288452741016,7.723354418014699
0.011858513313743132,3.4083861591395053,-3.563629489507597,1.9556860544180015
0.009285474767705975,1.4209684096196296,-6.946963599021852,1.9984135731647237
0.0022188491588918634,-3.3253656539377623,-5.764399267196337,2.3363338467505272
0.000003149307936232513,9.207381813096408,-3.5641831547131737,7.678441543145578
0.000009462108927339262,1.4864547295305783,-3.2316370360816182,6.9640896299564385
0.019445444096147048,9.863945110131864,1.834350767162909,1.5913865868431747
0.0001865210076643487,-0.5576803565142961,4.1367159799254525,4.239449849051163
0.000001944521931388252,-4.061404698468213,3.8312532483941544,8.490156129094585
0.014105433416715267,3.622792988218309,-0.8024528177598965,2.0729791639883413
0.0000018991443935089067,4.711592289832381,8.674610711003716,7.6334319047701165
0.13094674476792634,7.101974303835798,2.0794892629773605,1.268334235091725
0.0000013545649644583809,8.015925891156735,-10.501091819351341,8.465579240980604
0.01604591751452511,-9.308332518383905,-11.243645733097477,1.9125196159266218
0.000006976962573548379,-1.36559843070258,5.4535715994878,5.727867935331172
0.0000011871574056314646,5.489388597917101,-8.651662776529115,9.451157340743679
0.00000111385487749743,-11.359307838244794,-3.0370937500587725,9.225673379573092
0.000009639299029043362,-5.557031843354016,-1.9075580588567291,6.2358350722504055
0.0000007444594548598243,7.660590737911581,3.833062823524716,10.2894994900777
0.0000026112528456836727,8.234502834171092,-1.389945811676049,9.036360015903075
0.0000018252002396956352,-2.2396641459630113,3.639818274546698,8.67991459160971
0.00003085439360986447,-8.791869741287439,4.822041894536039,4.27083432226501
0.00000681117285952767,5.557059388682598,5.723291565263232,8.396374055743271
0.01182327908813006,7.429084896058659,5.024807611658194,1.6946717583269348
0.0008676729988160583,7.462770353165978,5.222243649642428,3.366135343192531
0.007803051448328744,-4.549843119394464,-7.032202988041295,2.351611436140013
0.0000031220643836579775,-7.912317684938001,4.900379994549297,6.829827657922892
0.0000009751922025782854,6.373944302908108,-6.238897228805432,9.995761304643365
0.00000811118065593615,-7.265711985938014,5.800788211888441,7.41827370015383
0,-2.6773882780192233,4.275822643282824,0.24173498309772098
0.00017016802355683964,-7.543545051753021,8.25903644523905,3.835147266408046
0.0010778621572278804,-3.2969569494115185,8.60296632197652,2.933859998503702
0.000034090179738476795,1.9180129437572477,-2.7191924743485587,5.381225383843885
0.000001521629740490223,4.562464605606459,10.001844142144822,8.04157966218504
0.0009069892086632727,-2.9055878288989616,-2.7393885756051026,2.8695208698974497
0.00000902158422618138,1.0962086427877762,7.9190296799752415,6.992196698024677
0.00003151082092500489,-6.178177004138823,-0.25773678313202664,5.824940954853954
0.000002945022454689223,5.5296124068214665,5.260715733816063,7.831568715602757
0,1.2530105790859574,-6.85470074297831,0.36886245647577975
0.0000016679905353929513,-6.276265088473344,6.686884576058022,7.98240872901668
0.0000008378844892609762,-1.8992150381495776,9.854175347227956,7.402538709832044
0.00005266580577431396,-1.9448249889918676,3.1627089486140867,5.30456975836259
0.000019306927915985634,5.761983853233068,5.83088327780489,5.23804519204309
0.000836757640362957,1.0022605901834432,6.244524048363721,3.4454790560801
0.0000009754811417806538,-3.6309914264877405,-4.4957282582211215,10.917975981919545
0.0000008371689099262355,-2.436589522573984,-3.4929155995352588,9.926113612086226
0.00000075798942584661,8.691579725072412,-8.134771333161682,10.566709088855731
0,4.823559943760073,3.667641634531518,0.9075010895608714
0.25422277825677336,-5.481313420072757,-7.517937679225189,1.3429539441591112
0,1.3470411167180019,2.0907586811879133,0.49526330346876535
0,6.372594927252266,-0.8977044070639154,0.2565432148943799
0.011409223748958112,-2.9474214527029012,-0.7456003671571633,1.6308600906484374
0.0000035682939036047237,-1.5494895170230607,9.278798166742323,8.032904717148734
0.00006327022581843038,9.304177356544786,-8.880976679732631,4.8439007552156035
0,6.4139312990744735,3.1747212684741464,0.5079727854875138
0.0070097953437567055,9.037256058793051,-2.2686715286664727,2.034076753891543
0.0004165800330719077,-12.306603552402956,-0.17599969060998719,3.291266844629119
0.0008506925373090521,3.3589906827533826,-1.419463795768669,2.6889673600796393
0.19377288946439986,-0.7358468938287144,1.9193098797328019,1.1493972122786569
0.00000399376879172525,-8.525556099629869,2.452632002487148,7.3002865073676375
0.0006783778294237622,-4.660753969381331,3.177671887846264,2.9721399612383816
0.0000007546931247477052,-3.987231632431553,8.4187307264136,9.826276385052006
0.000003125712126413446,4.199650709413485,3.6379298788158114,7.531722989010526
0.0000020446431975348693,-4.747742277465517,5.898831591987651,7.50006959806017
0.00000886699259601612,-6.593303342365427,-9.038305302796175,6.164801016563763
0.000008656662045358695,-0.3295295097017219,-2.2996875376509194,6.184088734457652
0,-8.679956626443857,-2.8123260264794547,0.881718823880751
0.0000010862914122161336,-8.25310404770087,6.7569102868297435,9.012939787361447
0.000008534662669920661,-11.21125066520259,4.007966799572668,7.029853734980512
0.00011281634507498094,7.7345154667235825,-3.766141621753988,4.449738960957122
0.0000022869330830903436,12.195420777552311,6.793812711107797,7.421119678590814
0.000007305848299075202,-7.078928692218843,0.37916368238616,7.511689690517138
0.0000034741958067208517,8.729120052412993,4.87206468431245,9.17233445529432
0.0010023165937625713,-3.9901777917277332,1.914476096294981,3.0146960152192848
0.0000013059484277374397,-3.9017812965324947,6.199214406693949,8.40579322693042
0,10.194795823364865,3.06232401658885,0.8873944681342395
0.0000017693987915387692,0.5641342942991314,8.127702396284311,8.913441189727747
0.000008222787927727033,4.204873964162503,-2.5982810360903814,6.8829044222246445
0.00004191101674856799,-2.0836988386258986,9.527638116245868,4.075854433564795
0.000002384526890279202,-3.0777667418850068,4.820740688016832,7.619746359154814
0.000004818743361418375,2.568495936110392,7.777434628956689,7.240868064748918
0.036075708923444305,-3.5072825853355214,-9.65781817749385,1.3878544123099268
0.000035267794390499385,-5.9877520699570566,6.1613770717574985,5.870390438746867
0.000006613940839331355,-1.1462304752641013,8.547219406802707,7.304530261819879
0.0000010821136089596896,4.292033621387852,6.489977780341753,9.761396145038441
0.000058847399744571945,-5.284693232271886,6.434591110952274,5.2561502147256425
0.0000008252074697522073,4.354552347984594,5.743274085448328,9.233230603976
0.09675382476271631,-7.868607874238591,0.4168096643251249,1.5644480403120558
0.00012337750919876386,0.8440459948160712,-6.450368538400187,3.5159757573426043
0,5.683913277041482,-7.720216887597847,0.9009949660207269
0.000005491465967483894,6.256564680806253,-6.464396526206248,6.2783942827935935
0.0010896958019953548,-3.8479877414138777,-3.232481368073043,3.0184541058575745
0.0000017210340172673714,-7.734509212813523,7.1282169667802915,10.243427712377718
0.0000010123600468358607,0.8543434495613771,-4.91693864293174,9.853542782594053
