x0 atan x0 x0 max /,x0
0.1839223826934174,7.363945496815498
0.147761802158507,-7.142507617629335
0.14874847545357237,-8.96476923725662
0.3231557319028574,-3.6849017628527903
0.8001947623257185,-1.3342008678554573
0.2109397735187947,5.902663937085404
0.8359780051519482,1.0125333282072524
0.17705324932612165,-7.505051600382503
0.16209810257980378,8.255644965275442
0.15636099143182539,9.058263629388389
0.9427661879990491,0.5762466533967706
0.21127861628598987,-6.232452827312902
0.2152643374427078,6.9921619710211
0.412635483967588,3.4683300535128185
0.1602545394401265,5.417081739218315
0.9346788921600542,-0.6775716436425596
0.19661383761867232,8.734002441135765
0.29357986224681354,5.015584659266769
0.34575732052070657,-3.305659202441478
0.6875296503639932,-1.226727369930156
0.9023160148341942,0.7039889736868269
0.18659187727068977,-6.889506848962068
0.2563837820266284,4.247945070652702
0.9257324400879098,0.7571077212210802
0.177027577392103,-7.542021529679599
0.19213735948972166,8.504447820157418
0.537360796506707,-2.6093379156520125
0.5241075831942302,2.4342496549184047
0.4365974173465946,-2.3200209807761545
0.22524894196622533,-6.097500961969351
0.4673847811395567,3.5671453333380208
0.21892412129001562,-6.244722299322708
0.33922764545010803,-3.553222033285073
0.1796761915507996,8.09359260376509
0.3197709324330041,-5.91236199008448
0.21139470781488642,7.718590051737379
0.1766271552973495,7.477576806069388
0.35575288546696593,3.2155816679800373
0.17379150054274728,-7.3533580266399285
0.4225510697088701,-4.296866264381994
0.18174796421146192,-7.286579040522205
0.3901880500622052,-3.9736486855270234
0.3025518488781834,4.472783816840746
0.8701123702711309,0.41415897136462826
0.19640295626133247,9.457706375316622
0.15619307641633465,-9.209599766000084
1.1395992956842205,-0.013002550376653578
0.19724320347001387,-4.98447845275216
0.13467875171398946,-9.456740809626663
0.2353938012588106,7.211888232262507
0.7708831618270875,-0.9635861996150458
0.14420506968724553,8.87201343112072
0.2374005412304267,-7.151953631512034
1.1502621416784022,-0.35486712458467745
0.17526342717181315,-7.887853668237962
0.3889482393039282,3.1920182175923304
1.034306800028304,-0.4094204440337474
0.3419629780245899,4.178698725716499
0.37316924469852353,-3.807775962838393
0.8556658246071074,0.6851678143276927
0.16668955018438736,-8.295634836906611
0.29984346388266603,4.383137769571175
0.2177530617052007,-6.726593322651215
0.21718060347137613,7.485454445299848
0.18671778717212942,-8.317516668021678
0.3437082613546614,3.0083458506457865
0.1522380404995376,-8.826804334224523
0.45786835015853855,-3.231821805706468
0.20936728269769667,6.327340174887531
0.15992839983563228,-7.533277758947188
0.950841168562159,0.2264359982137108
0.1295956718655853,11.041564900956033
0.36268952226374346,-3.168070307279175
0.37013628182598557,-3.4487708702623734
0.20705271217771937,7.4422322681295645
0.5221811095645432,1.68629738303318
0.2092038168946918,-6.247953882925292
0.3503259814597048,3.791959970785605
0.2828336332645188,-5.360967364962562
0.2828498805917579,5.507360800662775
0.7115654795567263,-1.1947956327385203
0.17201667207407284,-6.518547695871748
0.8321182423045271,-0.7523828230981602
0.6293049308651888,1.8978110202288403
0.2689166837442968,-4.902543705266576
0.19710556684535363,-6.536547296783375
0.17179426422216626,-8.60422980296883
0.955991101055296,-0.292210544408208
0.1741884788771538,-9.370135264452959
0.12561606472450085,-10.317370106532657
0.28764595232648865,-5.302154561862321
0.1788937112593254,-8.231716762849377
0.2519842925610765,5.099777585835512
0.24325590421187296,5.276950440796027
0.27711990088059835,4.739045139178084
0.8972879732975565,-0.37016143190022655
0.21236107760572895,5.240824256914973
0.7268202710632785,1.0443987018440855
0.23727670488338048,-5.238919583214903
0.33267352154543894,-3.1589048082925992
