-6.920945524346649 x1 + x1 + -3 mod abs,x0,x1
1.3327260027868308,-3.6149148407559206,-6.557280881800807
0.33219001227892186,-0.42209580547449643,6.101052353641941
2.1866193895772943,5.220789376885939,-5.013114353112297
3.5319140890391436,0.9895582872508615,-0.962778567129171
2.2075055278714037,-1.0623836706888274,-9.035020121263177
0.2324818772464664,-7.623936660785659,3.776921362546509
0.2869795257085367,-4.74454821790469,-1.2031961337305679
1.8202841161029988,9.177646019844806,3.0019554795075343
2.475689495573386,2.810499900166185,-6.250447315419315
0.7883650457770375,5.973000887075262,0.07391000425215227
0.7257073778275221,-2.2493595582957613,4.51371119049404
1.6630673408593823,-6.690350935342968,-1.7531938144193737
0.0734045571141889,-7.331181260052777,0.4132785364956921
2.114145237767937,3.118553448388993,-3.972626797548897
2.173768268430324,12.136203990677652,5.2362214857370635
2.360561977790725,-3.1628740834262903,-5.229888529681524
1.1662210347883102,4.700870619854531,4.980426253500551
2.5302063740668848,10.637044484809612,7.0911134413579635
1.688810247880477,5.345268846056172,-3.4187947229628213
0.8232644947583391,1.5882363537586384,-1.494768141239873
2.0209825309516187,-9.43782470662599,-2.091735627966708
1.4827020751565274,0.3526214781240031,-2.9057971661785693
0.28206543164871883,-7.281448632022925,-8.625574075948226
1.6893645609959613,-0.29034763733830665,7.44302460692976
1.3361562668352414,-5.291373656246079,-3.34010809484668
0.5511398518387028,-3.442221567804869,0.24211106797795712
0.07072530490248116,-4.154497653283475,-4.050330770062562
0.5079084146567338,-3.3194416943844622,-5.880892713355705
2.942285625905783,-7.076617058236677,-4.328395319720759
0.038497021346184726,-9.315437704841191,-2.7593846934756594
2.9537311731886824,-4.397168776986148,-0.9294763701903619
2.263562525463102,1.6370668964824238,6.2959166053433
1.7888930654625224,-6.696925287734028,5.739597570446258
1.1070419047567404,-1.5274719590500194,8.733279183351186
0.14498145342826155,-1.909365655049248,7.116963604071454
2.3798573026506937,2.7655287805037942,-0.7064059555086781
1.772373562843507,5.602493067587492,-0.5086587873119615
2.165748241764054,-1.1170993824754594,4.628351361710385
0.11418985997651168,-4.6321656439095875,-2.06762965500113
0.8228449968486954,7.412759522785466,0.037415982757408026
3.293649336327711,5.423913497885084,-2.4651691734403514
0.6763662447918909,-2.605267925954989,-9.356239906226886
1.1260430425069416,-1.1317131622244865,-9.180199701190569
2.243499804620321,-3.9082692253600477,-2.3608345585536425
0.08390962502224646,1.854496093758907,-7.197165856021588
2.9053228501236052,2.493562006349686,-5.837673896248294
1.6724672129525355,5.323574397574922,5.873416006585079
1.1405249732461376,4.62412261382051,6.7729427468027055
1.6447160551242528,9.238014952339995,8.534059123060496
0.24968484173626768,-7.6813104073136165,-2.6546023334352227
1.1154978055946059,-4.44276844613237,3.893035074672086
0.6860038845744506,2.9569007464034582,3.0107729763730657
0.7012863839260634,6.320720551103875,3.333599114801821
0.32138893712630734,-3.620653368761879,3.373697689326051
0.3582306837215261,6.624558516162556,10.692741639178845
0.9449934832375229,-2.093330393632828,10.286086043054194
1.6206825163027359,4.58020607273991,-5.996987234571349
2.46103861779021,0.9904092572649348,6.370976188595565
2.6028871911932057,-0.2641852234676988,6.149068685838839
2.3645068838748298,5.8897797862624826,4.636933925132752
1.8842567586913475,-0.8840251440047177,-4.6497674842126075
2.6083915407977796,-5.697825379296726,-0.6787685116632253
1.3726403363219268,-11.43099299512398,-1.384052492914726
0.024878210412405517,-0.07097710305394868,2.2019796929794544
0.9784741050072883,7.888657882731546,-2.8403783511293037
2.703486044250308,-7.581278106325796,-7.40142615286231
0.48229102018812714,-1.962097404005026,-1.2685872653641048
0.9613235722301161,0.006807194968630063,6.065122781828003
1.6227858099470909,0.5532432224673408,4.058969426451765
1.1207200762496634,-2.6748465780184083,-9.412361472101216
1.783736627406419,7.50955160624609,-7.738177149905629
1.7470873043177724,-1.8264159050747444,-4.654447056326645
0.37637779724119963,-7.338125165985036,3.820308018283652
1.9959009346669685,5.062697717098507,-2.0111665949076323
1.9257812938055328,9.939836299923519,0.9390207058419765
1.9925348897026474,-6.966170106067965,-9.727910481326221
2.641419665999839,-3.3279198407893076,-2.5545190394259296
2.3143421541743536,0.6609091156309979,-4.001221047933705
0.8187690158263955,-0.049129517907941296,4.6268994022496805
2.715240734080549,-6.274413493285822,-5.576194173299637
0.31564607991129723,-9.117853327068314,1.8152364225419486
0.02865851983940937,-7.902948967907823,-4.114150723981878
0.0703325890168554,-2.428355040229151,6.401667000852099
1.1690696010393133,-9.301340662098935,-5.6820941490690835
0.7750382656532522,-3.2065513528783836,1.3709284744072896
2.839229269132811,-8.116878167992951,-2.454397567036375
0.9977633481860287,-0.025282900555231094,-2.601778722267809
0.6938582437969526,6.08487086819237,7.869803630763774
0.8022308459478874,2.393798701869413,-7.004716702096869
0.5243790525362063,-0.8602902183347593,10.094706606504701
0.2465522097433417,6.158768501904048,-7.285747780577403
1.5009483003700308,6.632540303202759,3.0169387926331104
1.7419596145541416,3.9018445657609857,-0.48654925019976525
2.3895762737735162,1.6507884545950506,5.280998908977654
1.675108001229273,-2.0614437240080337,-9.092901182005521
0.2851084204419703,-5.056033037524323,8.535224028638662
1.1542476699656548,3.7708581453084866,5.144087199266772
2.1977632765872257,-9.982427743760969,-8.42241698555211
2.297330961630982,-2.1413890170268184,-0.5394364148438898
2.5627680862113937,-4.564281928482675,7.655793846850728
