x2 -4.6327396670128485 / exp acos sin,x0,x1,x2
0.35286400610089064,9.743576146167637,4.7862707999405325,0.22301467407606287
0.8865617185128095,1.9741891834420795,-8.533166803144956,3.3988731172450892
0.8240812210002528,-6.77691090525903,-1.5505996828534316,5.223560055576744
0.6808660217594914,-5.832413100196841,-4.883527682961632,1.4860824710966807
0.9309353003069136,-6.795280579808699,2.8891474903716294,1.9139786236698078
0.6807566773204016,-3.463816965711474,2.547068701958717,1.9175627487337596
1.0243285149284063,-6.091955232049112,-0.04987075939925633,11.461107265106811
0.9122486357392731,1.567867651128502,4.092340945023497,8.488306773563425
1.175522065662331,5.624116988683577,-6.852369469514266,8.880270018092453
0.8613734407062752,2.822819747158364,9.701651604467948,1.8241646378573224
0.9820749445170607,1.4614962846175987,8.12881434816825,3.8844822625341737
0.7703026293404094,-7.740567259461132,-3.844729733429115,4.693459038305057
0.9357489766660397,-1.092268749301607,-6.744208267885833,8.17362658693678
1.0082904313710717,-3.8437979427978872,-5.509099432303083,9.671428206978845
0.9139881002976534,-4.730145185033562,9.466509643857245,2.4913043243158604
0.9181984888963107,-3.151583734986906,4.298636693766953,9.905999063519975
1.0198720202537241,1.375545221472989,1.9515067734399552,8.387559525656789
0.7344041475903139,6.7673966990001375,-7.541444317658947,1.5058243514576906
1.1632739249095334,3.4536614473382183,-0.3648008285523442,8.557554181442057
0.8670044453625975,-9.363566231076266,0.16589555199009853,10.127017479686224
0.8505470087178562,1.7828340096846746,9.255724168744955,2.865741636827846
0.8174296650079854,-0.16800989092609336,-5.218561182012077,4.9251589855997056
0.7575389513129189,-0.3853138907894039,8.889247485560764,4.27867638343805
0.9794662263616255,-1.8286632868781083,8.602141470456246,8.575886874148377
0.8596081354034264,7.399719051166714,-3.3725397127255103,5.8517306737583725
0.9617302857468993,-2.806369141433848,-0.8770216661445962,5.064564614446018
0.38036728896949107,-8.592157100697777,-7.2246495175177206,0.39606935036284124
0.9214468900063786,6.539820839598571,4.155541859228054,6.673263876168318
0.43661968671772833,-4.8895170441223135,1.6692569102451196,0.5310653136253782
0.5195336077544007,3.5308003099109273,6.560279022445742,0.9070294655170589
0.9295336878555582,-0.9193157545018495,-5.243779430885763,6.688011925794039
0.9035495474226866,-2.205331848961509,0.4747259583633725,12.07054268224879
0.7796671035816224,3.851997405881596,-10.873962640107033,8.71182391083327
1.0976372094176226,1.3800777778782725,8.057095153121859,8.358373415001697
0.9534780797444263,-0.6060289351919534,-8.364102409369876,4.847910874586485
1.025388475137839,6.017599869240723,-5.490355220021221,10.640404472050346
0.923912930389755,-3.6174404306626418,1.5983616949681028,5.341003520047503
1.0652392831496509,4.78890867468651,8.479036612644874,8.333172737787274
0.764930596606887,1.3328652730474433,-9.470141781758945,5.056855681579567
0.7655840816999079,-4.306365581879307,-2.372385081020247,8.295880397674816
0.9811979903386604,3.6213080411268836,-2.1296135509088177,8.006996610894538
0.931144488927341,6.459105859568865,-9.027908254118902,9.204027267841564
0.9972628772703273,-8.353046953330848,7.774828507455271,8.442218254139139
0.2697814100562006,4.5880419206785605,-6.760691829336678,0.2213584401817097
0.9772462384848316,0.27902975401419194,1.0298951684727147,2.963989572737408
0.03152392468016433,-3.595928950997585,11.309955570700625,0.001919498930385177
1.014625991365377,7.863703736295026,-9.94467139579982,5.382356739606303
0.9040967509338268,0.2293213309566193,-8.46706014954166,2.551981296910416
0.4487778898541368,-4.78513161584418,-8.967764497471423,0.529969647942304
0.9537166750710848,-7.200040604240242,-0.4225979477592015,5.993182343366367
0.7873806041322875,-2.9918555432973735,-0.847191029715389,2.364372670049179
0.6333049250895684,5.281963743764727,-2.5817270035347226,1.5528579611754512
0.7448186153914067,-9.694044764460964,-6.0622034236670626,6.868255206784773
0.9682945235549816,8.561073993107456,-4.04911050869641,7.317207541804479
0.7680350739801559,8.83548741983199,4.343148614075294,3.9020295686290623
1.03357623393321,7.429149624612885,-1.2242993873188495,4.67684743091379
1.0825383971611038,-6.4028010403280575,-4.068359212091694,8.25052065361427
0.7692581727001108,6.847567090887394,6.89524933180111,1.9942912609883898
0.7338273862445246,-8.101933996854523,-10.368407223799021,2.261994519345105
0.9574529215148672,-1.0373305873616203,6.161448090233216,6.920003128225017
0.9226067703720253,6.993950464988069,-3.9890692847253115,5.5294761287651975
0.9583357254001722,7.3017496197846805,3.7443501888290824,6.91884883459959
0.9580763279114314,4.6437872570319785,3.453167174525997,8.651232639852479
0.961904460755175,7.2919823886556285,-1.0895485956247004,9.64168686247977
0.9637736263186141,-5.64090329414148,6.051156830620002,7.744735842286045
0.9379874973554104,6.777809389612242,2.946821071156896,7.284084199311591
0.6292137429249031,1.977391659641523,-5.222267884164842,1.2630481875227564
1.0968712478574165,-4.320063585762102,-3.5370768454526913,8.30772475656258
0.9218666512711367,-9.574259375626843,4.106460577436934,4.439217875063208
1.0348146427612381,-7.106845204273639,-9.162376144084798,7.112214967393162
0.6888619693578111,5.0724162936458255,-6.850781377892839,2.445323742388964
0.6856194512422532,1.9351694169700961,1.2453627966483285,1.1771837408052577
0.8869314755968163,8.877221366248643,-10.176018980724267,2.711259069129827
1.0015748794328574,-5.942526611419263,-3.3323374652697546,4.20762543792948
0.7811948000419634,3.6311169606081912,0.7398979186983318,1.662932287572189
0.46144184110659525,6.080409846106306,-4.464926794053498,0.47702987628778537
0.7820723829924785,-0.24058230384538287,-3.817968385334665,2.6637289166792137
1.0163857395952216,8.500001171855214,3.7014768474459636,9.185220299959893
1.0205370693237745,-0.4637975920440859,0.9904366503483603,8.866109726325856
0.6870954598043919,1.4519692411050176,-0.44522846896710605,2.0604388196092733
0.815036284378605,-2.085834349419798,-4.344368933115804,1.9561747405048409
0.3346403791933198,5.504983691490173,-7.574327752735186,0.2631513212564154
0.6993823367910386,-3.7152601599721713,2.3836400866498035,1.4010934944856848
0.8021008376107327,6.260145594226729,6.927658788973996,3.2209300187014573
0.8498820413093668,6.340899933358771,9.617364781722829,3.8783774106356037
1.1547278169709299,-4.502450891013324,-6.32695669599247,6.549900862773602
1.0833553548049821,7.262504606519116,9.31751964563053,4.8177535184368105
0.9341686972854358,-5.895989849513572,-6.341821651421212,4.553086128151146
0.6571099360451217,-9.014061102350356,-4.9378015099111545,1.8897627681360705
1.1217455022944454,-3.7617894641867764,8.535674431956956,8.319345348686465
0.6196565286465244,-9.27706228609014,-2.5159569114401013,0.7518059121348274
1.111527534751041,-6.152359428610517,-8.772929539685121,8.97504501977895
0.9776124547545415,4.6618118503069805,3.796504966390185,6.956084055056879
0.8481083199140825,0.0018754604629399063,3.7244403307827656,8.851620701980996
1.1255010306683686,1.0974365474713783,-2.836233618023086,6.139624574022241
0.9294221413892403,-4.6671377935092835,6.877181314631321,2.7549712927510073
0.9780345122701456,6.5493337622650145,0.7992646702532874,6.258775167367992
0.9941099132752738,-5.048644062835862,3.737301322874248,7.34962781077919
0.6191211760734451,6.5139005143093245,8.63419196362911,1.3523895473981788
1.020691923652156,-5.933371261567229,5.205006220792873,5.071552722358442
