x0 x0 min x0 1.7024332422088033 min * sin,x0
-0.4885528488757491,-10.732106915943996
0.5310316931803207,-0.8561739711304862
-0.887589972537844,-5.775658402611186
0.2479930335618718,0.6447335675016899
0.7848412426936993,7.033491790335897
0.7424242631154099,4.32511135055259
0.7145455911221131,9.143615870434083
0.09364556284934232,4.882556425891491
-0.861934772987689,5.481366649737557
-0.764379790240675,-5.835346608942096
-0.3256948587869406,-4.414483435320211
0.9681371420741461,-9.130964512584118
0.7056660431003361,-2.8523464375483423
-0.5211820642338938,8.138697210400034
-0.9845008947866579,1.8837718446273763
0.3508002460466556,-10.388815279996862
0.8927842618475827,1.5549570133664636
0.6930179768743407,4.514629398221381
-0.8513141616726744,3.252934370168996
0.5036890328906639,4.89789235282438
0.3916826818955052,-6.976892661729866
0.5360208441968566,4.259100001605861
-0.7289053586028923,-3.6697900698537715
-0.8903505489985951,2.7683230279321167
0.9841088929885075,-4.82079514639161
-0.49347607616593214,-9.694481846338261
-1.0733879665116186,5.565671922863349
0.7087480758379504,-10.956654404322899
0.2314016919086872,-0.4873569858404062
-0.31258817668935335,5.27694948223503
0.5428632098480697,4.213517643419542
0.1619699880278594,1.712997990408638
-0.4961122644441888,-7.362225387107263
0.49147520079238727,-0.6819295281053379
-0.8162231264989293,2.1531601530180127
0.24084562170548926,0.5279224294429241
0.6146069005843021,-4.2777948762589215
1.0156129037430515,-4.920567912729225
0.19412639297491407,-0.4546449275572859
0.5630803743076076,-0.8676134523444695
0.3131998133698744,0.4950775415923868
-0.5587517958205737,3.4511482522665458
0.14275270104408708,0.1895051791234815
0.9197331038752078,8.213249627545826
0.6346155081466314,5.616818214220064
0.83229975740408,3.4990709892120435
-0.8790566947393135,9.841334466315084
0.8590749184056742,1.2802876166378643
-0.4356332376767625,2.0830264975974178
0.7723978630932743,4.6344758540750535
-0.7566691581124924,-4.463242324548241
0.578924842477332,0.748316955185937
0.920065192300737,-5.78592136235427
-0.09604595856515719,3.1239716578369388
-0.953168192463184,-9.365222130341525
0.988889139591432,-4.468526833816358
-1.0372916149525158,2.645729182429402
0.9440616379272766,8.884827354042976
-1.0167601850986805,2.2453480201272926
-0.2664910064300355,-1.997970330513314
-1.0765785106881003,-3.9790695623903556
1.0571471875321183,-1.4469307138646599
0.008533052220845463,-0.07784718750586113
0.29326645865332956,-4.2540827408311985
0.6983484436209627,-5.78836253126945
-0.4085470721124209,-4.339650586824654
-0.3264248958777631,2.2306561991900153
0.5544649293717927,4.117441423113456
0.9674230332744148,7.528533601647953
1.0531828807801198,1.3264410665695314
0.45650011782474553,-9.896773758459918
0.33622345029796963,-0.6484798899439687
0.6603971746383676,-5.671515031814576
0.7945018055133376,-6.962550920998588
-0.233546757641826,8.88553352065832
1.1462000617964523,9.109042331697296
0.6845047704213891,8.903832364025234
1.1368634467657226,-6.8637233474781
-0.7064461621179762,3.5330634364586375
0.7686223456815612,-2.793408666222904
0.9874967092466581,-1.3791438819478423
-0.9980147353716997,6.030406400905516
-0.26467454514754574,-5.956244599526373
0.29135210990605515,5.555875351634657
-0.9876153719352508,2.545846213792583
0.4656494449607034,-9.181583820361872
0.6786473860965364,-9.67229075089023
0.9223404761691475,-1.0176051734012217
-0.6288234652697954,2.019103647955603
0.8760710621205735,5.072142624030688
0.18513876963837836,3.7932623201601228
0.9302050898321994,7.974902010610138
0.3390650235248269,9.122194224213905
-0.6659496131456252,5.536941460345796
-1.0309185492345898,-9.972064414387694
-0.6317349938784262,-2.280574950439463
-0.7777777875145565,6.193763126040272
0.9594883305520935,-1.2630240910680566
0.5167592172607078,7.4537514950095485
0.6303134038937388,-0.6514563205522262
