x0 acos abs,x0,x1,x2
0.8004307312394988,0.7159766038725912,3.322727781023411,-0.803203870496024
1.9236543059926579,-0.1918379558184746,-5.906755058440348,-1.781478273888928
1.2815069484109949,0.08828518280353025,2.1892825053021228,11.015158111787276
1.084082527374539,0.561757111152715,7.049136330908931,-6.238960059105427
0.435093530072875,0.945786489606487,-4.30904191370877,7.263068009894342
2.6758873203840516,-0.7709901511202641,9.466976197872174,-5.008636603172309
0.5251260709880357,0.7164414575245683,-3.797981961813602,3.843305033206298
1.4342571152777839,0.2524917216184846,9.355697797255708,4.815712315864985
2.37197067630425,-0.8722693056533313,8.416363074424178,-4.639909352601327
3.05122951934566,-0.9037516335560132,-5.466871761018742,5.930010633775399
0.8661880874996762,0.7627121520707945,0.02554084453410783,0.4481146408050173
1.2001814534736097,0.3291598870870329,6.471558358705004,-8.041206820354317
2.1373401715621405,-0.3802143692954271,-5.886065475980936,0.5531484331543715
1.1444305508315464,0.335098087993719,-9.859474602578445,0.9072011765967198
2.705950148613994,-0.6747234713614396,2.51909760097746,-6.0584140461262574
2.673631176210924,-0.9545874785945412,-7.266483479721067,-4.901565059426357
1.6935983429572186,-0.2527307745379976,4.257176305314875,5.889300394614226
2.2244009198986054,-0.8790834438861794,3.829278152154631,-6.026730289125129
2.2491355296221904,-0.7688786575430624,-3.751590084465106,3.6528377576570956
1.7774826920832243,-0.047665176829393134,-8.662762394894461,-8.769407230793743
1.1320160185194557,0.2969648899644039,-5.229019297358335,-10.257753473835933
3.208692143206961,-0.9641780180165997,5.839941744493564,4.279054532880662
1.5570901355815974,0.15535992264669393,3.1756268553685185,-2.560053633886593
0.9630898511881157,0.5045846240600674,2.411352416209243,0.901831525676357
2.79019997318992,-0.7867168929758855,2.7583690993371874,1.921773967179387
2.6883553919767142,-0.8644701596595268,0.7957300966444115,8.119897130808654
0.9749859784579197,0.49107963424664425,-4.3194021864914625,7.889613464323674
1.9138191015577026,-0.5293023252775854,7.317824493397088,5.903239716773972
1.0151051776495459,0.4504185276108239,6.040642701761671,7.642374432734551
1.6711235104054192,-0.3195232386869118,7.562593538838767,-4.821501926047164
1.13393271008001,0.3978386919500576,4.993611706950401,6.304507420298332
1.5362733625991802,-0.11895356087084875,-1.395444899890615,-4.787006263423672
1.7749676877496066,-0.26165320419356924,8.803273251703276,-9.628213393711764
2.4501434565661317,-0.708149900940951,-9.58888351605687,2.3701213139020534
2.431091780080386,-0.9321776304924676,-3.5102753034892467,-3.083926766435356
1.8947131200136345,-0.13220542796227164,10.631878332157587,-7.953969114276163
2.876205880139765,-0.9379667451472867,-3.500548420891678,-6.396067082475571
0.7568228698217997,0.9137178544911596,4.900162528737738,-4.179531586867786
1.397483956591367,0.16396483357118136,-4.971222939430562,0.20249709356502069
1.5708112039740305,-0.191802552603943,-7.1426792081596915,-9.018599677889513
2.0584813978976895,-0.5927571845688245,-8.369940617444186,9.145945501213808
1.0353300404841586,0.5441479968153822,-6.366558707244544,-10.01967754056075
1.6110718892438727,-0.23185135107002108,0.626646900965701,1.6703784259610042
2.104659343011972,-0.3971309838935887,-5.64208063405315,4.238280764969406
2.017299831257314,-0.9359772274638545,-1.0563785897644857,-6.227230988764364
2.2385798877688265,-0.7235295068517781,-6.0787618134309005,7.50788929820475
2.1244208555856026,-0.5803250954939215,7.961922386057899,8.255487179675834
1.0053326371126912,0.6722057690228845,2.563847844561013,7.4554850063625935
1.0359204138676295,0.4691622853962224,6.2168227587485285,-5.040814171519336
1.0887001035388535,0.5525468897042446,-2.9901332318793736,7.262648244210372
1.5110642254252071,-0.3258322896635662,9.299372760500002,-1.3679176408282887
2.2037668739566816,-0.4453908775432261,3.68460750233421,-5.791018505247168
0.446830876016169,0.887542009293344,-9.800046749876303,-6.697395951439683
1.4707130677413132,-0.022319665510903367,-3.321891918406069,1.0764016118391577
1.2055289818052952,0.27434833785335766,-7.456554018017724,10.412858883364324
0.9762487846721681,0.47251707162186934,9.051924638652647,-3.526918442123273
2.129992028247799,-0.16437861042789378,5.693522747352757,-9.46289457748724
2.4602991639018703,-0.6576784031942996,9.64794339192004,-3.471872539724821
1.085762120553815,0.5807938954593985,2.5272451739938675,8.04146025626766
3.2843748336108476,-0.916024998720493,-9.22097195563022,-3.5814605130671127
1.4490460838104915,0.2452601598662647,-11.839245005643523,1.9277887558518911
1.639545513679727,0.06576057985205974,9.69227119770958,0.0034938487493345496
1.609197053446024,0.013536055988801162,-0.995868532326631,-4.753659658530505
2.1973978616235854,-0.8809909893657375,8.375091620485463,7.611159058490969
1.859890544029422,-0.5054726923509647,-2.776466480185686,-3.5588249849977216
0.6389041718383232,1.029268246625667,4.731966061427856,4.613565403106892
0.8922865114984827,0.6695953925513665,-0.35527144070612166,-10.322718351795322
1.4030684042039439,0.22436748478029017,-7.231390168821572,-3.2804115263124918
1.2843007571396032,0.39451653115586066,-2.098853297731869,8.154206189499313
1.0511189594572796,0.5808778434726328,0.052758318983214834,-9.366076032386472
1.9749463231600013,-0.25665940633494105,-0.8145439348443977,-0.10447869533529981
0.9098265209069138,0.5523963277547539,-7.208658310291966,1.452677656672157
0.3997835237744821,0.9947925568021275,7.934940221123577,11.649625548781996
1.0793183465029372,0.2627324150872485,7.769622479798843,-1.4977982501226788
1.9257865633161462,-0.6886590676674862,0.6819337510928832,-0.15546361518807625
2.0828718681372203,-0.49923636232387175,7.036194524200597,6.901506215084158
0.9479364847921082,0.556867492884027,-2.0395798669092517,8.126241052453997
1.1175455906534784,0.4083669129464217,0.43770378111431674,8.281112150950845
1.1011262988800412,0.33692176919594086,-3.7098927776110373,-5.711305591363084
1.9549158720597695,-0.31086155908032564,-1.1022339112456476,-8.209697623022993
1.0323712947255572,0.3732285506020355,-5.990278954341484,-0.3942369296410598
0.42296910633778956,0.8609583722740956,4.338972185473857,7.733238387978379
2.6986414880077376,-0.8009327521790998,-5.705555236872883,-2.612917211420488
1.4586994460131284,0.3098353391182069,-1.3364926253378964,4.075862885283613
1.5538306410694083,-0.2215841834663192,5.859355773617987,1.1900102023132493
0.2998482496372104,0.9655648399879415,0.20105999683400352,9.947913663592493
2.0196704599742845,-0.3023495766924084,-8.356491046878714,5.092200397073299
2.182183529237887,-0.8219638553499348,3.918406332459711,7.192194979543982
2.407940295386687,-0.6030394661961247,-4.488862243753875,0.47364405463840364
1.4417414889295483,0.014431962444336094,-4.297045196654994,-1.7308760948847264
0.373564631096399,0.9477616882338431,8.632556614942274,-9.420907497219893
1.1315534562126601,0.4162398168791303,8.764792339465808,-8.199926124305401
2.3464990294017496,-0.754474649776259,-3.029046477863885,-1.0002598266086402
2.687726672034137,-0.9193710810658857,6.655652345938438,-8.478650550561547
2.5831814454617,-0.9293515497617786,-4.22453598482607,-6.102664944358632
0.5880262954794556,0.8504110156924567,-2.8288672511858954,4.273250099413247
2.501961243862055,-0.3692610467469062,-0.6259947598928218,0.03374339846182283
1.2077895064408564,0.39717407046540687,-8.972719037763321,-4.513518589179575
1.1029851628928196,0.3114574388058146,-7.5449658373380055,0.90003513314834
2.1022391694074574,-0.5318427615747838,10.259070167167348,-5.628631963989922
