x0 x0 max acos,x0
2.190275119599434,-0.6553898204226216
1.286145724377625,0.21453377048142025
0.42525158001508573,1.0261573641171502
2.718486455464562,-0.5160417301542237
1.6047823367490368,0.04231140911261267
1.8312253547243993,-0.17167693435586792
0.4619180084588059,0.7977355165235233
1.992240407403492,-0.3101821432133236
2.5684207236755188,-0.67010793703686
1.4515508514927424,0.26042923265417517
3.042236435836033,-0.9963418556094855
0.8214087489927396,0.7431430506491463
1.6656510528445416,-0.24506864758412136
1.4313572790798708,0.18080379710330252
1.5522173252495701,0.0004922815326785028
1.4204199436077838,-0.026024138618592672
1.857881177380859,-0.32166959720769034
1.6607914049185144,-0.2605105938551435
0.4316250797537057,0.9194915556733549
1.7993534021786173,-0.17469997467934556
1.0173065470133917,0.506033823679533
1.5638541019488674,-0.045957840455476115
0.6240684976873248,0.794250942389327
0.9881332601134367,0.6595121043650359
1.6993617302632347,-0.2765185701295854
0.8722844786638071,0.6717733658026824
0.9726064094448701,0.733270111125566
2.374297978011515,-0.8554748683798572
2.2753710089825585,-0.5250739154475644
2.5694206121614083,-0.4676416430142961
1.8374566248617705,-0.4735335457339779
1.6547675966040585,0.06925130641905552
1.266448683629703,0.23682855321708976
1.8394397351719807,-0.033887246421451335
0.7461356457237593,0.7033124983029788
2.0254693353538458,-0.43324446625789953
2.3906991806130975,-0.9251013134287814
1.2572877683460126,0.5205406593682346
0.8274419488805211,0.6189646725985586
2.044564448292032,-0.23334903878876598
2.104578022455523,-0.6880386027915344
0.48834332006751185,0.9878397136936101
1.6064215615181128,-0.07672451959363495
1.7821830521405064,-0.3072827712942584
0.23522850635613893,1.1878991551940723
1.4325084857891255,0.07120332024115775
1.3183218209115197,0.30225051843523454
1.0290809362096456,0.5269520134414986
1.0829721480673378,0.45172090430507755
2.544069271859584,-0.858099659858469
0.9956638847889648,0.4640310535709325
2.007488955617316,-0.20768734877653128
1.8995047355845134,-0.503013981864274
1.2669232722678025,0.34894198287486056
1.391296535758139,0.2776469589336267
0.8331504106596817,0.7025031564161649
1.0989426419880217,0.6178531950031093
2.889995755591472,-1.0306179977294088
2.4338293203622983,-0.7366819708461708
1.5270679357440509,-0.2411469278893113
2.506919376705947,-0.9661954840054593
2.004157997236931,-0.5429372177317795
2.4692101442034398,-0.9760021023035861
1.4098158105804561,0.08846416211499153
1.731051913504214,-0.06699732082214738
1.7144745927251839,-0.04310059722239125
1.5136976171795988,0.08512799952651695
1.6673059572282265,-0.11085998721767602
1.5438866283188348,-0.039762764949279515
1.5924104969801907,-0.0642059534089064
1.6561766032731875,-0.23839030863395433
1.0431478569763748,0.33874962308047835
2.5412315525255282,-0.4988995239438446
1.6395874496398835,-0.3854466286528321
1.298639602254624,0.46121249470547515
1.472900810983129,0.02859630694770068
1.1482962592227173,0.36454909138600017
1.4355367996480055,0.2066126802562689
2.286809870450966,-0.773399157005094
2.286040482355509,-0.6760078088091882
1.953675236289422,-0.1828189557792958
0.9096246638766387,0.512374188218405
0.682680745075415,0.8948996705671289
1.1419952770210922,0.3784930817875584
2.4010245504554586,-0.5914025600261057
0.8713960705229452,0.5745182436990812
1.1810216803387374,0.3866336884052693
1.4466998240088027,0.18235864754785022
2.7149673731802038,-0.8123534688424883
0.9733767488128813,0.7406882623458998
2.4098764590476973,-0.8476129696363106
1.8447185004502895,-0.28435160232430734
2.3342191675005406,-0.5455338675903888
3.0401077467167315,-0.952172684393383
1.8527219949549065,-0.652096761401307
1.6784227780357552,0.14134127207569808
0.4314495724330339,0.9823351201370638
2.3489390802167525,-0.31219658771811387
1.6545082073607633,-0.1599491256867845
2.6137479699387853,-1.0062202814212524
