x2 x0 ^ 0.6923374623705527 x1 -1.0659247963402514 mod mod max,x0,x1,x2
24021.447171315616,5.163790277642557,-2.464840363786676,7.231490868138416
0.8446729268908502,-0.078051368503183,7.748152231544102,11.675389895921302
0.6405150351993615,-4.272619674909049,3.1638456190755533,5.928551302337647
1651737838.8914926,8.885708449461294,10.328527333787637,7.156235091910392
4298.979539468576,6.548036300522653,-3.553604923148545,4.345226929125537
0.44442839601783435,7.173236782308914,1.66413883056251,0.8276303841412737
23.193136830741498,2.74685233900361,-2.3691720566730496,4.369741133673411
2.2192554995228537,2.9375891208044402,8.134435628099423,1.323269132013708
0.7535122048602702,-1.1511329896932703,5.034675582075193,5.6092290408567544
92084.95654868019,4.843317348789902,8.268640010856377,10.013399835308848
0.14226352858788516,-5.384669702521682,5.02927983597315,3.6058763821547584
37434.51228371707,5.22118428858604,-0.550020983400916,7.708060057169253
189187.3014600724,5.394831915593273,-3.7328160700656183,8.409225110541552
14012.166934220842,3.575246253087794,0.5872307241399267,6.573912559203451
315118584.81346226,9.96555560909151,5.723920665532712,8.489765416535112
123.537762054844,-6.547196140502812,9.026273928821166,0.49406525170568716
0.627608676728029,-0.5852632324626648,1.0120397455109797,9.221985694013112
18452308.611014914,10.711590571792309,3.898963872226953,5.235745848149849
3337.5325356679095,3.728842580036805,-1.3408470550120777,7.8257663049253345
0.13084910621650295,-4.372876682453507,0.2989124781154386,8.707639792134081
4972.772659610653,5.718742546289926,-9.821030147329886,4.975887666028618
0.0271897118767148,-1.8576828642589154,-3.2309378646676046,9.963802908635545
52.5378944742509,1.714601663591657,-8.052371324274576,7.023625174981585
227300.11824635701,5.07018779855603,5.516455052560775,9.629632598095512
170.93295103082937,-4.921960906072643,-8.512140646168612,0.42123606566599775
0.6466570733689594,-3.7662553245666635,-3.157932304978477,8.13812874206477
79.79293652420763,2.5202243327644123,-8.529412428434952,5.939462285049151
1553321.5021193968,8.975392605292827,-4.686080581371991,5.310411270927196
0.0521144205597507,4.380150100353001,-8.58062167671749,0.6110121609960919
1431.0649705293338,3.2280227196690396,7.792285079104566,8.566204697739629
4.906356630156104,0.8939922875840428,-9.67368583036495,5.861309931454016
2334044401.127813,9.642111612606215,-5.415533223030943,9.157695101020755
0.14895156556611097,-4.37285884221632,-1.6677679595194979,9.838862105720992
3.0467533384201566,0.5829390539963714,-1.2364803646680056,9.92222595933498
14147862.879944067,7.770981343035775,-8.462064895347119,8.109498375745437
0.25290384306512625,-8.727730825451856,-1.2354749370441487,2.3109476100428594
0.18340637763205261,-8.772392447365048,6.7412295156161015,5.522785120374983
0.17058302515246596,-2.7481662388824226,2.041985789708347,4.849039698684623
0.7235626780358217,-6.35506123039237,8.134100176116764,3.20549741668168
15412.955899347135,4.507529803945443,3.9919766323257253,6.164017058550141
0.18957572874372966,-7.089666989155759,-1.1471028176793558,1.0973738521024017
0.7640042934452553,-9.988608001953088,-1.7824270330742318,5.67875824970261
0.03718985227842751,-3.384886602147293,0.04047218808219952,8.180607251262286
145.4904189138833,5.108108244016926,-8.621316173798654,2.4949042829187356
0.6938079792120655,-8.931165781048852,5.801640297181607,1.455353503661269
28.84661775936144,-2.7141446740308317,-6.417688452829927,0.22633856127777763
0.6789376450462768,-5.933861427854062,8.552894133411867,1.4691684565837428
13.52161246931159,1.245820685197557,5.108533422267526,6.1600707032158395
22224.8790972155,9.069328571135237,2.1938066044450784,2.404675599634075
0.667604519574954,-0.6642334798210857,-5.157673511214573,3.7775874703743226
2.8299820777682165,1.5602821219441143,-8.307773198158069,2.1434004365932884
0.7754421788673805,-0.9462617519716524,-7.238804237843569,1.2520185491832936
0.6869668935705536,8.048642807165555,-6.299293194874687,0.23831889728832825
0.21873221511528718,-6.475131551978958,6.195159877830857,3.9364040489455148
23256167.542221878,-8.460897132534186,1.5804548540179832,0.15762756718772375
0.045652589302708484,-9.78901988012448,7.41420040642343,9.997163729114567
1.379664469203533,2.0615812621709937,10.203070012829784,1.171620235372505
4426.902831475099,4.15905953808295,-0.6890625005259633,9.51420396627722
0.2485714165413494,-6.406724961697023,4.832921867422348,9.983320964030925
0.7272255906340632,-7.0833799671258975,-5.645878250574751,5.132499468141745
0.26200817296197854,-6.205440053330385,4.593556974201852,8.4585554890698
0.964033697281965,-3.88498948494642,-7.1013637780245515,0.8650540060721902
102528620.9652062,8.273316331262146,-6.12798910457291,9.741520139522116
1.1443691852279911,-0.017028674263763484,1.9656333811331244,8.262329942778207
12.704590246796851,2.9911152634345757,-10.025476689347865,2.447372821148829
36.85475214806028,1.485889646131534,10.1026227033978,8.832224708683473
6.226323419598597,2.803768915835653,2.981918020955163,2.36307370568024
0.22876691948029568,-9.326345307184512,6.986387650385111,10.119999802174306
4272674.57950892,9.616134766850198,-6.500336320647589,6.240955706931988
0.19542279417951328,-5.854004176482715,-4.7188068475217335,8.640311704611086
328552.5866875778,5.364114902628143,-1.4390811262843362,6.428717600916277
1253773.6481054875,8.136555265651827,-4.902547220813665,4.958459954689035
333186.95274680475,6.614771114636479,-3.246428393540757,7.858983068886623
0.2666066315903601,5.568023999209482,-5.916557321720944,0.6241424089686112
3.3752546086587736,-0.662441346004714,10.109442382642001,0.17844472013595444
0.746232027217674,-0.9958159373905192,-0.9630499607724713,9.467938561220123
1240.599843608323,5.798515033437481,6.576029547399331,3.284833230165077
0.22258732332315076,-7.176036590483247,7.622871174458841,8.909165275784
0.01143265717514407,-5.50648081371077,3.515946984022456,4.658967716939317
0.010385873625949612,-4.493976491677842,-10.538395465648282,8.560463604155576
3.5069419546217455,-2.62535257820061,0.22064736761816198,0.6504630146118957
6534978.4419644885,8.643502656771265,-3.0933436841129285,5.105400864938081
0.07067656291183709,-5.244782861755083,-0.5377984896863119,6.993088526935523
15.904070500780335,1.7449802577714355,-5.789055564755603,4.2723520950221365
896.9272355883821,4.410003464466119,1.118859248396815,4.335537095122435
493.49055747378515,2.7210881894888526,0.8171370590764345,8.629043545456653
1.1242631190611914,-0.06361746953789868,-9.51906750848402,0.3526472700280038
0.15894367474966334,-4.911458378323498,6.3681025307684775,4.302632975444525
0.8018496516993964,-1.1914361845495356,7.633409595732643,1.1638127167226902
10902.958624844485,7.11213411922003,-7.4790811238535255,4.150029233300886
0.7452579272478157,-2.142685111210453,-0.8812156005384196,10.497620218898838
1.0000851174976584,-9.276745141352334,11.090384708676915,1.007677064942431
0.022058590263521295,-5.720543016860815,-2.8578823258008557,2.499951285850892
0.5345412408479633,-8.546351151753232,-1.2439165047367486,1.0345090020242955
0.7070973633782854,-7.837277126967856,0.7396799235091064,7.735865460710861
1.2396530387663924,2.0559893431962424,6.091200585674597,1.174375599667116
0.21089345962992434,-7.337348384146502,-6.4240209942211175,2.170443745896379
0.662748434452643,-8.52824112074151,-7.286940080843027,4.990364772058987
1.2642894571443573,-0.522791663265198,1.8102059875505487,0.7784151815535872
27647.225416352252,6.798973246122625,-4.89445714311783,4.523291279387728
