-9 x1 max cos,x0,x1,x2
-0.7831528329844136,-2.7303431184112434,3.6060016453609465,7.606910562869134
0.34176561635500186,-3.2171263343055077,-6.735924880529219,3.610321769886417
-0.9577913124659984,0.8904138677417,8.669190006997484,9.35764162673727
0.6809955001108409,-5.724266570263271,-4.296823870284827,-6.298955485074347
0.7249034508036345,-4.562207499078909,-5.361625378246897,3.5112531679826167
0.9772393052713894,-5.929421162093282,-0.348665848358442,5.019974105705527
-0.8212589717654167,-5.608213810510207,9.580540651302572,-0.8288593125236556
0.7094754103315255,7.373256312601714,-7.164228292412271,0.6647348441692926
-0.8283484464651042,4.616583039258816,2.892719802186321,6.541629721332774
-0.8162451434811382,6.439336867297563,3.222763722436129,-0.32452823016800236
0.7467991510392263,-1.5771009296884906,-6.452278565052961,9.234533848322735
0.8753094309806273,7.565134924307307,-0.48530254532549477,6.0209800374524685
-0.930788434146514,7.862612146377383,-7.615344598489757,3.3440873668088322
1.0045002198936448,4.159460177170175,-6.252577725110232,-5.8354353475354905
-0.9346090094252247,-4.402646601957572,2.431346249720088,2.4357854608097185
-0.6327919945315239,-4.7871784653103715,-3.7368049152114993,-1.5525529426145817
1.1046377868843142,5.417803010664005,0.4835373693981094,1.2663527114092445
0.49319825970225234,2.673001363110317,-1.0844940580707065,6.327622796874771
-0.013409286262510084,-10.250213542471554,-1.6878346488035911,4.304709952883633
1.0101031049891358,-7.726920580823628,-7.106876277832289,-1.0642243998294771
1.2141225775056137,7.906084000116173,0.0638035507274577,3.7992721238612743
-0.5641417511533913,5.796116125639471,-2.2915168262629244,-3.588863584475347
-0.5467231032690542,-1.337093640678577,-9.665321202400962,-3.9155464961831807
-0.5249770245543857,2.1997108345931338,8.787363787562711,2.852252343198422
-0.4792973829496111,3.2002225674186007,-2.0690503660685735,-4.3148687522248865
-1.080250564328316,1.5203501156381902,-3.263827199355619,-2.222304574061083
-0.9845698289665049,-8.422205581268239,-2.2737450808221666,1.5408024309789912
0.5530126564209145,6.726526005743409,5.800101177791786,-3.749755639395657
-0.16344678523082462,4.441081851004371,2.1190206410083188,6.926916509392364
-0.8168470693292752,5.373770353679143,2.402552735212714,0.035526382174969964
-0.6612566382074271,-8.418562143905394,8.644994754173945,8.128040733686165
-1.1434873901511198,-2.730832765432807,9.505935262336736,5.89310178137149
0.017031677763429086,-4.088894651744844,3.6227345575935272,-2.357602909785001
-0.08107391836792481,0.24751180643764656,-5.14050306642844,-2.76235296475881
-0.9938396325894453,4.579071647852766,9.486713215801453,-9.196497924343781
-1.0435420782431097,-0.3451382694558928,-11.099245063709787,0.8540524657776478
-0.9681687887098783,6.397820074620871,-3.7231373045949745,1.887073553334505
-0.6870265882041228,10.087786409972248,-3.760622478835059,1.6657175183335793
0.379395698822397,4.778442781187504,1.0811172470218668,-2.1885710118776833
-0.7594280761212703,-5.170331618486311,-4.104490128137863,9.569111502464024
-0.7289666738538756,0.5023709973957794,-4.026702432031523,0.5800925818683936
-0.7699220786391051,-4.77148827280716,8.41020876859357,2.739651625900112
-0.5634341408619177,7.691185267066144,-2.4804045289447005,-9.578063257153893
0.46680640438583293,-6.038221792726754,-7.482388998530968,1.6241080990473855
-0.7698967270624887,7.9264386853514806,2.233026353401019,0.5027280983056452
1.0915557835445047,-9.246310630530326,0.23564698188928807,4.690016093744557
-0.8868622201531173,-1.1702332963500908,-3.7164092309117573,-2.779255302003795
-0.6346810904693382,7.693992282546687,2.378375309454661,-2.128063088878516
-0.29127747724413416,-6.745736734153159,-4.095085644479808,7.047421691573299
0.9508664118578787,9.968422992291027,-0.390772258924739,-4.743061044232467
0.8122780971822862,-5.38305518462485,7.306538645121668,8.235816311243607
-0.647027729975056,1.4462132085975796,-9.972466068666195,1.9228634184682267
0.4017289788464432,-3.9249139225710263,4.1984318667491545,9.234037858181859
-0.2687805480402068,2.839646479647927,5.204380250039347,-3.337736256230223
-0.8675881301258618,-5.586847947698764,-3.019486926857317,2.562958236610186
-0.03881581364712074,11.084673085486932,-7.065740559645294,5.38477193966457
1.0273188986175563,8.624099209669957,4.65534710018661,5.095125574059778
-0.4219918641411915,-1.4264126574952605,-1.983380638914955,7.841700669810581
1.0240059013633536,-1.5583956345299677,6.176735028301483,-3.4590089006742435
-0.8659408465141396,8.026708046054097,-7.000208069998705,-1.0465657398438633
0.884199473169528,-5.040562924506794,-5.3691937409578125,8.130371839088431
-0.16416844456318525,2.314665301258776,-4.669571159098104,8.495619117648584
-0.9305532594254857,-8.231722819483691,4.184838431260222,0.032520388433946314
-0.9247092587199909,-3.5519892896647196,10.86164928148814,3.310238946107527
-0.6306175557659344,-10.070301718480945,2.2952269063047464,-6.970828309755759
-0.493404639727885,2.565923700388934,2.048136309576794,-0.233775226796007
-0.6571286516499786,-6.928849616600045,-3.8085734717557225,4.2686759343270015
0.6642470874566169,-1.8075201153006764,7.036892619396179,3.0198836254386245
-0.07982247134907103,-3.7391613932912526,-3.5811006052482153,-6.1654516063803975
1.0763658281053081,3.0501777718595893,-6.52634608075147,-2.9154069102005598
0.186895932309802,-6.969877580925501,7.139342695706796,1.7142338483069244
-0.8911036453523145,0.04928758299761048,-3.2309567805810713,-2.75507975962572
0.3078635635620788,3.395535717010256,-5.162448301622581,-8.802951585184866
-0.18824070131826012,2.3911351665787244,4.079740313242755,0.2954419255865133
-0.8988346815084879,6.196136769054749,-10.129102461649792,-6.6655096707203505
-0.8569561042234585,-6.674845564233456,10.695932421221137,-2.248883665339879
0.08677740766979856,-1.4932159492631394,4.951409085591387,6.994842820364807
0.7376600534572302,-7.255544458757399,7.451129101229663,-6.982999093248489
-0.9093985222767195,1.1231679101946852,-3.437721749686206,6.794314279595497
-0.8838003783063938,0.558851750320247,-2.6043654473416957,-1.5232791039521054
-0.9530307518647161,6.810725218754244,2.502689880352664,5.911425742933077
-0.3746744631083487,-7.219011989160035,4.406006116089747,3.9454871379265977
0.40698507283100904,-0.8469434032601069,6.639215801730353,7.96325047236502
1.1229831501388443,0.3942334611761293,6.759020318078533,1.4853654535511551
0.8007412009188289,6.7955748133949685,-7.163991999154904,5.925568983418316
-0.20463059310939938,-2.8092965163129127,7.142111793979282,1.7989865782944559
-0.32033062716830923,9.690334888014666,-1.7692946625761532,-11.25675094927285
