x1 asin x0 x0 + -,x0,x1
15.558461229511165,-7.916362496735637,-0.6081083898408459
-7.287290546018659,3.176826608256588,-0.72463386938586
15.532666257389247,-7.191534944932115,0.20828205556465973
-0.19795668875464673,0.03835693552572551,-0.10678661787226108
21.703542090674762,-8.637334495168027,0.6476470750532132
5.010396584913501,-2.7876103683347075,-0.0972227515123866
-16.646130555163044,7.292464378162452,-0.8532464136657785
17.283453344188846,-10.601665785930365,-0.48481569607914043
16.95495829214443,-10.537380457485717,-0.8145737764595324
-16.72648983397059,7.509096682686481,0.8204030363128065
-16.798785820233235,8.363959911361345,0.4843857309743226
1.5191366635994705,-0.8702466539516972,-0.2009293193072809
14.521928016199402,-6.940504001520053,-0.9523401911958125
4.444295251593554,-2.1226106440451087,0.28915096445567157
12.380839983619273,-5.053752516229788,0.1844596492885331
-14.188986498806317,6.514256326531068,-0.8022222475911082
-4.28282605600114,2.2256836330264482,0.08024578334796005
4.641148650109499,-1.853639164582555,0.6985500411254936
-4.346818621436508,2.5031869953916837,-0.01457710713776429
-9.928221464703116,4.20757374974048,0.538797979836705
-1.4781215143832782,0.44167210716459737,-0.8892017427073033
13.32301173383007,-7.25801827014556,-0.13588244284533973
-7.940335687504281,4.18093218509744,0.21735815221298696
-16.235370346475456,10.070461727473512,-0.4765308680105122
5.737421002051643,-2.8403309223438677,-0.28648806637046087
-0.5467300345276608,0.3309461392572053,0.07058466173829982
6.022716535157467,-2.5519611344429873,0.01897396900193845
16.958865382180626,-8.26140397327346,0.4357121929907685
17.43808993385874,-10.415099288462422,-0.5791478052773538
14.856022197635218,-7.56635758290454,-0.6682981088010663
19.077024613889535,-11.826309342697538,-0.5556298057403817
-5.278299100794552,2.7121451378529793,-0.0042625246544925055
-11.699772396803988,5.817008464978319,0.03358602406525321
9.084810438520508,-5.578725854604414,0.032062956198501316
11.104796016999009,-5.114361092849136,0.35502072720357614
-17.858160530866147,7.842712234994172,-0.43752584282218626
3.0115965302676178,-0.8052240356693736,0.9863661795410685
-16.989381687968773,8.041279702105843,0.36306325732420003
12.75236532009745,-6.496890058299515,0.8515697915902335
0.9266340532248807,-0.7882702412997152,-0.8027830481872277
0.7304110011558027,-0.2758687888856043,0.11293220045279279
-7.114813879984791,3.093747284574676,0.5778927879035504
-18.721787794905865,10.816927931724885,1.106100723041534
11.91891863699442,-6.991387420371378,-0.6045016127740712
-18.823106687226343,8.230061988570833,0.5516611174371363
24.813902205145016,-9.048547716286649,0.21795819165173322
15.612551680769894,-9.178065835729878,0.256684143406283
-18.527832055998775,8.644065514490604,0.744089460859623
16.279503836599897,-6.788944274748433,0.6467875031891726
16.32486708038938,-5.945232646040625,0.8919735025699844
22.18889824934681,-8.804665502681809,0.6014227016881828
18.116470093699654,-8.077237847560585,0.5200201608537124
8.527321660900197,-5.247736141005961,-0.2824562626434608
17.524163423838,-8.602870934378561,-0.6005738863989845
-19.36256401628716,9.016607230172527,0.4372691645918782
-2.4110353279127463,1.092680344563184,-0.6063910660906967
19.004404546130907,-10.076540571859917,0.6812483490951983
-17.4156903294475,9.327750376254713,-0.7198192581273498
-3.8808992070486674,2.043990593549878,0.004497428535790458
9.302867995926317,-4.909181714412719,-0.4934582518963601
10.023118995095897,-5.301719095886346,-0.7660846124221456
0.3940296694034519,0.1738695854109831,0.6741464977008204
-16.150705399632592,6.022829142584113,-0.033267374847007564
-5.779600793048453,3.4991962323796684,0.3390365568164857
16.717641701053527,-7.7516050832415075,0.08059762374015253
11.034629793609435,-5.3323327366360225,-0.8371079151661925
-16.545342598702838,8.390072734416368,-0.027286237027187292
17.55780208117306,-8.755629410062195,-0.7553079014443786
-4.829524313644242,2.4297410185522454,-0.05558477136110539
11.783026554590151,-5.312144129499509,0.5760854954198019
21.29712381971099,-9.054905790711032,0.8764020770198512
9.660551463519168,-5.517560911338729,-0.8024907379640948
-8.134459018718486,4.673267897293971,-0.013412915376686381
-11.194998815422059,5.575656213980583,-0.706498652675242
-5.351964360907452,3.2894127241618185,0.1928266922598925
11.222255670960747,-5.820259834873339,0.1627804601641003
-12.013421427169423,5.804608964972687,-0.6072881789944671
-11.344617612463127,5.276142449365052,-0.800915084405673
1.2465753718829424,-0.9429258147598444,-0.5223072031371437
10.860074672907249,-5.251898636338457,0.7779804045454924
15.468745968488337,-8.587752606167827,0.5562863398245229
-12.706863521792695,5.403428388222564,-0.5156166083588607
4.082840303152651,-1.2104041433889088,0.7824099874816398
0.1598940847409037,0.09475817155762596,0.32222441132002483
-16.52580976184742,8.284894691997742,-0.5245491348386484
-15.228552295285343,9.398187007761473,0.3211812242664185
-7.578397261583771,4.5881355678460665,0.6175585859538907
15.964648459307316,-9.48235621126323,0.7815834512273846
-8.290397065038915,5.430121935420095,0.7800019475169175
0.7238206778507162,0.020571597976901664,0.7165362902990772
-0.6569985213400782,0.7898271018429543,0.816794474006038
-16.920274029554605,7.236907572567049,-0.7291133491692022
-3.719979997845074,2.5462578789615913,0.8653254014427758
18.929049668431627,-9.673714390342433,-0.07119882329158912
-11.130959004291075,4.615217314476341,-1.10687188497119
-7.047029916633965,3.3880525371992842,-0.42848076266447666
-15.774623994773721,8.635915771711819,-0.8926590563689764
-2.728111367479361,1.8535356232825044,0.6931041375647697
0.8417529811151733,-0.6138620972839922,-0.3394023436543113
-12.983426495115923,5.5492850133097145,-1.0996462662942919
