x0 7.442594356738791 - -0.13307599277686158 ^ cos,x0
0.3835565881115124,7.010470750991499
0.3709915354898903,8.470743454814963
0.5131347724165678,7.148127189519659
0.11123226517181053,8.402064929885025
0.5326570665915127,8.628161705078904
0.5586105254535993,10.123524248267628
0.5626574797392936,8.49678518123979
0.5606272644285997,9.606972119688855
0.08542202163773244,7.5648339884441524
0.45334411807293695,8.189745857461276
0.6390872805962541,7.843851714035202
0.7587953554279258,9.0698095230631
0.5712493298824424,8.578186844674326
0.6665665413991396,9.079250348544182
0.5286160095118567,8.859955709083334
0.6089421886955285,8.909230141797021
0.5818076172135812,9.06879587244956
0.645614824519581,9.205804046053482
0.2891561281626283,7.152919030364962
0.7308457495085809,9.875002999969958
0.5275471701220914,9.247885918469631
0.5742497838393172,10.310249070917422
0.4883974712372366,8.899639521896171
0.5445296298794772,8.205920153190451
0.6805049264727212,10.264404803058149
0.7754168592393637,10.56372908447207
0.5738352876135305,8.930502434837283
0.6441828896827235,8.527372744709275
0.6608702927466271,8.55364186177882
0.587026279639283,9.910450182736177
0.539392549865022,11.259136444788163
0.36304309949828123,8.306111987804002
0.5391549338879139,10.110564597535827
0.5254405969650422,8.768482893991312
0.6254718913648516,8.537098150696815
0.23690763856274438,7.649147618692648
0.5475837999940725,10.998875425085837
0.40122902239270336,6.913033593163922
0.48371783328371015,8.531455304940808
0.5821720803316324,8.811368229697198
0.532445137985957,8.898868741184886
0.3018780631259644,7.332269624438261
0.6912134535189158,11.419980574018952
0.6292226176777139,10.966275987830661
0.6491282933339431,7.5388589175551886
0.37596919580008664,8.069669224597718
0.5421208201788544,10.111242741680856
0.5371996015499553,8.645503562223622
0.3063200711354423,8.814839145059437
0.4397273443367809,8.595355129403188
0.4301706298201091,6.608624552262951
0.7843157951232308,9.90141101559017
0.6107973060161597,10.2907858640101
0.4709524389936875,7.612932712576436
0.5908443578164265,9.821258401651392
0.5749809291548565,10.993998266636835
0.5822849612478788,7.736114287073652
0.1395706715402717,7.871068477661033
0.6532801065233775,9.413712910079793
0.7420520678338693,9.84814475110567
0.522085764979457,9.261916274404571
0.3463991601780776,6.748188019306158
0.7048027287775875,9.285666806140066
0.3437483640171044,8.124248479103976
0.44808912343458085,8.578091062150854
0.5470319316788554,6.734682877255594
0.6648595365742608,7.816461520840575
0.5079607022418223,8.753437158344088
0.6113825430421415,9.146810880800684
0.29614629917574786,7.775147117772488
0.5773112145908287,9.025112594566506
0.5584341031670004,7.6268117864245335
0.5707774794517437,9.13671832363736
0.5926943302346406,10.844548456490903
0.576949624606404,8.312752589439482
0.39505501753323397,7.813551273065915
0.5067898226484829,8.584366097775394
0.6185757865388896,10.636404443683766
0.5452463688846034,8.95556183735288
0.5042468386396834,7.593131505978216
0.5956851681128775,9.74487344187866
0.2148448141987515,7.9940708678453545
0.5201001502187087,7.801886872190056
0.7261161931847994,11.204558293909535
0.31308309558459413,9.979160775708277
0.5793391135190081,7.40582095694094
0.5520736968797604,10.455410787335861
0.48678236469884223,7.442166508615096
0.6708880777118256,9.338597208676484
0.538206796573778,8.054189180763823
0.5572091684804366,8.136633501638116
0.5262698858245387,7.3363362361593865
0.6565391389507539,8.808264707719461
0.44541688185709244,8.07867961939612
0.5224974663211527,10.414083159713726
0.5316897189507463,9.055247592010895
0.6255057962455731,9.126710663489105
0.4766898870301533,10.029286982809282
0.37446751174564374,8.583320944263921
0.4851634477375009,8.646085347235168
