x0 x0 + exp,x0
16.003890698606504,1.4390826704844002
0.00011242837934782578,-4.257708712106828
9.414698600539012,1.1882893062799105
184303.47346629776,6.1533546231166945
0.00000006815144560976294,-7.89110167374892
0.00570041169523744,-2.7040493351204082
139.1978953777793,2.494684763636489
0.000001414255425615243,-7.4417467318619615
0.002975015061627614,-3.185430183282342
0.0007812100765788053,-3.521565882235494
0.0000000804391632638986,-8.497495355466745
0.009541491770895428,-2.4556747830827312
0.17028889420832555,-1.03714744087405
10934111.85096715,7.742248565918035
538.811446646476,3.088881401061728
5680283.13892901,7.6324435620520505
27010.353725823436,5.304679881328569
0.00000009316634046005158,-8.612179170257054
0.00016915767650942096,-3.9607997149884904
2.3030659050317706,0.44619988233938357
0.0008043435687223588,-3.591277738762742
0.00003525389932373836,-4.5370735687389345
17404605.739030518,8.77052850621543
13.872918365291973,1.4466138475530081
84.29908973618194,2.4398689220810184
7442485.90810131,6.690835347885294
36.21659424825838,1.6021874860373495
1082.0824190460594,3.426503015469804
61.0885408952472,2.551760239805601
254682276.83768404,9.744217603201736
0.010037478356113842,-2.519437732556647
3917.460706538516,4.398372287899267
0.0000003900899439454353,-7.552738520106362
0.0000000030762358005330456,-9.820294102239444
0.000015196535522529535,-6.276331006808678
0.05500137889217285,-1.2673538795628783
1.5901259442793265,0.2569697075623122
0.000017784664750545748,-6.959279392420616
0.00000004131750178675961,-8.97111771829104
0.0020206650893755157,-2.8844704890995314
462664.7292398872,5.62011316096461
89082617.85983269,6.964966397187118
0.000000011272891464943278,-8.28894447815299
0.014653924260755406,-2.018252089692761
7104.84320202581,5.235542774730716
0.0000012281278881146147,-6.221907390316178
4467457.928169014,7.147105908346459
56.303308308046994,2.196180235275407
340.042800796519,2.8736751689225066
0.004014506441816892,-2.6878114162739735
0.0010156259222106252,-3.8391370557231403
40.09232527801979,1.5608340529691629
0.000012368455521166246,-5.559386266403624
428514739.5377178,9.195963506353142
3190872.2814441537,8.452623335286471
18398982.097307827,8.36899013514079
0.000000002205120765042395,-11.147159802722019
0.000000014276257065154826,-9.348589646870414
0.00011081119529189265,-5.038454374385914
15117.000245427991,5.137707310270276
15298146.936033979,8.434003430595633
0.001978594218904233,-3.1173463444502394
0.000000003431183363976173,-10.894517856453353
0.00000023176875101656798,-6.742163497315148
2.6084265073431525,0.42086611699987514
1158.1404543004976,3.4268734049108747
45972026.26019682,9.410906426589655
0.20817145287703095,-0.9396664520709318
0.00000036215474606434566,-8.454059801851633
1398.6060035791409,2.876072795139256
59797959.15012227,8.978026225362331
0.014556845179050159,-2.044911819135505
821.6979667734407,2.5714869465533745
0.0000005146816820344947,-6.309478305165269
0.000000009082529365046527,-8.672008739283983
6.774639794882117,0.8266734519536032
0.002161925202823656,-2.79605628036377
0.00001918339003454249,-6.052868229547303
300.53622528243534,3.0105789315391105
0.0013528984616141095,-3.475515224230666
0.0001410546823953554,-4.15732713443197
284.4649920473962,2.4824139352922305
0.03575838370557108,-1.8801552635944343
0.000000002207927947970328,-8.575276477188373
0.000000010700551850108564,-9.672032014914157
1073.538901119793,4.218500497308555
0.005985142082643622,-2.822064606424738
605.6044126047849,3.479819700872842
494648551.9114633,9.827015660183356
0.11706428254812624,-1.0051850251357457
1465.8889186739912,3.708029489558011
5110.837163681138,4.304638221134458
0.000000348406250304171,-6.860168097906837
89.52389469100919,2.3887822276707547
170435.64384482036,5.2428036846545165
259490.72388222825,6.734964368271277
0.00003749832519473288,-4.619675567234488
463663.26334507903,6.790011512775039
1734.9626413050657,3.5076428915825444
153160.5012037395,6.592108840754629
