x1 log abs 0.7139862062298232 * x1 x0 8.300294721629939 mod -6.830943257657465 + + /,x0,x1
-0.3644355717520613,-1.724777620787497,5.320993509951812
-0.19714271459376126,2.798301577230098,1.9213817823670758
-0.1797304603300522,9.147746193466757,1.6613268977133298
-0.14628786401210084,-2.0671890400585355,3.8944635621486805
-0.19394933028243982,-5.04179656093185,6.357443536969942
-0.10636658113270436,0.5854275345098913,2.116799525610047
0.3343338241075359,3.5949982964459397,6.234491501359505
0.17077510401111137,7.832103474844767,6.732826620258872
0.2523923727940459,4.755032201697115,9.592417137858343
-0.0010510643073825142,-4.396169761786532,0.978293455376288
0.1567040887706536,8.199760190316882,8.789971233245629
0.7781417006862018,0.3828719584543664,7.54905826022415
0.1368746496995393,9.475546306549374,2.009299379404453
1.5965040657617842,2.3533255434503273,4.188158789678868
-0.2826019429911155,-3.3488629333131854,5.834750739985039
-1.1455946168780167,2.1401000086060002,3.7351945399265336
-1.1882359891499548,-2.278405539266049,8.528333083283034
-0.34092892238692873,-4.580793956997699,7.123661251076304
0.21478099912575657,6.549771513317825,4.100112438076157
-0.005357952754690644,-1.9592390231897105,1.0989070445969928
-0.18477333574113813,-7.2349531061623455,6.839172952495848
0.14778605373499157,7.537517469856005,1.8725405217702342
-0.045774301876387154,-7.478175915113943,0.4697725932649505
0.3853102802132969,2.1615214749687897,9.339140304715938
0.861982024331845,6.760319971608662,0.5820154291938818
-0.12621968188599578,-4.016069444540803,3.691936478368524
-0.015297006673870722,-5.930185724136983,1.3448241751096364
-0.4118213478778392,1.669142953872924,3.880874162979746
0.5992789338985671,1.5087898583676822,8.453062208361697
-0.044567195032038154,-4.520204740597343,1.8779709811944516
0.31985212915816336,5.985830774995526,6.245824649266198
-0.07190483049551309,-2.680821960725317,1.9545409684891146
-0.3271239270125521,9.029021275016367,3.5061894941131206
0.31666567312530725,5.070778497876349,5.157164388934785
15.472222410909575,-9.142985552188458,8.30595252048293
-1.6299365020429375,1.9337285412215572,4.241731290489824
-1.8240259061971704,2.965610444582953,2.51651111623578
-1.416590636457923,-10.71475458082206,7.01189290157211
4.489637529627484,2.0501468914367442,4.160686400113077
-0.11533472349451547,9.031232023281794,2.1068929668500735
0.21652255583152774,5.305963176430779,5.874830275919071
-0.9200150744452862,-1.5491280917293087,6.546504217662401
0.45436811712038133,2.7866468266768467,7.294742969712007
-0.09084791103609424,-6.3927558792292345,0.15007147637659352
-0.08004211961952994,-0.06405413001683005,0.5111716302699445
-0.5225608989449214,-1.1944941411461358,5.921992796950387
0.35675743439826807,5.852061057014701,2.441830425037269
0.31777736118747085,3.2774132746324565,8.06984251128043
1.108934491727737,2.246533189820877,5.617504069943716
1.2252556640389856,4.333400794993417,2.742628187194151
0.678871273907071,0.7617092162953983,7.997647803381323
0.16668191137846916,5.519568166447966,10.322043763401437
-0.24456045281573147,-1.9429668601386165,4.41499833702053
0.9104027054282566,8.982960857376959,8.767797818882887
-0.3436046435579557,7.590981977208181,3.684205322437279
-0.19132573660704458,-6.942259555905426,8.04707573493117
0.23661988688513663,4.694690423109928,9.004653616373304
-0.28330956887281583,-4.230256172631695,6.463501767099565
-0.3342566181239279,-1.5796473920410599,4.139787849994941
0.28982658006486967,3.7878614095455214,9.60291610101314
-2.3124339778549583,-8.946959000446869,6.9838180020095075
-0.16138836970888823,-0.8011764285673151,0.16708718219332036
-0.5384941580486926,8.383542635003215,5.144465414856196
0.32449243642457004,3.512321325924285,7.677397206284842
-0.627985829093738,3.7718024781989308,0.055214257775312185
0.39388945583125345,4.063370392379368,5.304287367691636
-0.1566666751044857,-1.4340908751114059,3.0862034069402977
-0.5558368119930115,1.223391154341866,3.5807694398093
-0.14873684800594497,-8.572721830184651,2.9687479334238467
0.37027199818226675,4.593181460552234,5.232797222601784
-0.1448634328021767,-8.821454821872166,2.483042019446393
1.1780392944543807,7.766342514747714,7.34256764368201
29.333510372111736,2.517084132133639,3.5691246137265455
-0.034649940508054665,-7.363336718751207,1.8426927537766955
-0.7500922277174349,1.0585645170583298,4.666783416893629
-0.017204655133955003,-9.273165594902414,0.8927929834146379
-0.3491130766850617,-8.25176987207124,5.198674654974416
-1.5195358027988115,8.981909204908396,4.84822967307609
-0.19773193090608235,3.249281640129505,1.7464161470376964
-0.1756392845803655,7.758853108337403,2.745113988671452
-0.0140657552826495,-2.138337166842301,0.9146847763777965
-0.10055972676628205,8.20870756261766,1.9181921292429949
-4.335874984446945,11.96045048249205,4.978175980968711
-11.213091847160376,9.91561767427186,6.882714444021131
0.5562736978937228,0.40559718883707785,10.59667051739554
-0.03468808601872975,-9.48829637964525,1.3896846918694892
0.19952680639843218,5.484096619768646,9.26352883309953
0.43256794742643284,1.2138517620576375,7.009934200961611
-0.6662137030074305,-8.868452125682468,4.866473722585963
-0.08906540962687559,-1.4000186154488483,2.2541733877538097
-0.13461975012360766,-8.701139864291273,2.7583275687298507
0.30499032006042937,0.7272352743017299,13.268557655961986
-0.15097666803527565,-3.1508652808193673,0.12474056263083007
0.2200600772725859,4.730876787875618,8.822232578489487
1.3576396548866114,-9.049873214978447,7.210800462408769
-0.10784793728756206,-3.7496390852928436,3.228947855812314
-0.9059330703510967,-3.4840385353805283,8.659060162113665
-0.1822605641730488,3.483267708905144,0.4362611397115067
0.19580085925920274,5.778712519598299,9.692401075111704
0.5416492909098407,1.1007458252950013,9.432793723728935
