0.610907168156705,x0,x1
0.6445749070682123,6.95773042924933,-7.999849812468645
0.634874412139611,-2.5063221431505815,4.737750550220991
0.6609549673665623,1.5115416312989602,-7.261087750532963
0.5394758620825052,5.117947745149015,2.519021594950981
0.6055614434435217,-5.912055834500403,3.8653999024486314
0.6116215115333735,-5.794316827790124,6.663143813670229
0.6879952720273936,-6.281860905493855,4.136844575567959
0.5440651812095193,-1.3066834988237344,-1.582761552562991
0.6715625456019663,-4.676372311574757,4.468379286508595
0.6711198133620223,-7.190047712991446,-4.307250442585448
0.5368311480455902,2.999589233185347,5.3130935779786785
0.5002019827556208,-0.5328790913522834,4.390762414015103
0.5954749553421703,-7.6520017312762745,0.4922580014132659
0.4551445277739918,-7.049885221607543,6.681348676447708
0.6841183072706092,-4.029004133861791,-2.5705065075812494
0.6230644396070258,8.13337042452335,9.684461550827047
0.6717426502675484,4.753040018277759,9.495198707327608
0.48102192553135453,6.097685668957417,-1.8848153214129164
0.6492585642059945,3.673788656244983,-1.6942825227205942
0.5155855239531854,-1.6695049197584428,-2.4577624104420543
0.6904785359382827,-0.37247451365485446,-3.234208261123893
0.5387046961173638,-8.262208448994228,5.824339692263737
0.6101029339726105,-3.2601789592233454,-1.3663406029631453
0.5975977620214074,-10.00524471113997,9.598335547570217
0.599613562038136,2.7108656776219364,-6.243490513828086
0.6086662369803393,9.526988958440654,-2.4611452249983716
0.6589567341056524,-7.241992362651967,-7.85697673441766
0.6110322689591635,1.5533995128759392,-2.519339487272331
0.5988618811337121,4.409326698142121,6.4982791623963045
0.6792192345141436,-2.4528386078542757,1.7170183988190617
0.6636039482997667,5.299590984252857,-7.559124631853497
0.5518786498273872,7.852097490576395,3.6259979168589664
0.5797385706098807,1.5441568480238297,-5.197375063271178
0.6092055435297928,3.746442370537273,6.052090928272677
0.5965854787544953,8.454686939502613,-3.9327614272494573
0.6734751528932423,-3.165552821498177,-8.403133037471077
0.5865271192542807,-0.1584917108049931,-8.63754041825559
0.5724404045099609,-3.7649656701305263,-7.736963666156619
0.6152811050134395,4.964047677740663,5.938743803464443
0.5525957453585714,6.17303969680434,0.5627655449580629
0.7233069376986992,8.82662711016398,-3.0103104750383425
0.6151193959010295,8.539058743881373,11.45000897916575
0.5888851786272599,-9.778589427175115,10.11189280533964
0.5871328481521777,4.7609775967672405,4.500274585778682
0.5645351416390862,4.955832743219878,8.833581719272555
0.5623170228117819,-1.053652182604239,3.161674363247069
0.6789180309298009,-5.66181555741203,8.05010106158967
0.536037583156453,6.729321985210223,4.0203637117598285
0.6131958395901346,-6.164342533659506,0.9025883633141021
0.559385384646166,-5.063874695815491,2.101661705226424
0.7045313128468242,-4.550432826819302,-6.501850285282805
0.6891457697164842,-8.855583424891728,-6.43877224576952
0.6034616947069598,3.2108424943112093,9.237927877836274
0.5410746000818788,1.2313249986300967,12.193193097931438
0.6711708869790932,-6.934841837598844,-1.1454388402946245
0.6370703795693348,-7.901511008230621,-4.558850199934244
0.6158791461210331,-7.012443324385809,0.671598379438833
0.5741282011698766,-4.789266347884597,-0.38703239931767364
0.6375359359248863,6.7089312389319256,-11.40682775114997
0.6717371710557773,6.36007761064542,2.0786555000662594
0.5326195780778523,-8.596209549624424,-2.0884502306780846
0.5385443631962933,-4.5315138802058,3.8488869250313074
0.6092651253988363,-7.127590730426885,-8.855911318638077
0.6180291290622515,1.968355320380219,1.906719758549839
0.5864368563746765,-7.800966238949846,-0.8271912042946986
0.642067782405839,-4.177445351591181,2.2082887816061385
0.6826157426111892,-7.840019256332337,0.7450786965929207
0.5156886681747509,8.417437846490447,-5.2144444172165
0.5803613507183789,-8.770643705714626,-6.457334526287653
0.6091030970626548,-8.544472390356384,10.136913190435603
0.600230491405829,7.611819894483659,-5.338671021698685
0.5787455151948323,1.6607442377679655,6.209594906484395
0.6745503380670865,-9.174041519378608,-2.006604219263048
0.6367718606081008,1.3688583172126478,4.756429139697738
0.5948821866819781,-5.27039461081381,4.449532631204437
0.5917012473147167,1.4605796507910542,1.946593392644416
0.6315690760182313,-5.069795476567425,-6.649313706432208
0.5891459387507005,-5.218502747317606,-1.1307916785130847
0.6110073961875526,6.517196062477473,-7.338838393243026
0.6226699634071294,7.486856316130093,6.12456653370429
0.6038343484013713,-0.3464052269538185,-9.307858424858754
0.6999870897282449,-1.3072580870375625,-5.328265495789605
0.5129239802399119,-6.586710474140677,7.046523705439582
0.6447595911998156,-7.113449837100653,-4.289262827678979
0.6031701231457757,-0.39443800517996747,-1.805408818148503
0.673625872195394,-7.174509785516052,7.639857003681014
0.6110933955616621,1.553141441512146,5.50740924245366
0.6450275700133401,5.6259036721842905,4.159338592233953
0.5540735290049532,-3.3402104107542314,2.2169403069451064
0.5537000065675969,7.063146390200614,3.1402642051563854
0.6774635740489939,1.8724378035879436,-0.43475318459838647
0.641400922486962,-1.934051271379947,-6.515956105307082
0.6018959172465468,5.521521100673255,3.4118171643033617
0.5175313282636431,-3.335794813894718,5.500936977586223
0.6442644394747838,1.9457809008513673,-4.39845524480517
0.6181929573943339,4.304501733412101,-0.24135846364200714
0.6439987081029067,9.10354344126085,-0.5656672713448445
0.5909897298611971,0.6548968237618114,-10.525540480233763
0.6251177937160148,-7.7170866802367675,5.589147999230076
0.5902843106353308,3.9458745858354574,-2.5413984814549786
