x0 abs exp x0 acos cos ^,x0
1.6782496048634452,0.6504806254333146
0.668380676397462,-0.7033667571015322
0.4471364337342203,-0.8790323646576388
0.7641612251034375,-0.551964803506932
0.4465920755224634,-0.8777500275078459
1.3054916119880813,0.4279523444535148
0.863102707953123,0.08285567722509134
1.8378995138133576,0.8559978994942554
1.727441090732278,0.8578707385217029
2.100511953602634,0.9988752612367802
1.0071286379507887,-0.1415183267766572
1.0049506259088967,-0.3557230310385976
0.994039860873556,-0.06156086235703347
0.5412099390761343,-0.8207626685422147
0.9508778784372733,-0.07554923828439908
1.260220731466022,0.4467826332640058
0.8290041038603232,-0.2487903838945031
0.6436101172160558,-0.5829555621496607
1.1046743118177258,-0.21556677593810653
1.0544108193471056,0.25848344145511487
0.7852263673706605,-0.36013692476299397
0.8430625510667953,-0.43261420463941574
1.3904594061167697,0.804095881561841
1.7293112891793447,0.618960853052599
1.012240988618429,0.2689070224496833
0.7677327868180328,-0.6075352821712284
0.46324118648857615,-0.9938984791545946
0.5386079308927748,-0.916518310826063
0.7224092125823957,-0.4445566306666436
1.6529375517950082,0.5561575963111788
0.8212877942851312,-0.6132830249539806
1.1832146584986456,0.5491607476617674
0.4322501992346162,-1.014135351959471
0.9577592911509,-0.3598993792930433
0.7638271819070658,-0.6188721848033824
2.17463767818163,1.1072638865181539
1.1345554686648431,0.2593169531735215
0.7678418625774064,-0.35032122299708324
1.3056821754789456,0.5368827592733232
0.4948605838454362,-0.7591716660910643
1.0851662006641254,0.5010777817082737
0.90842562125032,-0.11332613964578134
1.0785150389932971,-0.013242715872281834
0.9327338941813774,-0.19097335722581316
0.6776011086314749,-0.5999201112179059
0.4007870577876751,-1.061677075684991
1.1711289160066287,0.5638899281310961
1.687705602499248,0.8326942119351353
0.9002377698590275,-0.1684888440597731
0.4207605292315939,-1.1213553119115887
1.4029396117548727,0.5031062361932029
2.4423095756584887,1.1024906106792942
0.9956607103682228,0.03650834001970335
0.9788704341602065,-0.16519593671942456
0.731299951583416,-0.43473784934323495
1.0299599217638178,-0.15624001995434372
0.9257593022329491,-0.31114806779944876
2.3370780035645806,0.8890479239088593
1.0308895219509968,0.029000581273876665
1.4978134377576238,0.7266193147686003
0.7015038174391329,-0.5757836961106041
0.6740852013760325,-0.643165249163618
0.5245125557943318,-0.7628417707423983
2.040604538589372,0.7987690488779496
0.9763152143520434,0.03814553571849608
2.5799849578946494,0.9675235769260955
0.5753038061986315,-0.7082152735031557
0.6284870393121308,-0.5956045661608299
2.6432547448136767,0.98396295029869
0.8018563434974728,-0.5203544284909383
0.4301984118851744,-0.755890202409676
1.126100747973657,-0.11055509956200119
0.5315420546772055,-0.7307979819936519
2.447545957259751,0.906022923420969
0.9889345003508223,-0.2305343200408708
0.8765310173033152,0.11424609411843624
0.8422301951961326,-0.25517516583723426
2.3772555225899596,1.1498110200634888
1.835196682353314,0.762856812950039
0.9798595975003245,-0.21129770619469843
0.6640749415242095,-0.6319182814209924
1.9732797560110606,0.8465837481422479
0.8271083189845132,-0.5060156393384582
0.7945201696129427,-0.40134985579511984
1.7448888436355312,0.8948118911344979
1.6534661329052767,0.6592467642439919
0.8653404158430124,-0.3780260123649154
0.9152058326445974,-0.32918047841090137
0.9872157732904505,-0.04097540441352331
1.2545520787044908,0.32862374721535254
2.726074026762409,0.9796658908374688
0.9053271629779907,-0.1322067938686556
0.5473176465157461,-0.6565028637942415
2.026931745767739,0.9877438192336463
1.9495274506023674,0.7285067436064664
2.7143241105756144,0.9715300227859683
1.3930178858555098,0.5655701327876846
2.0107585554130445,0.9311411215845015
1.7372776553122793,0.8715513371093757
0.6328288926133803,-0.37521472594353156
