x0 cos exp,x0
1.8847146417694791,-6.074712384574078
2.314366817212237,-7.056079196361741
0.43895004813276384,-2.3613248757259786
0.454373945327622,3.468306975726075
0.5370500575936846,-8.833568651867978
1.245060486506681,5.326184415134827
0.5643491853712921,-2.167962253649218
0.4058235739883667,9.88758064336972
1.0518063089558514,-1.5901130978628215
0.41710049525522797,2.447488142815133
0.9353544656584314,-7.015573908661118
2.0779905441228617,0.47195136908644125
1.814539329746403,7.307444233224495
0.38984192612004964,3.1685181784235534
1.2019040895728625,6.95174388692746
1.1556156546772232,-1.4482127994707752
2.112392222567993,6.0842187525969695
0.9273753276130926,8.13576767844764
0.8588186629136074,1.9476716219161603
2.5832951316118278,5.663542962902838
2.735441679504078,6.71594402773996
0.420689177406317,-4.281474595868915
1.1959526577839077,-5.528132255410101
0.4302888351015672,10.106850761139123
0.501661560464736,3.9037957835627606
0.39677081427025696,8.945262159892566
2.163964761546057,0.5889779778362692
2.476241149845635,7.174457035047076
0.4053816949634525,11.493278845852778
2.4058876488292573,-6.78805789195676
0.44038496221465917,8.049479226674165
0.4590968496024508,-3.9160605752284936
0.41471404896510766,-9.192252601786608
2.375910424141296,6.011572392698058
0.5725049932609914,-3.8973835104363044
1.6530706814742129,1.001015325174338
2.0803840308857167,-0.8424578114305851
2.561775769734567,-6.221322336382189
0.849965328090824,3.9755956462523176
0.8883352187281448,-1.8295343108164304
1.6540356449033669,-0.8987113598140484
0.7303054344232544,-4.522659742778525
0.6018106916493998,-1.70440877627402
0.4198025218049004,-2.5188335605639773
2.553835217251382,8.141430584331443
0.6122743788437052,-1.8157198705089046
0.4345345240364564,4.042481476015905
1.6144439517511415,-7.499401852561375
0.3820669462802472,12.145318876543541
2.188553729746765,-0.7437259563185413
1.9572710368447994,4.68776356493555
0.9591533373335007,7.89181557883138
1.9277155445653607,6.104700318486394
0.3970320404181563,-7.7435857700973845
0.4495226257825966,-2.702716078499047
0.8745583035619774,-1.825683307326214
0.7219251308609357,4.563798000039264
0.4693390832859025,-2.742478300876585
0.5375077152153107,9.978604793987905
1.9910009555280905,5.845139261128854
0.4756178847311436,11.081883642468595
1.7508037654285722,-5.881060641681872
2.6057290439142164,-0.03233473583850495
0.7147453369349241,-2.6734305854783247
0.7277805291597176,-1.6895300838251261
0.9048730549785801,1.5421026998669858
0.6298312203485238,4.06166151976274
0.34493557322664803,8.909256829693922
0.36873266772809743,9.589183445423314
2.8912992762346237,-6.699902522512416
0.3968046247114905,10.273816857563611
2.1603574126544474,6.34788467819762
0.6214728729607032,-9.850798809681978
1.2929629756660712,1.163923656826432
0.2939540550862496,-2.9259543183438295
2.2454341206966255,6.298810446042779
0.3435930384431783,-8.764866332571678
2.1146366843710216,-5.795913820260269
2.356440002993796,-7.569471137102257
0.4558423294364882,-11.020439268241843
0.3878453165603075,9.447447897038147
0.4893263311285414,-2.313575475585738
0.3371057941771256,-9.157157044967395
0.8901950109341173,1.393683326835359
0.47108247322864144,8.598517603290492
0.376608974973108,-6.1077945282540504
0.3344023244356771,-10.627603234621017
1.2637787315753364,-5.20415538134813
0.3795391041341995,-3.5606128782911046
0.4268466054506486,2.394453213780525
1.062897883578146,8.114079202502102
0.8031915119421555,-1.8641567649846942
2.5617844059712374,-6.035213010396903
0.5181790046690434,2.132279869207688
1.4459235182608123,5.585243158712537
0.34011449983556796,10.54220077605129
0.653101353853556,-4.015989283101955
1.1105446569699522,7.333220524697063
2.4711763879514677,-0.5905134872733988
3.0500640581284064,-6.484630306546674
