3.0706312498508925 x0 asin -,x0
3.054171015511551,-0.24787456986045603
3.895808474806475,-0.29451609368537623
5.334063165876173,-1.0229106495075633
4.150790499710411,-0.5235777230406413
2.8748676857190643,-0.4653287441294217
2.2635275787597853,0.36308142950550504
3.895776791932779,-0.73549035521698
3.05237052855324,0.12907609819862184
3.2771810679905555,0.0667526611059904
2.6872079480808173,0.23769721390455806
4.090656398917955,-0.8189128715389026
2.152293200204527,0.6453536065137864
2.8034631159772205,-0.08429373058166251
3.694684928708372,-0.5493767606308106
3.600789576212817,-0.040048652598901315
3.49766398464153,-0.5961066274464989
2.733432395273002,0.24950622682139814
2.403933405913489,0.6695218919071261
3.728096688553003,-0.5833759915019325
4.044406910546782,-0.4707077063628235
2.680539469333466,0.5526196487283931
2.8729857779828274,-0.08978691110558369
3.262037810380575,-0.008973156678960483
4.165610348792466,-0.8314707622170318
1.5453417710344703,1.1128465642028298
3.30294026696727,-0.4745914855330619
3.3154029607914826,0.1746000627949707
4.127985306719109,-0.6574705899733744
3.5935005665695674,-0.5342173284670948
3.8646119738710847,-0.5205325755793813
2.6869721422463266,0.5468724968234969
2.791654606345434,0.2079309070987498
3.218500649482367,-0.22573624425064542
2.523249544607241,0.31468676922321254
1.922592458104503,0.9657616677724182
3.2803536504983724,0.04402287418554863
2.8824102216078695,-0.011173418502433202
4.45045444156976,-0.8798251377060358
4.128480214505201,-0.7417823218076215
3.9648662074531886,-0.8561214007417024
2.97880992231715,0.1121294136587022
4.496082201498106,-0.6959960356454956
4.2145616816970035,-0.7403613178028265
1.8258915402612148,0.8166478905635765
3.159131885309091,0.25493213220201116
1.6575461449100155,1.1257231552923934
4.12488525306693,-0.974842542606019
1.273498661711205,0.8097695073130126
3.3878594467096876,0.06115832622014101
4.437738374901271,-0.6518096274061702
3.558673053005089,-0.5324854213565188
2.060520697944247,0.8858802874383185
3.025249035344918,-0.1502204540315233
3.7699917360957538,-0.0850200103519487
2.8162112524960783,-0.4620569619636955
1.685142969437152,0.8847765316229453
2.8922016884281847,0.29009107356883124
3.3506695362153014,0.18259302842300365
3.3738922505861537,-0.09925286936477587
3.8546295446726893,-1.2479696828372804
3.4740848716649797,-0.914308403431121
2.7968636766622685,0.6651909309333539
2.9253583069109284,-0.07619472824606163
3.1923576963142177,-0.3235349660657811
2.742903654162338,-0.34055847338439976
2.381834328675528,0.8873078005082147
3.8518195068540404,-0.7005811378696098
3.9407137882692114,-0.5133775959333009
2.979877193131818,-0.4556835808644112
4.024249817454886,-0.8322779263703564
3.4425114531424286,-0.1513853872688694
2.960408548253416,-0.1947954252926029
1.7489382319904327,0.733429259355493
3.016777171539737,-0.30007598295776144
3.4921768575813545,-0.5304517862992255
3.564121424176845,-0.09331807344624272
2.770560551850862,-0.17387791088022278
2.453027625963685,0.10253823290387559
2.2731157518418867,0.7150275042912941
3.1421618156683,0.23670409294248007
2.986981036009648,0.05705684959682097
3.823852041141415,-0.7089135047337063
2.5804018308440027,0.6301997267949405
2.6199062889488927,0.24491649802335932
4.874929947722083,-1.0321721878223296
2.160008390396,0.7717518412740833
3.322968200135695,-0.30464017200885474
3.2591145342789236,-0.98049663237729
3.9534850108002177,-0.509795772685705
1.834061821446395,0.8307645615512902
3.425176367288918,0.05849949584395617
3.1256988490295803,-0.7079524636976319
4.0635825460282184,-0.9533247419971667
3.0475165620425004,-0.14152108346699757
3.531784074359348,-0.6554245518346703
3.240873585173598,0.4617720215302121
2.6942268759044055,0.029778708458941577
3.608730137890253,-0.3339748571695078
3.1290809101487085,-0.45746651438164226
1.950955628662693,0.7221668852127063
