0.1453416269856742 x0 x0 mod max,x0
0.11552839094400316,1.9481599549371105
0.13168471168015042,-7.065438487691489
0.13880926521065948,4.2041503448393165
0.1752195705018633,0.9503201933813891
0.1420862065605571,-3.957993556387763
0.14386189475534256,-2.4913076464544948
0.16288482346687036,-1.6423552821219956
0.11514237756110536,8.553642648050563
0.1379768744024203,2.466696119120969
0.15881453050948632,6.227216519933306
0.15454324082152782,0.08446563737016573
0.1453802929742069,-4.044984209079868
0.11849178099825396,5.927880889297003
0.1402751884574428,1.5018823737770188
0.1396701718961593,0.41127194410080137
0.1665953346671547,2.162003074207286
0.13023045827946517,4.942865166606023
0.15542376470166178,6.0000306714551686
0.1557853652686388,-2.495666088733256
0.15059762809893656,-0.5992308552111655
0.15294849763597324,2.906650878324943
0.1475007523394032,-3.051923483594658
0.14239172742523235,2.0499245308396286
0.16515123295577658,2.8576451046770606
0.15710541796517807,8.103596614131963
0.12638521591711288,-6.502952140374912
0.14179247215982035,-7.993073431532139
0.14090855720220022,0.5155877161291874
0.1402535367541074,-1.5849228616034918
0.17018280771786912,4.92036261460887
0.1493127896048838,-6.25812852549987
0.12965495774951913,5.701304073930065
0.14772353710818004,-9.906212830912652
0.15341061054006513,-8.436951347689291
0.16179816773536623,5.807892231213813
0.15529362993678394,8.42113950764504
0.13813724368895483,-4.103048439937863
0.15292583528168907,7.608389287144463
0.12752351315836016,-3.861423630443087
0.14946005334317655,0.7065993776773999
0.1268379297141321,-4.998834885207677
0.1615189947512942,6.837103693365328
0.1552488540529943,-3.6556592146890816
0.15827515394507513,-4.945138846544653
0.1384811850359114,-6.3855530656366355
0.14685356740920572,-9.82924500453271
0.14199296304880057,0.019795849003161864
0.13293039168410486,-5.287752143816068
0.1264109795058696,-3.714928120689952
0.14524602542654347,9.667263797453545
0.14128753906807098,0.2714734384397193
0.13924261587735454,0.4237955971071708
0.1435491441065302,-0.5472401107279716
0.14329605365170284,5.397027188455901
0.13212591771702295,-3.7226265017722606
0.11761202433871897,-6.908346525189278
0.14247355565021294,-7.338877957713767
0.1314719359918827,-0.8029461279125096
0.14986159954444842,6.688978091766365
0.12451524286693375,-8.631860630648783
0.13987199495121536,8.753798158110987
0.13308139013577286,-8.66526128952316
0.16163616969096098,2.5349788290742787
0.167803915737737,-8.548858165197682
0.15662408756438098,-1.3336878014248004
0.14378017683426358,-0.1942459020226033
0.14842368906390957,-6.669245513865583
0.1557471496284094,3.857374460726961
0.1402898733658473,-9.073719740367098
0.12356180402134968,-8.06211460249562
0.13980678196278035,-6.050481748765285
0.17170027187699627,-6.14463626196434
0.16225965740238904,2.0418595900987464
0.14212194418400387,8.554900605536417
0.1406158996236137,-5.772865294185082
0.14034911433044137,-0.2675758861910788
0.16510941358084008,-6.168034181941903
0.1472020438342668,-7.170685824373502
0.16665840031048923,-2.550676721558709
0.13722213891905174,-7.128205170787907
0.15930552529700043,8.793080649656629
0.14576960202241226,-2.2931775089052593
0.16636049595968994,0.23593166028038234
0.1397899886059059,-6.016429525479795
0.14248727764395783,-0.3756444329862352
0.14848832875158388,8.186009414454846
0.1262828160484242,2.3614238776417027
0.18141196250711034,1.4383564104130488
0.11893758535194994,-5.502193120292358
0.1327081490981479,-6.705455516498149
0.14573930231882903,-0.7082028664738929
0.14832403427382004,-10.423868702493094
0.1449510015503914,-2.0932557153962397
0.14358757041329265,-7.703408986414493
0.168185686467815,-1.3533097528504088
0.1619666266967893,11.905856330788033
0.14563883318043422,-3.411090993432297
0.15408297447990693,-8.219606341373009
0.16121811471796454,-0.9058440485518061
0.11084657688832124,-2.79809934479507
