0.5569416699611399 8.929494013283254 x0 - * x2 x0 mod floor mod abs atan,x0,x1,x2
0.6063286226142309,3.498889215336384,-8.965346943277305,-1.8556366727698734
0.8376127094733676,-3.5090739371571056,-0.2439051493352633,-1.4370121549933341
0.5089988252028952,-5.707498256951018,3.934132165616326,1.4203706211959821
0.7295528627045813,-3.8332678322649656,-4.445729166902931,-5.318308851695523
0.8900166202850721,5.853516506439528,2.219848532271135,-4.315764192839396
0.5039388267628863,-0.9354267779665204,-5.980947102457573,-4.469833327639597
0.7628308255619466,-1.4055072029807854,-1.2840273908657898,6.970135784859784
0.8313540903681484,6.246154351133543,-1.9177238606811737,-4.0580766717592285
0.5829266969569011,2.026189299972337,6.38296960917882,9.440867907938419
0.9905728459992424,-5.145990175253393,-3.5191046121560805,-2.4634014103977697
0.7145103221745213,5.834506139060217,-9.060881305471106,1.7422723056539928
1.0524603445119802,-4.884580205168642,-7.6330007845350165,-1.0812750634957389
0.7345896570800936,-5.68304418663418,-10.883197607245304,-7.733567931578142
0.830367641316208,-5.156297855553821,-5.876226799660937,-5.564744466626614
0.9105920823245899,2.8896473050903975,-9.216264265692848,-1.0783995051218764
1.0252650009651096,5.783122719708974,-1.7781014367302166,3.9520269739960567
0.3350170658993215,9.252927684032777,10.6676831766883,5.942645825039663
1.1992019019857028,4.801889471648972,-5.26770945354609,5.048102094002929
1.218260493340051,5.668410992645618,5.7475145072905365,-1.3633742487339535
1.1178656046845037,-9.337374485541176,-4.846481925275414,-6.368003598550757
1.0762179914929733,6.441171977179897,-6.428711127540889,9.536336835147646
0.675771932496893,3.9645489833888106,-1.377216808459881,-1.0958612595081851
0.8644414035658107,-0.016779395827436972,9.021909999892141,-3.217251423215887
0.4911601935988062,9.456564128670761,-5.884052340468403,-3.017012124602491
0.38706803712048526,11.337944998843001,-7.99744998347528,9.770746741063533
0.6357430229801804,-6.35135650480567,-5.333895033029499,-1.786188264898673
0.6685328943996547,5.372413153967748,3.982565304582482,1.3018918511026116
0.44985129398965057,-2.7772436603605017,6.612026806845142,-0.6769663916910491
0.6982515516184089,7.4710913552359015,-0.4178340205015918,-3.0039700419063857
1.28616997475015,-3.8134075717824762,-6.247521872358322,-3.1273493399315466
0.6640542807983841,6.231332832105584,-10.732025678138122,-4.202760239006454
0.7249088940991192,-3.393254918795369,-3.4729866802309526,10.34565821151154
0.49580087565855097,-1.0390703390254823,-6.54952556800255,-7.271485620282006
0.1242751361575592,-8.709124052031076,-8.217090937711552,6.367776557250097
0.204357593873076,1.3789725070441363,-4.543380500843865,-8.715977524307897
0.06860540104332326,9.180950599227842,-2.1827016545244957,6.897473123712078
0.909500207651049,-6.291820215615931,8.0692624510703,-10.060015045027267
0.16470009057425428,3.0311539495218125,9.94993484413621,-8.27143884790796
0.8992247888344503,3.2695457871872198,-6.808224964887908,-2.049555039474454
0.2766752985482631,2.5250716097588626,-7.87976469746083,-2.522366446534747
1.0308694245459773,-4.563947771772954,-1.458907673842416,-5.58193295520806
1.231875035732788,-5.037784904294666,0.8224023077159899,-2.4970735349625506
0.3083451248490533,10.244834961128259,-9.126591910745667,9.733353676715616
0.7757320797401578,-6.209263991296348,0.983389229572369,-6.45275587072897
1.0710648490494148,-8.9495942983743,-0.5155453249478307,4.103617749620128
0.7352416812712923,-0.003968984336179794,-6.428236618367629,-9.23270589989215
0.07295714110421253,-3.075989603943305,-0.5174205341027964,1.731870991456624
0.5746087642535705,5.829601211593403,7.842146869519767,-6.0881045576254555
0.282949569985096,-4.5359368249113965,-0.542406665411251,5.340384077467144
0.10191751121336666,-4.167422194357517,3.8492008111595046,-4.022123966866334
1.2399911970659399,4.116469087576452,2.352368195896857,-8.111910706280543
0.4289733828093923,-2.912656554138237,5.724838878147381,-5.290642432708487
1.0472958618658175,-4.3193008718964725,-6.936552541645484,1.8675301290090964
0.903580981723947,6.353905925143402,-5.412025531469451,-9.379679871482393
1.5145665845384892,-7.270910336649903,-8.955767328788502,-3.886705460787284
0.7174858066404324,6.505126924941395,-8.14077102356914,3.4603502623304903
0.2881862971899795,-8.40890612279962,7.445148107220429,1.9418428388117037
0.479710690859836,-0.9672136691493837,5.407636966239449,-8.573254446257163
0.8758060501412167,5.686191782382912,-4.524266269101289,-1.7839118814087533
1.6475683004581674,-8.405326730388893,-3.730641077813,6.720473208788369
0.5271800585455815,-2.6626064882785534,9.41131550294758,6.991959007054288
0.5635752333364338,-0.9783752678729654,-3.189497577613173,-1.823156999043554
0.639841129300855,-3.1285006829318687,0.4526501129502979,-2.3420004397697194
0.2923912113102368,4.746995367881722,10.09991946337162,-1.9183888292821452
0.34771326240367606,-2.067716286661188,-1.7084387611254177,-7.963462047798049
1.1057205034783149,-1.6965320709624065,0.22400301278525897,-1.1593693847258315
0.6266283032581618,-7.651633279761906,0.2205986642473848,-0.005145592190519839
0.39795891092746477,-10.986438945681382,2.17740268636563,4.6765304570705
0.6450083038479315,-1.282755249104051,-0.8622148119466637,7.323211123284929
0.3231377882614997,2.4830850492007146,-0.2189685627642101,-7.8206669767409025
0.2946809782834621,10.586579685006194,0.39859006105076444,4.852931557919994
0.6787742768906958,2.16088204085715,-3.4425298661317827,-3.997869918413332
1.0592227301500734,-5.512888266483178,-9.914386100877708,-8.613748441588282
0.5436592864293452,-2.984378511031808,-2.8284972717316634,7.04397638216398
0.0875968149743954,3.300257864743842,6.164265157934812,1.199655997541513
0.6162711668106393,7.233218580794153,-5.2477615534766215,-5.943206777895647
1.2349592125744087,6.144231784374837,8.75797356700579,-1.8390226127217386
1.1892564030141752,-7.6589937292238295,-9.708777530352384,-3.998595680569613
1.1499943785327482,-4.973033827828586,9.756816499325799,-1.0322533878890445
0.21599290205634855,-7.1094160543473075,-8.675820338005463,-3.1240571956481844
1.31086343037793,3.661666515556985,7.159189229089286,-6.42377867335188
0.110540218946203,-5.9235014381132975,-1.4496561808642714,9.3179304198863
0.18808120205070686,-2.2499815217753287,-1.1983269976734796,-7.049590681975384
1.212168208424105,-6.963291527766864,-9.38545649661424,-6.923414880649305
0.3802943299677858,-9.109276512596058,-9.353139511213758,-9.282422356485638
0.7918500004289826,7.236882240920131,1.5514388745180008,4.496602873469213
0.7082019614071724,2.700096927067052,-0.8401717350596111,7.451895964372378
0.5031486435224414,-2.725740504070386,-4.897620317415163,-7.657834510864407
0.013807071049916405,1.7614701477148185,-9.844524961993082,-0.15313313588588315
0.9090229961662102,7.626502531328985,8.04056590991348,-2.267547561340637
0.988402967670491,-8.162206403649984,2.3691509500536605,2.824763512126517
0.5902514829160553,-3.6510696526573563,-7.25794436381395,-5.987197479665769
1.3614280041770956,-7.634203254120563,6.195316346025031,-4.437746939326688
1.011828574265176,4.74957580516912,-2.579098744730114,7.25125884098519
0.7841309921376313,-8.02438491465713,-0.2859918306627966,1.9190452013080106
1.0732282388619048,-10.059522759989457,-1.291524965952382,-4.0043614270552315
0.3080935936626687,-5.129787640806433,6.088319434332272,-0.509262754278731
0.2983877400472673,1.14500550229556,-9.296783408688533,-0.3255819363348115
0.5558321361419672,-5.8625393804342085,7.382270215412053,-9.647051535855036
0.5251935278600949,-2.6622492758988177,5.0504570751160625,-0.03453324060473349
