0.8143078039327999 3.649902302677715 x1 * floor min sin abs,x0,x1,x2
0.7009149920122569,-9.893849816159891,9.335839543556855,9.125692887911768
0.851521114628494,2.2826733739564524,-4.72772359844263,-10.305784502738646
0.8368219267865871,1.3245503329437276,7.264938164593162,6.964038380232677
0,4.556409688158952,0.18945466163649788,-3.8068730153073354
0.9493607743310368,10.53995045227851,-0.2984077533409307,6.830697905247376
0.4809853062420562,-7.572349789332184,-8.927895362461802,7.150984835235286
0.14582911390201883,-7.678686001500413,-0.5615973688724112,4.675809429306123
0.45674483140188055,-3.014977583074843,-9.337824999994575,7.222436150046077
0.9771215886679718,-4.037813506288541,-1.7962420779708361,3.9755793803996142
0.7738919805661859,-1.9485062079529412,4.587807428142472,-3.274628696695728
0.9550628349745762,6.038832860191861,-3.9630885251144377,2.8102515828272048
0.6490672833156269,-1.3186939469764334,-1.0165562087315405,-8.761894955177786
0.7137659555166389,6.544853349265846,7.073648964987165,7.442932443586318
0.6735363588390326,-5.304523680569408,3.4727308838183326,-3.1311518292210234
0.581113790958659,4.073920383058637,-4.12584940078358,-2.1067471730737886
0.7111702237259282,-7.0629162638903615,7.601216450652602,-11.337603952222524
0.7738623453461002,-10.252858110214646,5.8681141925304425,0.9717927707009438
0.8299866204512496,5.1697812615296055,-0.19813545811403507,-8.260719097550325
0.9608338621287451,7.4682202022603965,-2.3593647625122105,-5.175796298755801
0,-9.262217512609633,0.1645689098434101,-4.505038050819203
0.7432268809083085,3.1618947364209338,5.3397629386986445,-6.331172417132768
0.6288158781437269,2.3351455561076024,7.354238219668389,-8.957163101875018
0.6249440677084895,2.082087932972624,5.675285305714644,9.8150316890741
0.9193714215662362,1.9772457642713266,-4.798186999918702,-8.790280427152329
0.7335405978289435,-4.009399367653067,2.6844921589690527,0.8311884598920191
0.6286018628613163,-8.080223904085168,5.595446779838819,-4.0054866986750195
0.4198223429023855,-4.543185833912385,-9.827948886627826,-0.39381781155445994
1.0085812610502418,2.611605128897816,-0.4944017969482914,8.610879056389
0.7789471102672412,1.9866946600273336,-5.724120193755699,5.41733280942136
0.2994976488999196,-5.533391616403525,-1.2654272889576286,1.4380363432468561
0.7625235382706732,-8.862254540494874,7.7617154801755195,1.5898609999352757
0.5374821366669749,-4.229469320592821,-1.5448636740924655,-7.4525483479713115
0.8184013196907828,-8.747035665927791,-0.29532431921789243,-5.986250129852163
0.7610195631756619,1.4553589165772787,0.45585921193550055,-0.5305307944866429
0.9077472793616551,8.388703240985501,-4.320324762777683,8.37438720047218
0.2806405373287092,8.181970384979632,-8.245275290326765,7.0802704834035675
0.7368463719837349,-9.342544135515844,9.256001945878268,-3.466196728143318
0.6696573609361781,2.1229488242783323,-8.521810962509932,2.9397393485939642
0.8078545303732331,3.960722095665134,-0.009955819286268309,-4.545916193969275
0.6791698763328844,-5.901415414422662,4.389402702194645,7.237955051191413
0.13090261153608038,-1.2973999844051187,-7.184394265884261,4.743424056750434
0.7469476260723491,-0.3852334677196737,7.5419735066294376,-3.7778271726796597
0.8909770729121782,8.26425248688365,7.332510838378099,1.1080172364076355
0.13132996391847776,10.600352673632148,-5.173997293808565,-8.6596271730968
0.6012167564966752,2.052235860878648,4.910331623235727,0.6790889137710411
0.2977069838420954,10.800303233380808,-4.046255309965678,4.248897650650878
0.3120260610271177,-9.521047234575057,-4.464694136519227,-7.857246369966349
0.5520730286079112,-3.6624195652949143,1.534746405329321,0.13913234701128782
0.6983304526742485,6.479298329754305,7.205068909906567,7.292905382419403
1.0341600022009176,-2.134033633725321,-11.741817812530622,-4.203163099329337
0.7027435698612527,0.24032084978105453,7.485284000675827,-0.6156768581770509
0.6177050998060365,-6.828219392987229,2.445400200879077,-2.151317588538826
0.7314182505402441,9.124543218099628,6.154078345717458,6.510362174231151
0.7361513504025807,-7.857100007433422,6.31304171833619,8.32919521031338
0.09336279497089933,-5.184437053612971,-5.312602529116188,-9.17253864929814
0.704666559672457,0.5163093269325889,2.8025032990216907,-5.408216707849464
0.8460933026836439,8.868505281671373,-0.3242813670146274,-4.042232585063918
0.9619047520878706,0.6717175247587648,-4.109383068077663,8.455273863641327
0,8.348467141167964,0.053205134342031425,4.554181471322026
0.8246744807873645,-6.771666069176005,-5.5106274084957665,3.315444191366663
0.36493828293690467,-0.6942419247682434,-9.806632578276531,-7.883819426261255
0.6332997454756351,0.10821895762100708,0.6907127578847133,-3.278178361883967
0.6235133229119154,0.7304655992131807,-2.9469594682622007,6.377549246210802
0.29864934846738195,7.869659517174886,-1.3739263111704925,8.068440152530162
0.5865926889700777,-7.360970765641529,4.942540273016829,-6.732483907963471
0.7034800537584014,-9.07150947431428,2.578382794190697,-3.2407685102253083
0.915162089142037,-0.6638506767539184,-7.112515677649154,-6.251561530434603
1.0669343871796164,5.278131554591907,-5.035933779397628,5.3700273182758504
0.6593733817074626,-4.162185410260295,3.0819134792852982,6.0768842160668095
0.6937943537864331,6.059612559453542,5.189905785673679,3.6530339397402156
1.0526011750752213,-2.061795643296061,-9.183069331455641,2.2169453534600176
0.9248540204008663,8.08035632435197,-3.6086607936621133,0.6109163509118953
0.8169070606906056,-4.642634011295041,3.748514060367292,6.525551017743058
0.5657170590356375,-5.741228585166982,-9.168906160251176,-6.979233699660654
0.15404291536902232,6.30993195194549,-0.6665028286183344,-2.0103960671845824
0.73411967290215,-7.091663836633318,4.505939485111158,-5.09217611946852
0.7029918985521836,-7.769360784115408,1.1103841404251809,-2.6120389948449816
0.8446995881228875,8.418751542046685,-6.42228350623979,7.903850437513245
0.2849429669487649,2.5914366669332094,-1.5063874875338181,-3.768964925736082
0.8566543965520009,-10.094244378661553,-5.897051729537044,-7.877235698275777
0.7509853541411945,7.299205389701529,2.7324957089646675,-7.877953201114982
0.5543998385458319,7.703940984944643,6.579005584716388,-3.379306758175024
0.6002200934434451,-8.031822225970135,4.064058887123914,-8.486134751125828
0.7432168078839602,-7.163970808662433,9.142395095054612,-4.393687799310978
0.277875479578894,-7.390076476118546,-3.9960382999281285,-2.6717114257750025
0.7904470369560128,-6.6026897147000785,9.878406690686164,-1.9429861692162183
0.8935452312250907,-3.2327510137168836,-7.259076467200575,9.983961105217192
1.053197494307799,1.89922966203581,-9.701701993218133,-8.690448834795596
0.6408499213454708,-5.50503169582123,2.3775715709905367,1.7141423867462047
0.5499771528265819,2.06146705312685,-3.153919556122596,5.9806236792960386
0.766251101763786,3.363413283455404,5.654794302257195,-6.509845140125976
0.6760925972660928,6.854525249407182,-7.106821730443317,-7.924190965858988
0.6323100373162959,-5.284736000332414,4.463775054749654,7.07279142998298
0.7204412242494895,7.4364637441474795,6.274853868610914,-5.771346240560536
0.6995323786446686,2.621438575069402,3.9744660415503854,4.2858212625188115
0,9.994951238521631,0.17864737445674345,-4.674845410304166
0.8218743029251037,4.522054278332589,7.607466987850508,6.186780545216884
0.6393181252677813,-2.8042203066496163,-1.8575793698282128,-5.559942351760006
0.9005673335119152,-3.280369310228624,6.693631091267715,0.33793359486828517
0.8054722851205457,3.5368664612254683,-6.800179953472966,-0.6430037674108201
