0.42560066178368944 x0 abs ^,x0,x1,x2
0.003769596019957592,-6.291457265230476,-7.630139713584459,-2.075106377458171
0.006014312684213906,-5.313637182464006,1.6677746964600508,0.9443173256941034
0.09761307018809869,2.5824511037908944,5.185094400142282,6.759802899072843
0.2735938643335278,-2.1274831793739284,3.5929074507663468,6.120962199913927
0.012612252919622823,4.462782673954448,-3.8827147690790773,-1.4083891155722341
0.046541548322008304,-3.3535742732050684,-6.685671350614909,4.4342629555934
0.03570713252682991,4.108747271344932,-7.475776832221567,-2.0238107408131256
0.008033870155606998,5.507428377658229,-2.8762245360254175,5.436057696068756
0.017293649327411346,5.011770734836324,10.172780679097457,9.00903126199409
0.006236164311896312,5.7036805780131745,-5.459135839991182,-0.2093334072322959
0.06704755206228978,-3.01436263971018,5.51869147783893,-2.889563609572561
0.3120564095393106,1.367730661232521,0.14200451285495874,7.821483032584317
0.014907242673857325,-4.4216898788369505,-5.445701268884707,-9.706851204938838
0.357979040144816,-1.5476233822686047,-3.9163738035771622,-5.012830744464192
0.09517294434669685,-2.607155226536555,-7.042467875003763,1.2985636817799093
0.060750710099625634,-3.8176879283637692,0.8348366258642946,-10.294342660234095
0.023294312824210628,-4.77025867987002,5.010956050495509,-3.0140410407630176
0.1756838343777771,2.1827418601929973,5.925154859401155,4.935776812626989
0.15119385872554147,2.1060302046397372,2.0446251368900783,-6.911308681302955
0.07111981656940004,3.393555833591071,5.654026821887325,0.44809160133814496
0.11410359655106267,2.5418749649933448,3.1224812477028268,4.321561245145184
0.00021209063360207823,-8.939703440303859,-0.3579095931366034,-7.4121227725611964
0.0009361110842556781,8.246516492070796,-0.7558452425786233,5.568314948756157
0.1202932739608285,2.4609932200570492,-5.881689720553198,-6.062020463835912
0.001258342871110935,-8.307667026402253,3.8350926344993153,6.562116613102585
0.0029716451234866378,6.88877831312698,0.2847696250597161,-4.62916335034412
0.0017688087493585429,7.789162619393631,-8.384392401973784,-6.889386489091243
0.0014779347613628532,8.470200707500663,10.855912086883212,-0.5485062567890268
0.05271634622913229,-3.6267150598028315,7.752386351117948,4.543013251028754
0.0004630721098154912,9.693033927791616,-8.663081687497964,2.9045592175457604
0.2398431448610567,1.1253467330903177,-8.418138534213307,4.948063164747602
0.00038422037190473504,9.008016789716036,-4.292696526029889,-1.4552270359235886
0.00021766640559615558,-11.093444031941928,2.604672651803571,-4.435987990428
0.08969651785840414,2.6849601953803064,4.4617334936949415,9.652591218196434
0.002113297798413135,7.126864546282988,7.465653141532741,-6.115203227553602
0.02254358305921859,-3.7908272893431594,3.896157932325037,-6.769445849402701
0.000914251872572256,-7.79761892936928,-1.9126202292048995,1.26294358296051
0.002867646246027953,7.809575449829276,-8.142754910657947,7.471594492678768
0.0005768386836846187,-8.434291326750333,3.214687538174906,11.525216435737057
0.013792435569942798,-5.574318518570627,-4.07364911392107,-6.8482056350385925
0.0031244717082225923,-7.070689731903339,-6.5117106478844775,4.919987970163379
0.0013675168884503194,8.01307139390839,3.7169060923468846,-2.7496050652470037
0.001040865032292788,-8.067522292289775,4.863305761165128,6.285412560659685
0.04489110598123373,-3.668330475353668,-8.295798196122906,10.548250708154042
0.7347902219364336,-0.2959934756380651,-4.246925776136432,0.45617556115006264
0.42709382702799975,1.0460589072738542,-4.149640228067723,10.294847737457381
0.34465405434218527,1.401846006964478,8.850901560295513,6.891473908171987
0.0041730906236993985,-6.674620919977538,-5.749277087919947,4.79039595447213
0.03829778515638081,-3.514444281081771,-5.498974568246902,1.7101716745638225
0.024514158746824825,4.540703973661356,0.2712174736934447,8.589903558858078
0.12353986498917506,-2.2329172274708466,-3.540190748545528,-7.079300423478116
0.0009401770341972864,-8.337711356948782,-8.678656945293488,4.328761788398463
0.030920467348452822,3.996693898452388,-4.466530758174553,-7.197246370110287
0.0030366023988724886,7.1344809262224995,1.9843124811791413,7.010070832127761
0.0008914853827455392,9.626300949881946,7.213397166166492,10.162093320446958
0.5748864778054986,0.46812838925103906,-3.741305758668753,7.963806836282738
0.4187283095254487,-1.3711498584413317,6.784466690352586,0.5532745873179589
0.7427918284819972,0.267537534286679,-5.846563610322537,5.200410314640711
0.022451690241016967,4.905600747136662,-1.9325833318030574,7.973219041959101
0.06284208458633003,3.3199644485389515,-1.5714695931880676,-3.784161444192633
0.17799533543265444,-2.1719169604890185,7.466494918837737,8.88923712134922
0.6019121580351643,-0.3665878469283229,-1.4720440219663022,0.7984139716613314
0.002775475470015988,6.493526657547057,5.0576554816956305,-6.308836405237995
0.028761906934334176,4.9767454233889294,-1.3738571911197162,-7.630495557736161
0.2117385319724012,-1.8559682051316353,-5.036472678389969,-1.0987665307232124
0.6392044906183597,-0.5900950842780529,1.96466065261251,4.432350031089905
0.1464879827461455,-2.452779924085875,4.07623215847076,-7.720939812118608
0.00038408561996442685,-8.419401477821939,-0.3650304906023436,0.7466112278632144
0.0034554197874517483,6.246687130180931,0.8617744933045145,-0.05726783977147829
0.0026149437531428304,-6.212407896139865,0.10454279545488307,-3.1475550231211606
0.006148755918041316,4.945545927633277,-8.122029431110045,7.19075577294396
0.0677440853919282,3.311280290288329,10.394061775084344,0.4300185580824672
0.018704091904985384,4.730132436283184,4.97251195741224,-8.197159546880881
0.008476350406217793,5.180896112544141,0.019683456570599583,4.490103480053938
0.617029072959539,0.3401453172685863,6.651578744553199,4.6982719314753325
0.012515088302462712,4.046613658432081,9.112198155835861,-1.1280952667604784
0.00023484151918691678,10.829737688035642,-4.809968735503883,9.148838276177196
0.06736239565915192,-2.6867202063454365,-3.1730105907279462,-3.744188921598637
0.0007677555862653984,-8.18427761876021,-2.6616581054252433,-6.250718651559253
0.013969578552698482,4.338426873404388,-5.546600540820603,10.500846082601145
0.00035059043930156986,9.105603171180665,-6.054185116761001,3.2172908660362727
0.4161374199824753,-1.2379187885569825,3.943066919433313,-3.0135859638676243
0.008837814601281906,-6.4023993467048745,4.2135580003983275,-6.614837503450218
0.01111537567641448,3.814573487377783,3.2469594849457084,-7.347914151699763
0.0004128569436682824,-9.803574362777633,-1.869682651671206,-8.539872985516958
0.013164514000350949,5.155505924811931,0.41940362815658633,7.237812654931144
0.0002813923604950682,10.31533015091454,9.561474885952299,-2.9757001469280757
0.013426884804949468,4.803919490979841,-5.1535385593129,5.086598366288505
0.2926328228848591,-1.5602923507008448,7.394818833964547,4.654694697580169
0.003652667055505519,-6.517074114495732,0.8844782969895907,-3.8242759414746894
0.0005857766564229137,10.199786421062703,1.4891486967190672,5.910259063796978
0.7400970353194144,0.33463704203452194,3.5039902634757754,-1.788736786668453
0.01314250866943973,6.154634835538371,2.1966845619329436,7.378365752363733
0.0002871968317241053,-8.19828745407705,-4.553827043147345,-3.082690689734216
0.0004425227273381232,10.192977551026747,0.32123356900131156,9.41731114933117
0.0016536311529138105,-5.653883082000527,-2.2338017490592956,-7.66748124667008
0.009243744482336565,-5.695296318532163,-5.0434949265507365,-11.304046907604313
0.1325847527000676,-2.516627355097582,-7.37381895810776,-5.634423449176585
0.009852511390386743,-5.679434017385384,10.426634095498521,4.260021587107283
0.0004943929123000775,9.566911601362357,9.866599568474564,2.473860836857173
