0.7760655884034096 x0 x0 - ^ -0.10693244332304808 min x0 sin x0 x0 + max 0.9768237542605346 / +,x0
10.289145352203159,5.0815209787686095
10.640687960425135,5.422941833981079
17.233922487486858,6.211497268297401
19.865557727623624,9.070801954421059
9.606071912372098,4.36136181268219
13.660941261361165,5.857762738665833
9.204311455543925,4.1457669611667844
5.637449200439456,2.2519601261984556
-0.8492004107471895,-6.3494121150952365
-0.25248379224602124,-6.461916045454967
0.9221717724617803,0.47322729363494354
11.688562772304417,6.9314073101905604
21.08490141200648,8.853383752865623
-0.473875622909836,-6.726969358609896
-0.16666214364251417,-6.0015455263211805
15.201132779074301,10.360027905421571
-0.9449058301324618,-8.044498663641644
5.199655125493115,2.764689629119856
18.832033946191366,9.869439796953628
13.744034611887368,7.486052567172442
0.4246242828154923,-11.202863610434497
17.608467645223175,8.614135204149223
2.9717443837881237,1.8112164604651488
-0.7942106258021259,-0.9274938236056229
7.540937644437942,4.019006507095894
-0.6288351250251277,-0.6513986367834089
-0.5760250675095012,-6.478714571057321
-0.7544928150094298,-2.542402151217143
-0.8617318089324711,-8.88950953155935
4.980598188984734,2.5450420639904023
0.4260214285894867,0.28193804939981604
-0.11420285320459486,-2.5886022297798004
17.98678739674179,7.827395685309801
-0.8631690719164643,-0.7905535922019521
20.419451394556038,9.04298806996793
13.18820680448245,7.40623538491562
0.6102663319361595,-3.8543066875154577
-0.048997195556129594,-3.395466299168211
1.5298818898461268,0.8869129808925744
2.3626636904700327,1.2437093583391152
-0.05169102908429199,-6.906395838286128
-0.6643599585704734,-7.097756409505712
-0.7825518232966074,-8.964024460892185
11.87846931650982,5.566290985107299
10.155787813025407,3.8413931511230843
0.7414590211819392,-4.560453822461765
16.21238101728397,7.9454874693670385
10.703156290776896,5.05668103201438
2.3692623679760594,1.3662772202926574
3.3226156660518793,1.825738353589913
-0.7017030168673357,-7.25252471776031
19.444379451670102,7.6344841252037625
15.513821047687525,8.25269844173895
-1.2220822253974828,-1.450940374180653
-0.8449585682265779,-0.8687332354179051
0.7475862195439182,-3.5165284847085956
16.062967231501837,6.792479782007906
11.694717562669645,4.07024444881251
9.595919604357832,3.540022421825917
2.093795894911612,0.9879995094443873
-1.021992247288305,-1.521736083796713
19.10379935507583,10.245076032105608
0.8622640997762973,-5.477951151834617
-1.1598822936488116,-1.6049828804210013
0.4587253875626314,-4.038532362294919
7.507884032511689,3.3027668697649983
3.884021145410559,1.7925061845917893
-1.0385152008943301,-1.4068858696884619
0.0396457963343211,-3.134658154810543
6.054749322000203,4.48087538513801
-1.1007507325028514,-2.130405382623824
3.8981536961527836,1.5831174932004701
0.023850697291215396,-9.976811071915167
0.892845175547117,-3.807138346060467
13.060347198283539,6.920279513070413
-0.7495682965487246,-6.8515207689641855
17.56967181362552,9.013100448859424
12.080415636784478,5.936907355656592
-0.5326353232812195,-2.430529832018446
-0.9383998870854245,-5.883347577295051
0.054937120299119575,0.06640634993514684
0.748945254720996,0.43956424881080663
-0.4681220936796396,-7.664876498647956
-0.31742601828130207,-0.23386252881653197
-0.8855420713101007,-8.09936172500797
0.5947133857567092,0.3461315700660315
14.563524348136921,7.298757548677692
-1.1375913191077398,-1.4089735611865184
0.5594469243633008,-5.363246346005936
-0.20455642321805456,-5.118292843234394
0.7916087288321698,-5.25101243888249
13.485934592169004,8.022562588946807
-1.1834823706426716,-1.7398489128287646
0.8890489369625298,-5.17379974912115
15.178286521679915,7.751164251837818
11.619396612783905,5.411934752371984
-0.5404086137780696,-2.53539857961753
4.509576568222448,2.739158753681183
-0.40568143010616825,-8.742803458283507
4.409587349879734,2.263508389654329
