-0.39800893586538966,x0,x1
-0.45690663302385454,-10.002066921150387,-4.479994492704323
-0.4339886417549556,-4.9908568970679825,3.615916200900018
-0.36550821647119547,6.780601668155856,-7.927200031538335
-0.3788399704774617,11.759086437108152,-8.052720739241666
-0.39888859414458167,4.096476433048124,0.12802587184642103
-0.40145488262081086,-4.5024868981921085,-11.136692127825984
-0.41695931632906996,7.804826593722762,0.4674479854872274
-0.4019843915476879,9.466506580742882,-5.451154199999784
-0.397726338452444,1.3688439365988117,0.4670504085989705
-0.3851523818933025,-2.447755515850005,-7.574558871554084
-0.47372280469567446,-8.104124385570625,-6.760868834493874
-0.29661006984870586,4.3841749782066035,2.1883647911706356
-0.42400495865636945,2.1507664481314013,-2.1425328366591887
-0.36197577578645185,7.819749706555547,-0.8367285749920748
-0.4066260632384127,-0.10179937538472492,-8.982243168023778
-0.3791588814612123,-6.927890820322822,-0.7417198819891894
-0.36088746598267624,-1.2489623800240313,-3.459920694844374
-0.40194472316231467,10.330143462443969,6.382962129550362
-0.3717708513722245,6.607420504894663,1.030488833508847
-0.40440227442233045,1.6830773221814366,4.690442649817513
-0.39268240954388167,-8.229690407191802,5.789077741895698
-0.36369808971403594,-6.550278541676553,0.5133720864926898
-0.3800900904772903,3.7708574955111316,4.511063878794193
-0.308850233960336,6.137004073072184,-0.8207220322963816
-0.37803906965648093,8.620336987818467,-7.897006337553151
-0.4164537888412009,6.783971937071772,8.447958189219426
-0.3830867048404828,5.367246429758395,-7.505345602552152
-0.348069920615579,-7.120128084474374,-2.3915573865446533
-0.4195018948224514,9.646187779336083,-0.4844001190690401
-0.4104327778926721,-2.8682671322821642,2.087615114250732
-0.39782154143692433,1.363485835715164,-7.665956363706898
-0.36995509093412404,-5.10394880228378,9.363652068521187
-0.36202227573780005,0.2714594825959048,-4.580939982320213
-0.40841826306654977,9.149597371329987,3.8937088218770493
-0.36513315684364367,-3.5561790542518272,0.5107145923151111
-0.3413601915375344,1.13054136624584,3.5105498778025814
-0.33577870138626514,-2.1968954799571523,4.165808058600657
-0.367570480390229,-7.887957391230915,0.08653948784952516
-0.3828312775433709,-5.054832502582498,8.005979075841008
-0.43008350629735925,-8.469859658263529,6.8976813684590494
-0.3979395634136142,6.058121670120223,2.7911068131642702
-0.3947964785884268,6.351747272132068,-5.143022568133078
-0.45674178345140376,2.542310326418705,1.7908623882191672
-0.43434266754266226,1.0375651897248184,3.950872765943585
-0.44037359095333045,1.7209117562908107,-1.44683111161175
-0.4660968262314783,6.775810613816974,5.831753612434027
-0.45222801927322004,2.4981688735441683,8.826054324059932
-0.4438007384644932,-0.791946053861965,-3.7687244877403834
-0.4318394589137808,-3.685590658051021,8.4090090805395
-0.4357523448683332,4.8708330197982015,-7.243288391512069
-0.38519182614543274,5.482422785830416,7.928827515358989
-0.3993163160549091,-7.613861197261405,7.8884711772808975
-0.41374076759414197,1.3679382536998645,10.907370386513383
-0.41745313978443016,-0.2825548110769081,7.91138533434418
-0.3616563961238178,-5.422345010343176,-8.620919971138079
-0.3765671484851419,0.9805041883105078,-2.778228086971431
-0.38820580216622375,1.4782536504832025,-10.78352828956509
-0.3921650076097989,-3.028959710138932,-2.476091502627908
-0.3883059227483428,3.6897580007050825,6.499305028597318
-0.3224845707386567,3.551396708759698,4.016547220936234
-0.3837219908421693,6.773725275940139,-5.451188786116669
-0.38701665325733364,3.0963595588809736,-5.328914083693198
-0.4040112902109257,-7.818296426388869,-3.3058826365329743
-0.38449183140646825,-5.848053220079376,1.0824288240699829
-0.44914867839261974,-5.985053962091841,-3.322741352487816
-0.35895199614201273,1.4653145180600506,5.097739758981994
-0.4324957109079414,5.980410194501574,-9.064157399995478
-0.4306098732170563,-7.547282676614566,6.266401612748891
-0.44884536807314135,-9.265080752359564,0.9982084319440554
-0.4632131170379837,2.2021670974110115,-5.451936225399816
-0.38848095522917075,0.5866450463775649,6.275004322040184
-0.3908316490966737,0.3849287479706625,5.6999462644685455
-0.41792312438288104,9.857090790490112,-3.319046739651912
-0.42376939024723087,-9.851607635253327,-1.0158165788058404
-0.4088240970001818,0.3988939338272587,11.340214075741255
-0.35416425771047727,-7.678463905716153,-8.081922461914349
-0.373360803213678,9.431580150619004,-3.349681892193448
-0.36387082182408825,7.184047219570169,9.8325121696415
-0.4158267740997166,-0.44693719885027045,9.1072161438782
-0.32905093376555455,-5.181840914637002,7.847272121760036
-0.31487492875302114,8.309326726231266,0.2606780289036997
-0.475427942526109,-3.2220168199545873,-3.5961924105271357
-0.34624856146624206,-7.242007538236011,-8.64612904900275
-0.4295213054876026,-5.958709608701328,5.459494704067022
-0.4510242099331669,-6.180658549725333,-10.222352764541371
-0.42528019034745534,-10.391675076117151,-4.521151844011579
-0.38300842564009174,-2.310744398451877,-0.1932116099265493
-0.354290431810669,4.968170864568386,-10.127399896695891
-0.415664882831221,-8.288235581993977,-3.4092188312333382
-0.3504647627142819,1.471355888133607,-2.665931023469442
-0.3983013579275572,-1.6258230727814782,3.9621399852136028
-0.40267974482491103,-4.055978943197041,-2.764115898924003
-0.4226112013706726,-4.962467595339978,-7.954276387408028
-0.4097664413357443,-2.1221593377048826,9.19352762568243
-0.35587357657733304,5.860334206950893,2.742924347667345
-0.39752685500169277,-9.223112875494287,-7.090062930643255
-0.44872508689911106,9.25323551970304,1.6205030468605792
-0.4783955899344727,1.4582391477351124,9.447220725385577
-0.33594694506718364,7.204527677032212,-1.1002161440262699
-0.4184878913722519,-7.131914910578491,-0.38644409878387365
