0.33340773484640535,x0,x1,x2
0.29532097676249697,4.936756906745052,-0.9933681412544912,7.91105122459814
0.34802705476940293,-7.048900231357983,2.2781942784739466,-4.864036741535861
0.36881723158455826,-5.1066871019884355,-8.935311065807642,-8.965984149893364
0.3343001824241232,-2.989949053592186,-9.517534164836022,8.646288560893913
0.35051735793977024,10.380688670939673,-4.103100456756366,-11.266969559078746
0.36511279286665455,10.303975313319857,-0.0833483448621371,-2.402052092960518
0.3334050998253651,4.940564287557654,-9.393863319003826,-1.3767729370156652
0.3193869967970666,0.1956074862777444,-5.3137711839711,-4.121454476209207
0.3699119262150735,2.7533648334978524,-1.3705034008412411,-8.063330964516323
0.32254563698466726,-3.3757872937589823,-0.03983421347885186,2.8506970978478785
0.3762382789104506,2.368273894413155,3.488871611814304,-0.37464250331683047
0.32334658177491066,-6.307444172980778,4.2466465596460665,4.800986712844322
0.35540373700540245,-4.743740590889281,-8.77785293935862,2.6601490484466033
0.3076415196035077,3.431565154246324,-7.5857569622161085,5.969341826419198
0.3285103411529863,-4.4212728341747995,-3.71315051369579,-7.194007823147304
0.31052614612064194,6.279901544467503,3.4111212285172337,1.6278805449817113
0.32802065111586853,3.4068955801771477,-1.185371866758208,2.7488658292950676
0.3413851720884676,0.04579818095867501,-3.2682242370010157,-2.1522545123276573
0.35504468369729003,5.404544998378796,-2.5064678239584484,6.900145118898795
0.38588622839743053,10.34218369778605,4.110788917904771,-7.853883620120682
0.3305835732955096,-1.622265492159508,4.614692099675649,-5.766766324554849
0.39025568072583816,0.22925167119904014,-9.113720681110216,4.938594319167104
0.36015320377620413,-10.411360549840737,-3.8717492474453348,8.66623910401355
0.3704999602340783,-8.392802685142339,2.4861618222324093,-7.040778092995956
0.3460711130171103,6.448730965184487,2.8471883641016507,-6.323144638497899
0.29930302975443,4.435426962217649,-6.460006037798748,3.444317638497423
0.3729844995764571,-6.5964323032418495,6.803480630256522,-1.5170489474365594
0.33249364469364373,1.7454102414588366,-0.17672783275804624,10.3058083662741
0.2758739724303976,6.108834428672208,5.578572882846536,4.874227861811524
0.3858106572630933,-8.620056729428256,-6.273964526364194,0.3623873389800452
0.3491157646270242,6.096499303984583,7.882761168965182,8.739707995567143
0.3206588322185919,1.6308486215521951,2.9951258142092363,-7.745737350374785
0.3385324495529191,6.16428794828178,5.035794689673267,2.044098512986163
0.28947679446767216,7.827746562153482,-3.59168219821669,6.1927136950222
0.32250434165659386,-1.9055809894671616,2.951572125602557,-7.918225509341
0.3433612216432098,-7.91507920725036,3.6020383425252813,-8.869646076869486
0.3327107289216675,8.528449250689505,0.30678217525877877,-5.038969602685478
0.3120016908480241,-2.7266345320527274,9.257172188109697,-3.35921190644601
0.34125659363017946,-3.2876674538999433,8.673710360963922,-10.462926104183566
0.3144104371346191,4.333344558844152,3.5327095978487892,-10.158677311407853
0.37828999058106166,9.404702606973563,5.433355390261306,2.3824439946535536
0.29871770931349684,-7.040086267450719,-1.716041002530368,-7.860365631023047
0.38231880778535343,-5.459729555450933,-2.9896493166582494,-11.559661878461538
0.3230711066554468,-6.826975953750263,-3.7361584773198833,9.06114360108779
0.3394154315470472,-9.239018683541882,0.433000036180439,1.9754970870490978
0.3071473984734562,-3.7471279017006833,4.887270952540087,2.122338850498344
0.34235928021785383,-8.150788059125395,-1.3036205237341165,3.1198138908896524
0.3735272451090098,-1.7297906110704824,0.40314114071960716,-8.170454233307252
0.3807411885615699,7.293850434879639,9.018949820731397,-1.709425475690168
0.3530995401238421,6.748377620288607,-0.14970548157063382,8.143783375832804
0.3186731677209677,-4.984696538057933,-9.210959456383296,7.310011616166061
0.33745610451175684,0.7324373342310893,-8.526163908907538,-5.926735304650297
0.32212222642141336,0.18635904386102775,-6.185588261197833,-3.48391903710099
0.3759296940638966,-6.8099062013628044,9.160191181520783,7.3316674329358165
0.3383856691741758,-6.4007126587223055,-1.6881829917397337,-5.198166417185781
0.325996827779772,2.9844125374144617,-4.816828291427172,3.021378613080423
0.33999485743710983,-2.0650668463818276,-2.7129372174182915,0.22283041241687565
0.3200235432047005,6.253078106833584,0.23839119944619808,-9.670681225644426
0.3547899447369946,-4.906585474313462,-5.463574524522471,-8.162331638302765
0.3992851836246044,-1.9398966635583599,5.481541574360972,5.677978494924525
0.33241013766227323,9.714054882423634,5.932395259715135,5.9979057322316525
0.33252453314374064,-4.9734669032390455,1.322795109882376,-1.6966297208354773
0.3009446438116471,-3.94825356034724,-3.3828707885205693,4.911873592473725
0.2944693220234781,-6.588245334655854,0.7382936898266962,1.7377376609097483
0.28123978716381637,-9.192009850135678,5.811233845472017,-8.683358286698608
0.3477028912151675,2.8129019497773275,-5.25116582681182,7.542250164874847
0.32228518860434985,5.135665243231554,1.7697759834731353,2.973570647824913
0.35759702994905435,3.8366503227539037,-9.723181315073896,-4.800809865841269
0.37819382729177875,-0.05765424108918506,-2.611322154666131,-2.5989514473157938
0.3303818807202794,8.057466030945465,0.2511534038585658,-1.413548333976936
0.3589788883345816,5.373352914982037,5.642614695884851,6.421837199471177
0.2992179236571199,3.4837920432868614,-9.131474051843487,-10.446218782840038
0.32317979363531985,-2.5810503187873124,-5.950313249457304,3.7828505143513462
0.28261918644284273,3.4915310020009565,-0.22820771601972065,8.324417597630257
0.32088550071310634,0.5091884394519098,-4.297350344627066,-7.982856998654588
0.3512677159854198,-4.35241119063388,1.5304415016392463,-10.00080871920121
0.24937287908912334,1.8697479953179057,-0.5195348664232344,-2.2171803151581035
0.3224267907993038,8.958813688199458,-4.821797953159251,6.619230480532441
0.33512503254480647,4.733571978830421,-10.0173061406515,9.461769452624559
0.3016017862338199,-4.863260401876987,6.808104139398528,-2.1219506190681456
0.3538537908927971,3.862435206130142,-4.607541013895147,-6.236419744378758
