-1.2733709281705927 x0 * -8.294130711035766 - -0.9883657787240171 min 4.251003848575317 9.929632400547662 x0 x0 - + * mod exp,x0
0.35871047060931216,7.195555423375441
0.36951328175200043,-6.698228503452851
0.26224228008282713,-8.813512674835607
0.4347612426863416,2.7333777676322946
0.36789419806877754,0.4606619295806836
0.4079964495007694,-3.98886140868121
0.4331779022185561,1.2699036863832012
0.38831849814444064,4.624822508339837
0.36668106891642455,-3.7518155511242095
0.37284211673633544,2.4583719812046243
0.3784045005329087,2.3681537929676177
0.38591644653121554,0.7206084766897789
0.22208667857972042,6.530319854989699
0.365616695509746,-1.2137934589613972
0.07405547253465754,9.478520704541799
0.3832820975720047,-5.257169030869285
0.3666537973612551,-2.032000161242122
0.29961216091301723,-10.79974164949826
0.34676891237086166,-5.1777293581007475
0.33018946939197036,-0.30800897310482916
0.38069102572074887,-3.6287869977374445
0.3168740418689561,-0.2680085572290072
0.3398681407137121,6.946309831218619
0.3579972656722655,4.885016987731527
0.35791450591067525,7.828377573295818
0.37231626068160184,-1.760074952635485
0.03039839137259255,10.56224819058322
0.3452386977734338,4.879385091323546
0.36962752649603375,-1.8289226349846666
0.32870591637580765,4.838245767206169
0.42072362523335466,1.2733042564893018
0.3980974924670693,-9.048277042344782
0.36540429558756665,-2.7116088896823665
0.3703945564414244,3.006542799424449
0.39699571087516117,6.958051939014166
0.43116589273132083,4.452136930395403
0.28350345336483274,3.270627354448436
0.35006537659998405,5.359280529713773
0.4453300738818143,4.281285122104498
0.3908531684269321,-4.3792608266888875
0.3980189144978695,3.407464631310678
0.43689323040168954,0.4046650609453452
0.3797344365795814,-4.267193495096495
0.01717170045620508,9.921556837076578
0.2800790830025626,-8.688000000120681
0.3471174213406613,-8.442291160568088
0.31896050643178075,8.958560850701518
0.4152938749044296,2.643294454860809
0.34851510886720766,-5.684625499248662
0.3405828186995814,-3.665079652612259
0.3460952649166992,-7.387765387319547
0.033720536693127766,8.606338796562415
0.3592326843843392,-8.32869206568422
0.4171479573400544,-2.1080142829662325
0.3505427416044527,3.731559631786189
0.38567917923959266,-7.785948579245468
0.35503514455541596,-6.020917163624647
0.34922015018860664,-0.7536242156516594
0.3593253223844887,-2.4096592824297005
0.45203902925422274,-6.3690825829647855
0.40966829275429845,3.0582792337471485
0.37229546949682757,3.4601096366940456
0.309995055810771,-3.94574535497022
0.34450031629165073,7.1133770913599115
0.3545597506580932,-6.145977310103436
0.33804794346767403,1.659644272710568
0.3329647446807868,-2.6083979668912183
0.38930157433357526,-5.6077205523422275
0.32612905807816955,-4.24003245627034
0.32689370520909583,7.247880753237296
0.3922585706018425,6.675576022154581
0.4421100306026834,-4.425830862493193
0.4273701905838543,-5.960734643361142
0.3602443793835851,3.922639719695466
0.3304598956866167,-0.3559541701987123
0.4028718882611083,-10.754470389569402
0.3744896843826448,-0.4287812860758319
0.33877863734024855,8.224801376498345
0.38647027760795716,-4.358922774795523
0.3457444500450037,-3.5413279372479955
0.3985071116490222,-4.1956146061662745
0.4336872036329083,-2.192663605805666
0.39865989357899506,-8.402630470103649
0.34219978232648884,-6.687225312540393
0.38297822435206125,-3.5536682862461224
0.38948401633665386,5.761126140821524
0.3733557862409451,-5.597168184823656
0.03420597949951965,9.536097122389814
0.03695867629516901,10.260234246373969
0.34115045925678283,3.8731524253345944
0.4113098706851044,-8.999903104270786
0.3937212555168999,-7.114533502280995
0.3408734309788834,-1.521949184140817
0.05197799599408319,9.18632809018491
0.39927450114339563,7.475735253486231
0.28196476268631,7.170196395687356
0.27200553652609655,7.68979652409569
0.3825408279884623,-6.712642389379
0.3653699791264469,-0.3858795098448464
0.011564419328905208,11.59334490090538
