-0.030119538025164226,x0,x1
-0.029138846757429608,5.574811385287248,4.998136622620322
-0.03089942792896425,0.18905003813313648,-2.394248760915091
-0.02860093840121493,-4.231501511815676,-4.064046186182421
-0.02952282065815726,-0.45207753915704824,-0.4238578434985984
-0.02434201351225219,-7.649312771255283,-0.4093272747817785
-0.02386664327325168,-3.404187715545824,-3.3189410544357165
-0.026918642260982863,5.677189326189808,4.500320830391878
-0.03004985962581731,-6.645980441787475,6.585536763345793
-0.02877964444554051,1.452627285894756,2.112625520026007
-0.027787625639496,-9.693973058943218,-1.1902619217541275
-0.03184955331449658,-2.2417738968389367,5.12908435169631
-0.024677972956519526,-2.7824543699539817,-9.518495204990083
-0.028511842835042742,-1.0555727893786848,-3.36510152387341
-0.03234755989758604,-1.8238918408238274,-8.403980493345813
-0.025792418569817475,9.843665259002746,7.064558998245796
-0.03514721555512983,-0.4665789421435047,7.944511246766406
-0.027782815583780065,-4.875803634670829,-8.70963607320424
-0.03120978372504015,2.812662480436674,-2.8840718413519353
-0.03614231340362347,-4.51931751728162,-4.808238740409506
-0.03077017855844643,8.254467778828904,-6.467529142704902
-0.03008486296696088,-5.529704881488755,4.816498316616738
-0.0308605911895795,2.48987512412268,-5.208969482408886
-0.026532721554422954,-3.9834012808192023,-6.739903976722128
-0.03176908140559099,3.2996253788828547,-3.9161675362128108
-0.02853495833128497,0.25461313688775883,6.357274068723253
-0.03340543262639727,4.911492660178558,3.3800439587740656
-0.03386323532823324,-10.021370836884417,4.3977188907106655
-0.030919863833267076,-9.652981092812713,2.7080584809785004
-0.0287333572818764,-2.733810880501864,8.304138008964022
-0.02781082378043459,-1.4114091074133959,-9.233334450145566
-0.028172650702937313,3.154029947675233,-8.277911781797469
-0.032341187645473016,-1.0553737845386484,-0.931425014439204
-0.031386741334035045,-0.021179965122280937,-6.726485489990051
-0.032276646393442104,-5.902680530295841,-8.379561643497613
-0.027285835991409716,-7.2380780640205655,0.2211167967242742
-0.03170948064540771,5.762569489762041,8.828197352273513
-0.030669993246895635,9.144324959642685,-3.6604614995822433
-0.02976513008602702,-6.53193158411913,-7.213550215213831
-0.03125674981810274,10.536872616501176,-8.58802175019881
-0.033304122814729074,8.470396002215697,-1.1796004681551144
-0.031052930663940503,-10.491335629788443,-6.002984920367523
-0.027973431590569035,-6.4203927842216295,3.4998820401093957
-0.033442199869185896,3.6621831875041284,6.576499886737698
-0.0293149162961481,4.149698140586282,0.8784360574838099
-0.032445876562273275,-1.081674765607803,-5.199286664312145
-0.028509845033234518,-1.4755360174718624,0.34380270230163035
-0.028342350514268908,-0.6830425597635736,-2.6554561879315313
-0.028543382136063403,-2.69952949205578,-0.017893206139729924
-0.031027868165893598,8.84659669144657,-1.05243807817779
-0.03252086636710759,-4.1096637355054,-2.911700923521804
-0.02939895851865448,4.650384997698054,-9.254805755862188
-0.025976188813983368,-1.9536479800518187,-8.5094097113291
-0.032664298888410374,10.67420909078911,-0.9586222168565075
-0.0350580305699871,8.38060663599616,2.080682611964694
-0.026543791416682973,-4.0540546692834285,3.488564320713272
-0.0342538490496966,-3.939253337703032,-9.34608374942623
-0.03318899108126151,-3.8330805731178987,5.210165052575605
-0.031767897140619304,2.4003956979987175,0.8936769472199556
-0.030042124960435835,-1.305247452377537,7.208067361124941
-0.02991127094241978,6.771006574701129,-0.5044197958778215
-0.027492891352724227,-0.9512896519551594,-0.30754185567955694
-0.027247249443188924,-1.5956321100485524,-0.9257304372072094
-0.025645987883239997,-9.726723995164384,9.832615084781418
-0.03447420406320162,-3.765951739796439,1.8537557503274265
-0.027299785501117186,-3.377302823122339,-0.6057466176370466
-0.032429030531339456,-6.917501074189849,3.083458354983728
-0.03069147946132879,-9.951872442813935,3.7964239658866568
-0.028507761440075417,-0.8384265637955775,-4.564813765965778
-0.028617088032096942,-9.604756869016448,6.914128076955892
-0.027945065608634332,3.6738079756766377,0.9997553887181369
-0.03476164229494102,3.1616203030131307,-0.30195007958343456
-0.028944652469420615,0.09007852731690338,10.503013144379473
-0.030925840429231993,-9.169473049529666,3.2043376675974993
-0.02409342649509247,-2.8054475296307917,2.5049684405498587
-0.027427115000102864,-1.6242406661113573,3.247114924228276
-0.03093824314876256,2.76615599435457,3.387704559532139
-0.026301311563972543,4.494599193160176,10.875690197190409
-0.02967213794864026,8.91358387170403,-1.1537112581480753
-0.024493620028365293,7.893960429357851,0.09851481545840605
-0.027879684657749315,3.7653686809682325,4.976284139247977
-0.03485179947018589,-7.3536648276162255,3.827407962166413
-0.02338775896114988,-8.452179197055244,8.533315838952243
-0.029323659754055483,6.783904956344648,3.1347210759151736
-0.030553314299753595,-6.06300513941032,-6.197817400429909
-0.028276000978124858,-7.511707621321211,6.908137817264904
-0.0336738273215368,-8.30977506724833,2.093671133526369
-0.025361803609620807,5.241236833448039,4.330743571557038
-0.035318094025478926,6.106147830378738,-8.01595584457932
-0.028712747350624082,6.208908074303408,-2.374124425547265
-0.029965934455799592,5.350769414653725,-5.056898170917238
-0.02715196703064531,7.294465060175001,8.31020080950955
-0.028925573426620603,-3.7753418971326704,-4.78016247189583
-0.029314048754952898,4.450544327815007,7.692975235166571
-0.030708851149524572,5.199422606680134,-6.542053757826381
-0.03029817254826409,-5.0410124342586045,-8.551671327301722
-0.028549406070809732,-9.071263807181621,2.747289891170508
-0.03253346618678608,10.753209651449161,8.485230359538642
-0.03711614380687503,3.1825154427563684,-6.364438236661072
-0.027144028899962175,6.353293653079418,8.061123922992683
-0.029547184023453455,6.9612623804454765,-3.8961703285191334
