0.6493763099752747 x0 x1 * max asin abs,x0,x1
0.7473584895950345,-0.439465307578659,6.662643794338075
0.7886099152034171,0.8109657437457973,-5.314971382561222
0.6510636611561241,-1.0069497219820707,1.9493610470755693
0.636117970557479,1.1285047983441583,-6.240954339991179
0.7680198437775534,-9.025115365959472,7.2598126965124505
0.7160664838535166,0.8166928930669142,-9.210301579198392
0.8002554925799119,4.343122715389239,-8.10518354805889
0.7608254206992613,0.18469266801238868,-9.036640518250266
0.6149533313399144,-3.817593723649179,1.8979674661682941
0.6466485358565243,-4.437938051819945,6.747183371216394
0.8014832126229926,8.576700528938273,-2.305711377796402
0.803784990116074,4.08966843625548,-1.2914688906143872
0.7797422685273802,-9.7019131755476,0.9006663210373872
0.6020775211500953,8.331287837174626,-2.6301550310466233
0.6125372583121956,-7.570355353060095,-0.07167366519300607
0.7632356349318388,5.841168307016274,-6.864080438672456
0.7100490199117778,7.669063726981019,-3.2393389131419448
0.7010897692429521,-3.533579037228141,0.5229809721497022
0.6603535898593351,7.042334932820909,-4.13542951356893
0.8121850475949918,-9.82472210677177,1.1394917789298933
0.5372189687958013,-5.671555902547197,9.350059983116195
0.586308407652328,-8.919209387254522,3.884595167991039
0.730765297456688,7.698835045306841,-9.509823585400525
0.791132115963806,-5.2010280160781965,6.504222737596793
0.7394654359107466,4.545518434007169,-9.909771549490259
0.7110530368278375,-1.1898152847712469,8.692681993997907
0.8156424145859437,-3.8207009308293913,3.671555320053033
0.7285760240722944,-1.4235235738967027,-0.18379152424644737
0.9163585843106105,-0.7277849312333438,6.122595000866788
0.6742894013873034,-10.010666495798866,10.94827552166432
0.6321741046158712,-9.332423584288499,2.375644316571511
0.7682900769943203,5.424553831486126,-4.079544940869407
0.8095086873938206,-2.7715025032171714,6.932259507492017
0.7778683164119808,2.9368418357972623,-0.8937552770829138
0.5780759033009384,0.030156671164661607,-1.514010976647138
0.7745616803985977,2.721470525214843,-9.365970873141338
0.7303023645657543,5.660667556642598,-1.5728424677714372
0.6401745719174851,0.7213947068945816,-1.6995642331092495
0.7326895939760202,-3.498552555836743,3.6804356496389907
0.7582403262253519,-8.622389428920725,0.9357589241954853
0.607497418873402,-2.5931035620092584,8.278130873789507
0.7791152670673879,-7.75375075691712,6.125724230429922
0.8029994899427196,-3.7322510884421827,4.776396205976967
0.7675797142747133,7.496528808098148,-1.1285078615830089
0.817435058442619,2.472612431193105,-6.324090747460272
0.6770844203067384,10.34306241475741,-7.205614593135787
0.7714566229966181,-2.9665715087396975,5.507601191217985
0.6808950368612977,4.183510562262176,-9.519249296808177
0.7222132324965876,-8.634207663447803,0.30911123085764125
0.6644921571222105,-10.926239420319478,1.7489056458483767
0.6819459731764238,4.6117126966414155,-3.2489323337574914
0.7626080238100391,1.3134074461958292,-2.0900359581791066
0.6297715759903072,-5.160923860609398,8.498984290219788
0.8518941825927666,-1.2962924274683647,1.5483615584916168
0.6475305193624913,6.498278412626692,-3.5224387246329623
0.6939875322027521,-3.007836191430712,1.5353700241128758
0.6822288279543095,-7.000300799455278,6.180343727473122
0.6520375685802311,7.910348759572399,-7.231501383994355
0.6485134324782876,-0.5090324485495555,0.21162477406971647
0.7601142752729243,7.3844427264410015,-3.3593829215956412
0.5954238369520347,6.281526991922026,-2.5799538615248583
0.6821940436514997,-2.03545422027363,7.483378701897396
0.7925352823861675,6.571829089325874,-1.8426597930366855
0.7677110651612413,-1.1794205475665638,6.617860028307814
0.6840740603945925,-2.254213329025996,0.2473313375755551
0.6009096173725239,10.759067173734408,-3.7016307965137702
0.6268284413957026,-4.668837146256823,1.773363044431775
0.7038580947575199,1.2933431426530586,-6.600864822812561
0.7183253566212021,2.227019362554969,-5.787782351149067
0.7075073833867821,-3.046663134134601,1.995411416381157
0.7970381432454905,-6.308027405922243,4.43142422690067
0.72545735333854,3.533330727216209,-1.066985091903014
0.5673200682056986,-5.960397090189403,0.2293463463977061
0.847582553448431,7.922120326027903,-8.718870474885835
0.6100971776785137,2.9720364169789053,-9.06120041156899
0.5791772044354906,-2.5046892918865375,2.2436903032582487
0.7133588885180476,-8.838424978472473,1.0189577416838893
0.5798114325112456,-2.958880666772998,8.611668209122397
0.6028907711126695,-6.506911996622491,8.26948385132924
0.7681974330006239,11.32195747515674,-5.908954893004565
0.6048483498936386,2.942913183633632,-7.962525580548789
0.6695227272018538,6.527414804909682,-1.8215007413138113
0.7040415605333055,-7.780684392010963,8.95378641421905
0.715690579672859,-8.109077845369258,4.536359082084295
0.6103031501403021,6.375421677695218,-3.4080239859913815
0.6850724285268247,-3.244679818029768,8.73968904689868
0.7276868227822739,3.002275894395961,-2.345435960390144
0.6956322806297806,4.59336743957247,-5.648432153265687
0.7188901061059336,-6.900810583725521,6.768937910357077
0.9733268926744537,10.525770057564976,0.09869554360169033
0.833347795684456,3.5812555285992476,-5.808629885031209
0.7128690243203414,0.19066545642006175,-9.225675374995076
0.756486991052524,8.591946735162646,-4.321075638260062
0.8143368370168546,2.879480773624493,-8.184410338279806
0.6893669990260373,-10.481905877539903,0.8733608104261872
0.765731977092777,-9.973550934340834,6.924394631824887
0.6448444342122824,9.911924646399724,-6.8929881810530755
0.8064578338159458,-9.52226411541959,8.45270275676234
0.6860188700062733,2.964397216701412,-0.4056461004445619
0.6721692367560026,-5.54549223777989,7.316932936003878
