x0 3.5582217565606644 max x0 / sin,x0
-0.30323401692622576,-1.036472250830463
0.6858348290182145,7.849762409068181
0.8579175801638089,4.625075577560609
-0.6316427562248693,-5.852368915679215
-0.545726373554997,-6.607766260423896
-0.6159727061675089,-6.235390328825672
-0.5263317709248648,-6.401479361681297
0.9529796207014224,6.946906500484637
1.0931720956219295,-0.7167751635351972
-0.38502274030798034,-11.056374529855237
0.8046710637218173,5.821230994366524
-0.4920468974310334,-7.473360867558618
-0.32714408666893874,-9.469187161298432
0.7854422951612251,3.0575562345614635
-0.6764389674073514,-4.022519757245192
0.9201899588534055,2.7251969011162234
0.8264693934945732,8.815504080466685
-0.575471704496109,-6.8485509468899926
-0.613121257406387,-5.462754728162051
-0.507880719605234,-7.201762437930016
1.041952553524501,3.0290911242436467
-0.38714628337547213,-9.733019201022065
1.0146143265792882,-0.11712306034656617
0.8262197680381739,4.162539874999295
-0.43486780496181293,-7.909436531566602
0.6740841755758673,6.872584780988501
0.8268464395686251,6.598609432602994
-0.5960656109389908,-4.710161030438147
0.91434230992747,6.483900198197815
-1.041241540008255,-2.050647121036803
1.1743238328397052,2.1909352220157556
-0.5314301418574373,-6.785196567995402
0.8396926021920503,6.4383075990504075
0.7799383659282221,6.905071864809283
-0.4606310794006501,-8.067008753158731
0.8695067915050728,5.985003387449641
-0.3051509481093796,-10.697185703018512
-1.0095608000596255,-2.5118893418954498
-0.4741846002777187,-8.303000687521333
-0.7264665539144038,0.5838172269159029
0.9021679562281787,8.529920098355756
0.8151347297733226,6.730372794958481
-0.6072848034896461,-4.816462260145256
0.863837579520557,-0.7897467522313303
0.26378328476534363,-0.9903500791931179
-0.7152273053547644,-4.794519784392348
-1.011663963009541,-1.6501431795531463
0.9047841192066757,4.38114727205878
0.9252249760994753,7.036255230629806
0.9163015091271999,8.842993349590055
0.9767866647183419,-0.3512696588762682
0.9914776940118505,9.214140961474968
0.7695352645922325,7.094900862084336
0.9559841963219832,8.599331895978816
0.9479249054758947,4.200963675929795
0.18942456975552846,0.3514827301697501
0.8270708346010498,8.405214317152604
0.8248028944036403,9.1793259306765
0.9117830100577902,2.5061187862812324
0.5922332198106917,-1.0173925172443337
0.9613258036005372,5.071380551353657
0.8347567644880731,7.904088809148795
0.7884096117870119,6.438179493877009
0.928452366188138,4.085922646261667
-0.4854249483981203,-1.1462266099985812
0.1264776709692659,1.0435145001922184
-0.43004830803179656,-8.477373954735063
-1.0019931459122375,-3.0050903170672263
-0.3745138232925803,-7.737690849638446
0.7400016482486363,6.755454954993542
-0.8680946185087249,-2.621143909693583
-0.40699827111542725,-7.254612514887653
0.9231760410910492,9.767969901063786
-0.39043011387907256,-8.741248945989257
-0.7893887590165709,-3.1044758769043788
0.8420669426101425,5.940024510359691
0.8242006740042905,5.522249544616788
-1.0220747496164369,-3.077921664195429
0.9007971099144536,2.8511304415940555
-0.6591446014428176,0.5462674783563451
0.9950041963919922,9.792995304050368
0.9538493584335508,6.072161722393695
1.05087254838248,2.5113303917222742
0.8561687342535322,4.042046177904968
0.8302259269980993,5.087467320364764
-0.42488648431047904,-10.47273518462121
0.9423424215189002,3.24137964544996
0.8413221695763996,4.345916143591975
-0.7444373760581523,-4.458506051130015
0.9187083901837609,1.8863905425150234
0.9564475984491934,9.3247181080415
-0.9313515181773167,-1.7435380414819246
-0.6088098908788178,-3.933084502804545
-0.44122880056624497,-7.968919124460851
-0.7187711445671651,0.7427137214115604
-0.9459896645579552,-1.8197648740989663
0.9563037732505806,1.922319870647578
-0.3300503338589892,-10.336657691818573
-0.5020496846461271,-1.092273972994385
0.8197766371896575,6.204399631251175
