x1 -7.824699595546728 / cos,x0,x1
0.3295656553832296,-4.533903475039632,-10.324923212277463
0.9361089268131721,-4.30646190384737,3.9551979140790636
0.6933776596179542,-0.4866965251953186,-4.778275872689366
0.9524286322028842,7.419772375449362,2.259650032576302
0.9246849540071643,2.740155893002694,1.9111213548945658
0.9776815470493038,7.53466097688893,-0.8344741046713278
0.3705779549344943,1.365271745147246,-8.849169093469424
0.3399787982668064,-1.753749292720321,8.97352446954253
0.8297357198092449,-8.599755291532034,3.586559701140135
0.34810923900571994,3.365066961514885,8.734628026162337
0.4286221096672942,3.0961412212183013,10.228515992380311
0.9163525205981811,-8.63941165263534,3.9628993901855463
0.3548307852173474,9.771745754908888,8.013573957695032
0.9575707811027668,-1.3228970950808214,-2.2757483544363715
0.41860044513683015,1.1439827343315396,8.918565765409635
1.0436696226726827,-9.791359867328897,0.06489484235934603
0.7387715811657979,-5.706202529685046,5.893490268277693
0.7114598316552391,-5.51416325656787,-5.6853981141058725
0.9601602869285792,-8.370288733154288,2.5547070609413045
0.5743964773955366,0.432869330857973,8.022974485756572
1.1141608852425358,10.330306620180552,-1.7522610638039628
0.4483550542843905,4.384042819408043,7.898820854146273
0.9052881031505248,3.01870651391056,-3.9484129709244655
0.7108621072820706,8.802471085930685,5.1081225957016665
0.5636946392079921,5.394858092640888,-7.959985140755304
1.2148070528238484,-6.163380370138651,-1.560268290848476
0.8742033833033519,-2.6029564503798044,2.6227639962867304
1.0682356316158867,-4.790043769889763,-3.826478902827187
0.5729277853605553,8.307393998268735,-7.030398562742861
0.8528195310459312,3.1752075161598996,3.454789872010085
0.5059540700380332,8.51175792779042,-8.321590338034108
0.6252423655985049,8.238962848484599,4.750005971120397
0.8415477303351547,-4.706494423773925,1.2137476513070726
0.40294384467837674,6.987201252547659,-8.371796631698569
0.5303101281054892,-5.7958754024046195,9.022027384634525
0.4365497672378295,-1.9919902197151858,8.93437135392109
0.8461871411371072,6.372205373482244,4.603899680293141
0.8510286145496441,1.044771879267036,-2.1307744858985207
0.9596584837267925,-9.00822373551799,1.9612544023836518
0.959500667163433,7.9019521655343326,-1.4020013411962495
0.5284449933908437,5.7702771135214075,-7.151655716517101
0.3502298509767542,7.461250279619154,10.38716994915327
0.2888041254558163,6.598111234684196,9.676151175066476
1.0468564739668211,-7.357942634139724,-2.459698426785411
0.7701001115901701,-9.947307066551035,4.893297001723297
1.0433194614734305,6.5473090110654155,1.8764392894655082
1.0426254885571364,2.552007189494456,-3.0245250142853894
1.1440020003370461,-2.641408780284141,-0.3126835506165155
1.0705028168118145,5.202644599477351,1.7988329320225316
1.0261321303274333,-5.43245538036567,2.037423625737816
0.8338547786110658,-1.345558417178433,5.190057108856399
0.9329487675348508,-6.873564028627669,5.572786893497257
1.0106857149024562,-3.310714861380455,1.0243485786139626
0.9424543702174044,10.252169631429847,0.5705712592269508
0.3683896995949912,8.008023602109363,9.880614818890097
1.1072202787179624,2.4367073879176795,-1.6128002521134548
0.29764821914017653,-6.980903885180616,-7.231510932720799
0.4990657183793857,-6.469064506483155,-8.771190861601609
0.9667183154500932,7.245052444481709,4.319643006825156
1.0408368507818964,8.414159750845494,2.4677852462906453
0.8376614058147362,-6.5566202952575035,-0.4677582397141959
0.9463052110831504,-3.8655663095402195,-3.4846134206779724
0.39380169894922956,7.430847047776249,-9.015224240158036
1.0847404523073205,-8.198518250220875,-0.35187485853681144
0.4358299550024755,2.670690383600018,-9.073641184832093
0.6250033308122008,-0.7640654521185772,6.861813334598179
0.7710803519549276,-8.243333870959004,-5.057552874311543
0.8132678910286861,5.713260292611523,6.285312414002972
0.7874006412423548,-7.455078342208987,5.695699625194716
0.9325542380968364,-2.323404365385267,-0.2760637850780206
0.966828171290854,1.6554317596054788,-2.245661991754644
0.9184511288556688,-0.12712067388844325,-3.1336079623479027
0.6343546097618249,10.509406342476911,7.494710096811754
0.46448512754576965,-4.414765001279571,-9.585811017915828
0.8867271054272114,7.466452475755434,6.099989453938465
0.7493255422315006,0.6274912564386945,5.7096049851757495
0.6718748796602859,-1.7609228064686187,-6.6277699169657165
1.003969845587306,10.885270675681705,3.605233373727999
0.6786499397998216,4.136148419796885,-4.479529960775055
0.8984024842568623,-3.2254316727584986,6.397482546100683
1.0340474752401616,0.4227036369168327,-0.2912223305136478
0.6254200489658,6.705597892573355,7.509122076269142
0.5691381660013032,7.544442477581038,5.876974280595853
0.7044308691756961,-10.180144504246568,-6.262108690660494
0.5551143708456728,-5.837666747947009,-6.819694425535205
0.7596209086747002,1.9472220985309057,-4.051105624650604
0.8926387897468223,-6.6479987532763705,-1.0831197567545565
0.682129631347371,6.96261611279615,6.362146212818621
1.0658891079270745,6.241991072918193,1.1870242613220454
1.0532669335852622,8.948067671689767,-1.7185261099203528
0.5157043385152931,-11.293294295257521,-8.556165256322789
0.4032917264623969,1.3830273216647058,9.411200003434345
0.9139074035189648,9.290102546244364,-4.592093239065091
0.9406703280491769,9.465650166964991,-2.426169287454499
1.0143184460430228,-4.093982038620756,-3.5455173131129394
0.7763595061285186,1.265222427232001,4.742647258374711
0.7746751991845608,2.032495988553282,5.313951892610057
0.3382708679427231,-4.0773006783680845,8.42887684108393
0.8443070349062762,0.9833972384836306,-2.0573065244179416
0.9416949380255534,-5.786924749338437,-2.865646219661616
