x1 x0 mod abs -0.9342257284006783 - cos x2 log 0.7122467306493441 x2 2.6415134014731763 max -4.656235445887208 x2 + * max - max,x0,x1,x2
-1.1675719107106195,2.5403219156523296,-5.624218872556378,8.79425480493211
0.03481384895775334,1.69625628565731,-0.5748032366052279,4.430785005157953
-0.9206539911136928,2.371782282194744,8.107077983917996,0.07168615156173787
-0.7656867600261543,-7.120768565547653,1.9465032001885048,5.181930215764188
0.4446842981269137,1.4502341628682238,8.110261780465457,1.303796869826544
0.4528345859684441,-0.5816772106136875,-9.261907411718923,7.8399030968806205
-0.1927689315660162,3.716472537758207,-10.254173506762227,0.950015050269286
-0.9302415082497029,-7.3180740202371135,8.11041354516411,6.928672170576667
0.3308544462455939,-7.305519909247531,2.6230956949702144,2.1441461216004987
0.9371189158672201,-8.272810286793778,4.9961835738768166,3.529739857886709
0.2279416420624427,1.4448962645299506,-7.7763499974616135,5.762256702245131
-0.5094773410254696,3.3700075417173605,1.1174354264765285,6.302820319687125
0.00633628695489718,-5.923968791853397,-2.9286162463415613,0.7963595774324981
0.448111891872304,-0.35113037254325147,-2.077325586543679,11.939181587699016
0.38156845060869166,-4.749946754383313,-0.2645044328328668,3.1306587613137373
-0.9084997437113449,7.124737635569499,-1.7466678491304235,7.7508837368107315
0.6881561001568014,6.389587990219314,-2.1490400004352304,4.416404144425579
0.49621624431318995,8.61594872915407,1.0128385148666728,3.546248679329558
0.6124034207717977,-5.846230584434286,4.822779783349329,9.973086400057518
0.930878999583735,-7.148368298614016,-5.056420871852177,11.355875103851478
0.7788880567007541,-7.306418692992574,-4.201083972352611,8.761330023456027
-0.07547036232776973,5.9060962804801855,-7.375726465036969,8.954778570778783
-0.6064418911236533,-5.134065039035434,8.685973928441788,0.38084766757736715
0.21551545589034857,-7.871578775799119,3.8416125366661396,1.3137088665297032
-0.26394738387342814,7.373621816554801,8.544529194442667,0.8438469352457927
-0.25966340752405226,4.206989929885998,-6.872939702905379,1.4995914568357729
-0.8723613921891399,-5.5885279039489975,8.023856884582186,7.557481610798438
1.0255267593391781,-9.706666014371088,5.667741599615775,1.1487166030143983
0.5384291637830491,1.4690398270344425,3.7101610462228924,5.26358581709237
0.5276538425798053,-8.31633156291379,-4.1027444277437874,0.32892857653210494
0.06607177977394257,6.588919427383593,-0.45508920868243613,7.472310287513385
0.661980907904702,2.4772650750165615,-3.7695556961972176,3.9600772005045743
-0.6851004987410829,-4.898286269942844,6.151033982242816,1.1149336648773416
-0.5787424110491323,4.606139221442206,1.1767369829431997,7.443830117302633
-0.4797589400047896,-3.6202842381369145,5.424432586623021,7.825969347985445
0.2994359513945375,-6.034701568767696,-0.3073487784438058,1.6878756221981668
0.46023606258408395,6.406081600448273,6.5160099639100695,2.43356862868706
-0.7832466242149768,-7.293793226714778,-1.8880865024180207,0.5476449678794085
0.23869815318013904,3.3087153481558573,-8.978995771852926,6.437332661743391
-0.926897338572144,2.5885677409991024,5.0790152207832,9.253201380190461
0.9131205046306377,9.467939078988781,4.7036391067611785,8.217414632032801
0.0002279819456737097,-7.112828326894624,-7.016705253030975,4.510842579106783
0.9211376877364765,-9.931729010146649,4.868805869683845,8.506817769313027
-0.3391584823974896,-9.653149451628458,-1.035329216115946,8.845712659740567
-0.19611580674937257,-0.7296481094960143,7.023615095636531,8.850493105890976
0.29503050142794873,8.497204455037156,0.3147677188034653,7.649742950409299
-0.8430324426790714,-2.7965307844716922,-1.6447282486852974,11.227515812033
0.28366082815850374,-0.7566315299993142,-7.7870179929911085,3.0785730489108394
-0.8724437626295903,3.76078121690339,1.5967198357289591,7.077808928474206
-0.8356948646150371,-2.7040583805662,-4.164579503675528,7.3948951755357095
-0.670220621790308,6.123235319746895,-7.8480492006012215,4.526882155977082
-0.072831770047912,7.329518126828249,-3.114936306175314,1.9146356463189849
0.07209549902696792,10.323550426891991,7.238593845773433,7.005482295774269
0.8696251022269316,1.4681095276968035,-10.14754628717065,4.238486482362138
0.40012858862219675,-4.439748203690477,-0.1778570746577656,5.378476546798967
0.0828142095354759,3.0986843937291195,-5.558140218975572,2.006072514718333
-0.21735678099743136,-2.1110492518281947,-3.130336310787283,6.933535292583018
-0.9174539634232074,5.334036049660818,-6.221284802320927,9.927993558256032
0.7937741672232473,7.368118569460056,-0.004695190131307691,3.888473920261854
0.623191602348243,-5.841392318277608,4.5805112758200615,2.7741568459788875
-0.05213876989680353,8.332491654514715,-0.6019635064646313,9.594287879670578
0.8075204018142581,-0.4752143367023952,-2.002023288062675,5.138994939399913
0.38715590155143603,0.7772221936272882,-3.905070034886757,7.577118345255058
0.6800953097609697,6.696252412259331,-1.1580623189515438,4.769189832540608
-0.869902058891454,5.5596207418415755,-1.578014966601629,9.291187126990215
0.6710737308601568,9.675590492735864,-11.23866773225896,3.883063368174917
-0.6309454857784946,4.792671792758225,1.2075884227614695,6.32284632471309
0.6413426438783515,2.7776029193621348,4.180645205633445,3.6133273480288106
-0.5140608503856032,7.911992715894231,-8.69168228511031,0.9615207424338776
-0.11512780105633988,8.579800550403224,2.85371329398161,1.7046113543183479
0.4397771295321913,-0.26651575895241747,0.3852790438511284,9.42618122057148
0.3358667760268755,-6.136504255264004,-0.2739858848168483,6.358733794837558
0.2932193017888145,0.8181453481279305,2.76914031073259,7.362262022253808
0.592900938605701,-7.531464450329572,7.254943703857598,9.250317934979538
0.9160202373044696,5.663798204974452,5.755689850831815,6.064450987136668
0.2663725807091299,3.0100596409956264,-8.616677259801971,0.8299855151193652
-0.927758527718914,3.8025248843081676,-10.174983799137069,5.763097294691408
-0.22623728662582068,-3.773543395449951,-7.979067041118168,6.388322441688662
-0.23168112326644613,-0.934747094265357,3.296966791341494,6.761465185967209
-0.43341586485344574,8.318986299014338,7.782847715569427,0.8294116216477139
0.11299837378703508,3.25056220907554,2.5373135255410193,2.176613981522166
0.17723259752995105,8.941832017859113,9.904826954505914,3.301148312802899
-0.05612129413522224,-3.5771199645676983,-0.7520782997538963,5.758957488798125
0.37672763601649395,7.558086090342733,-4.2889520536544365,6.465437554073306
-0.6076653391244322,10.495952864901986,-2.8058324023414833,4.319818389181977
0.5528570238272967,9.902900692729508,-3.26664274530892,3.9735699451560706
0.02783020413427781,3.246714114331471,-0.667331976236575,5.625621714061483
0.18784062319753403,1.8280823659666106,0.38133126304936227,5.821034246905237
0.8245854482520636,-4.260664294642911,6.485767627908187,3.8271133760136857
0.842407856141444,-8.140906885906617,-6.50835076906677,3.05748378749889
0.30900549865760096,1.1977152841109902,-4.918533596066543,1.5633730933338215
0.8425648078435864,-2.977376958202008,10.563559664338719,4.809079647584494
-0.8760617658145118,-6.270440315835204,2.3009854406786774,0.2047450182743872
0.7482857622141708,6.412172582058214,4.059715349092081,5.431742985300393
0.22921764669362493,-4.367287469514818,4.365032524560782,8.974282174884323
0.6707106579080719,-1.5029951618432007,6.350354137136725,4.395301921021324
0.5879593164122684,0.03577009554561096,5.906930492449891,3.001716243765821
0.29082087430324743,6.619974284271891,0.32693968842855753,0.16675705515788553
0.3784359492748122,1.5780390472207786,4.326156037878492,3.28609812339435
-0.28070570692074565,-4.477863058208938,3.5915778182944114,8.199621286285481
