x2 -4.806617983756905 max asin floor,x0,x1,x2
0,-5.620476293163755,8.105321750231997,0.7059236040857759
-0.9546950377404623,0.6122472796015638,2.377094625629414,-0.4834847220397895
-1.981938358124919,-9.392421431137661,-9.368526017879926,-0.8811306034905525
-1.083987261242383,-10.032147370366776,-10.94265563765648,-0.5265080874171191
-0.9340745475582984,10.10087734054297,4.2605094812179,-0.3746596006225496
-1.0895808764938344,-5.765757098793756,-1.356249444972305,-0.21059771749634387
0,-2.868721760075381,3.332140911760773,0.23096316968973946
0,-7.685813211781467,0.5709247866973006,0.2120484698440882
-1.0292302550094785,3.486277264307958,6.266866464978913,-0.3799733565212448
-0.9486281858750412,-0.1154823525047772,2.7749788627192937,-0.23331123386036096
0,-5.636846167327515,5.746133325305283,0.5519228162379589
0,3.669520631457363,0.8223601539868365,0.2844514986902833
-1.093740695551985,8.776477895015574,4.609917785222518,-0.518064845496116
0,3.122297407537873,-7.971420420629142,0.7111268548282629
0,2.4052502919866052,0.6220101010938036,0.36644188306096603
0,-9.215210456252516,-0.514728693259658,0.31737167100461416
-0.9750577837853325,5.664706067430935,-0.8621624205833732,-0.14666989357411042
-1.0071452033540431,0.6133994834172304,3.7523230060154056,-0.8913731333104316
-0.81213419987451,6.356288814739334,-5.824321509569827,-0.2345255712224759
-0.848936869975943,-0.7966865474399588,8.594553566466203,-0.24657396027544315
-1.0261770805088681,-4.6818828242063075,-1.03438368950011,-0.8403839228448734
0,5.497306457119525,0.10042399562329819,0.5088154730824241
0,2.4411984730157834,-1.1250595993722707,0.5264336201298697
-0.8963332811101035,-1.2830074233234934,-9.34177952303675,-0.8163802733531419
1.113725347650044,-4.068319899829748,-7.3015026625801625,0.8423011909030218
0.7599480248072713,-10.74753412631365,4.735304796211389,1.0313369405633788
-1.2600868928545292,-1.7306885285641362,5.036235023219255,-0.14081765800964183
-0.9649577057070896,1.2218066028316454,-3.910829426852388,-0.43501372737182126
0,-4.406400128092079,2.085239445856771,0.1897318730528861
0,-6.669842060429151,-2.2423361161137167,0.6239229624077045
0,1.3133066289528899,7.187434582945692,0.013940215644887283
-0.9355363208852105,3.3881503668458244,7.440073291202416,-0.6059575511277264
-1.1058677954008944,-7.304205676600482,-1.9656901262291928,-0.20742006654896528
0,0.5696747289255776,7.888995606368945,0.07414739647117118
0,-8.869356372366607,4.421256671379706,0.08273232196410187
0.9423835503919484,4.942792286019583,2.3514390758420807,0.7803695928656428
-1.11932504732275,2.960703029675969,-10.353116650654195,-0.6196758289305623
-0.9716823613248624,-4.487411131570175,-7.135986551220779,-0.4062682077436829
-0.8810686304971955,-4.056551730762329,-2.7091160530180654,-0.4937278706156176
-1.7382235212512966,-5.091802776926161,-8.238213058450624,-0.727923950163478
-0.9265068404070379,2.9220930517745596,-6.9317171436200296,-0.5573035455008697
-1.0957640836967233,9.969198062023734,-5.941248008077979,-0.7793752090124929
0,-8.733069405669104,1.311836786034661,0.6122729075020712
-0.951198069822674,0.9427863564994707,-9.429636192904475,-0.053342325788070355
0,-4.206136157125482,-4.709452951974623,0.8920728594290166
0,-4.752119693048755,7.588985327673057,0.608961570046186
-0.8318220239100675,-0.8919042942963817,2.3977454880665183,-0.7324124554746573
-2.1043675437022946,1.093016128335817,6.92117050172349,-0.9405367557936017
0,-2.7617212973769627,1.2173113880080757,0.7387612483298455
-0.946340551017503,1.5200550391844085,-2.116093835701768,-0.6052006120916514
0,5.837326059487531,-2.026010389113558,0.5561629246567094
0,7.103133658711612,-2.277185153777856,0.4064954960667902
-1.0532010784235792,4.576817102463003,1.9700224799401465,-0.7204058526883557
0,-5.090583283301807,4.8630346042193935,0.14143364212473372
0,1.4679422335409995,-1.5147253944820096,0.43113239996425795
-0.8711439655509086,4.67641082849623,0.10125151617758671,-0.5541795777264772
0,7.175233395697972,0.2981957257651599,0.6277010206420949
0,5.641306705258279,-5.7526571085541764,0.8352085350200624
0,9.825032258465752,4.559712065489018,0.17009174254515763
0.9910113259752391,10.122563213000427,-3.2785461026974163,1.0895662694740644
0,-0.07804846871395255,-7.959690664979144,0.6759497862594035
-0.9003017734376104,10.354196273405542,5.563688922506505,-0.3668993459801399
-1.9210997373498013,1.4781008557484188,-5.6978782688463765,-0.9408975500450357
-1.0795804121083714,3.9773130621404307,-1.3394165461257659,-0.43598909757880344
-1.9107146959496812,-0.2969245724227974,1.7065976230816193,-0.855241339700482
-0.9342775577307645,4.155685698826899,0.6010975564633125,-0.10665780989904065
-0.8899993015666887,-5.879630219623422,-9.512889921895303,-0.7434374018401955
-0.9593655744343307,2.49639428088982,-0.11963330702375442,-0.03420033335630095
0,3.012968250652487,1.21259949818313,0.04963976625704922
-1.0272134097955872,5.873528538302315,-1.1499245252721342,-0.25645719122985267
0,-1.8394375835823211,6.1618385934803355,0.2642361163574296
0,-7.590878865933554,8.780965463166009,0.48120913085013195
-1.0407652420504374,-3.4129027507370524,-2.7480434763828883,-0.19112455488011743
0,-1.6293714177138185,-1.9315874273716864,0.8162183166828366
1.0498781338542678,-0.3161940143632199,1.9667785675651384,0.9583760362129347
0.9497912335762652,-5.86148006484539,-3.310508063462017,0.810532140933125
0,-0.9497676983077012,-4.859365108203805,0.7950182124028948
-1.1527106907009756,-3.883576651240114,-6.315979918098686,-0.0893335767617012
-0.9381660584094048,-3.837705210566237,-6.611890427577623,-0.7305728244702273
-1.0093310740622068,6.59896827681642,7.006809714143504,-0.21863718216199346
1.0248296309371607,4.569990155707269,-6.912290122247841,0.907248310203346
-0.9865415709313539,-3.136572105442949,-7.992459406796557,-0.3237046987478019
0,-5.922297881548283,6.338486457299714,0.17541991458670653
-1.041960266513578,-3.8468187942695415,-6.753764723440247,-0.3727143714011164
-0.8924404578566995,6.881661157553189,5.001233465315612,-0.5990230568088436
-1.0229069518765872,7.2057197065157395,6.613624857353517,-0.49754619102215125
0,10.560332604291856,8.404921768073187,0.18817143007602646
-1.0754643212229158,-8.743250005339046,6.786079561306472,-0.3073299497418239
-1.716527849600088,-3.323214490513284,-8.983961808369296,-0.9615865750890006
0,4.764086842884453,-3.3128971435897703,0.43679485499647086
0,7.684220222574589,-10.739177118462045,0.06904548905843502
-0.9429216431562688,-5.029996403826,4.962368741674565,-0.6500600961443002
0,-5.340063090061393,-1.960925828056395,0.0571057471984896
0,-8.455994909178838,-3.5717507586740096,0.29926230961517286
-1.6949085186289834,1.1001135916177043,-1.3304121690125776,-0.9136131683383434
-1.0085054659989263,-3.3760897662095832,2.005891609047388,-0.49381858880251905
-2.1096436549406046,1.4367325112926415,-6.2344761930696135,-0.8874544334367169
-0.8782895513850419,-7.467861183266331,-1.453578813767975,-0.07482952141138864
0,7.419453527005987,7.681716951023103,0.16224977844274166
-1.1018641532792408,-5.6844540377646355,-6.203516802930279,-0.15460270498541867
