x0 -3.3102246210699366 / x1 log mod asin,x0,x1
0.47090476880644627,-1.3805856616007723,3.3802536783014707
-1.0354444759634815,7.298526241320573,2.4270659582710694
0.494663540184936,-7.938621899778412,10.597219057443565
0.03684897345640795,-1.9444177400066056,0.916119836046254
-0.09026706681632837,0.2609021958165771,7.274554171820599
0.48214586455969366,-7.234859289876288,6.295729678716384
0.07935445436111517,-2.2315115710442126,1.135447718313758
-0.07575186134208979,8.794217683773509,1.4512035368750482
1.230524215810249,-3.305270260466894,6.5944690333520155
-1.084436255195462,7.372549423564303,3.488859163242193
0.3265121154099365,-1.404488632760623,7.256161582823063
-0.6129228969050187,2.3381570403338388,6.211355123747923
0.5214248352655835,-8.599201200152661,1.5304410020002304
0.9732351182077631,-2.3137981004977535,4.923439387281367
-0.8298493870779029,5.740176951917048,2.4606015970721224
-0.5196473904234549,7.263883180110904,1.7358745901018324
-0.4030482507811811,6.383747738469829,5.71147211761957
-0.6090567933960315,2.021012243251161,8.697617339108314
-0.8902800936453129,10.942320906369547,5.115964025944021
0.24210565029283918,-6.202725607675653,1.4670781731917415
-0.02452556299141997,3.5729078382041504,0.3644338131735044
0.19232043178080757,-0.8347618125287344,8.970595762416213
0.3600357730821122,-5.055628607248742,4.04574704959076
0.9493219029204578,-8.826673166318853,8.814840912355082
-0.4007884028685552,4.686192724742992,2.385714069995576
-0.6245306595293295,2.0919619569943446,4.3917292995832105
0.17716509504665898,-5.3338872570332425,0.20581541651915397
-0.5521103230575363,6.552970392247697,5.259741457909251
-0.8467424913396816,7.5570692561847475,8.295675932301833
-0.3123737986123638,4.350652059185557,0.34019785057780194
-0.03617602906345275,6.2707125095245715,8.181027440811812
-0.36180038685132604,6.632365057471799,4.686892847825141
0.4208742620884738,-8.325532064908872,2.938405038852697
-0.06421873458009397,7.011909034603617,1.06898294120872
0.05716114887990875,-9.192163619709415,0.7523828288159664
0.24058838393725518,-4.110287658847094,1.596157767024091
0.27039767769500955,-8.750269818330908,0.31155457484541227
0.3875739179634233,-4.897149569420664,3.0429447236576963
0.5471489388737001,-8.617616256975817,8.433805928028633
0.24450007034492352,-0.8225430127127634,0.7512953676979841
0.6584131708014038,-1.8501782643475762,0.18171829121819766
0.2954001448459572,-4.0345608204646,2.370546513928115
0.5995056313292068,-6.368875840853024,1.5364047227955706
-0.25988529889114304,10.179254190188464,0.04961764227159234
-0.5560750388727747,11.492506190636751,2.142684509467303
0.42710555575602344,-1.1943379273542079,6.625493005365805
0.20206691225834283,-4.3371827479633795,3.0023221881022635
-0.8156827703331727,2.1927597639507224,8.377092850096112
1.08376960510946,-7.684062258129248,2.79753871813877
0.14823221980233542,-2.176146034676555,0.7377939685632007
0.19592683874137154,-8.019290727954326,7.414727283201571
-0.5504664343831639,9.166785932969566,5.9725741557435015
-0.14287870534839842,6.855653323811532,5.253734780684207
0.21266060630863087,-4.7913971177868655,3.721300433979296
-1.039593351988863,7.0681379801660995,2.913491243876323
-0.21995629264179134,0.7040168216352577,4.562958764389088
-0.00036039245459510967,2.429248646900809,1.0162567059971952
-0.4233899020912134,4.162116010907019,2.1760421005984605
0.07965735291818195,-0.3389624322328742,7.044511589000816
0.058165253898150006,-0.20783201673922777,8.988126654713641
-0.6474901182020465,6.644837358615271,4.662923232667382
-0.37189408779938865,1.251438313423413,4.42188536270795
-0.6678205627757796,2.412245154143428,2.616269254371041
0.07262292704952493,-6.862936870401512,0.9166210674078151
0.0032478054737540493,-2.0396470624474823,1.316293497583131
0.1600284843844637,-2.4818067497774283,1.1782055792830075
0.07126087468156508,-3.8854276239515233,3.2577378192423847
0.1843428245120669,-6.665515211543436,5.081206182347698
1.4819727036192831,-2.628036675026447,8.021825928673424
-0.04274349095145201,7.01654103651102,1.1016084769632746
-0.06178500307705297,1.0741068219584378,0.7749901595261548
0.032445341147091196,-8.530998628925456,0.8853636910873459
-0.28853910864651033,7.809372180875069,10.465257459246766
-0.09039133701694461,3.5762871657009647,2.5724637698319417
-0.9719048635938946,2.766494628053803,4.985490950175709
-0.9475854245724015,2.3989730507282925,10.924084184816913
-0.29267445077741044,0.9858583536320455,4.457561857518417
0.16372228197885585,-6.040189828086423,6.308485066430686
0.49712190166354303,-1.631952005806218,5.764131837930018
-0.8085067240919788,2.468387013836015,5.316620981608188
0.46212998988735476,-4.844570598781124,3.006056085755134
0.6133513312982292,-6.352760518415416,4.4228501818844554
0.6254480060880424,-7.631120580731304,4.629918508855667
0.601361042019044,-1.7956056200585004,2.9378546593561747
0.12667992786281643,-0.3630690226395194,9.139079927425056
0.3936961359668875,-9.153019128674444,3.2046203467301995
-0.850187625569867,6.1788681024529035,4.484556536966439
0.4638605418925913,-8.763711841209808,4.069336006554553
-1.4400623021983259,10.476283155074295,8.539165600797656
0.1026128490431568,-0.38907787301404745,8.900855877568398
0.36218641842274185,-1.4239707476753392,1.9339188908542158
-0.6714560832218439,2.2596460608554634,4.528249655323959
-0.017765371166589203,2.653684622955379,1.0076313433678359
-0.16322922679288387,9.195810817502688,3.4716034520091807
-0.45329450994327636,4.714895847054971,2.846301860004022
-0.33879010536652604,1.135029871028927,4.281305927126415
0.025229908931170556,-6.060002584982515,1.644826483277618
-0.8774645984015087,5.314327994258896,2.905517965966766
-0.25403886424152616,0.9997205472210422,2.1240410236726492
0.3656149306227249,-5.448758468776778,4.084132150579505
