x1 1.527378825817662 min cos,x0,x1
0.03912925991651329,-3.063646904649458,4.484559961369464
1.077764342226058,-1.1364962198721618,0.04896152476475787
0.04540062932137184,-2.6827733452505558,7.9555969665727835
0.043432050562084615,2.414347531680593,6.043097857794819
0.04468846439881744,-2.413774539980272,4.738773209262914
-0.8968850652722216,-5.8964705230274985,-2.886034166333976
-0.3549898752670401,5.477086052099292,-1.7635868534998396
0.041745217735369856,8.333062823231227,3.066634820183896
0.7250697783325439,-5.6630740713052035,0.8665253307578699
0.04125952990906416,-9.861429939290844,7.04976835336337
0.048894025389989895,3.9670528177421445,6.667424161154061
0.12065663460596973,3.2738485240400186,-6.856198830198898
0.043050259110466296,-2.711113884866691,4.458343904551139
0.043654309059612276,-5.7597074675872735,7.69163194955109
-0.22226530942701717,6.803738409311066,-3.9869702442860615
-0.4612109412188701,5.664116456953123,-9.275260347105945
0.04588148121991718,-0.0958787743409062,8.477134672623636
-0.4255915215541966,6.293527497347988,-2.1620320583522354
0.0407556492240709,2.424663183711442,7.227018108929368
0.04262913371028426,-0.2954361978282273,10.675562795224222
-1.1641852298958142,-5.239728241052144,-9.30710577798481
0.045550111979951326,-3.7941682251421107,10.696332729281574
1.030035723338727,7.515564162442589,0.2630205932593207
0.8355299170436308,4.867850991064841,-5.247013244060356
-0.7194000898076502,-0.7563906214184951,-8.562023731410283
0.04168107729738723,-3.0608848292060182,4.655124121232047
0.4262731205331084,-4.133448572595727,-7.866883578601259
0.04703728404368226,1.389854376333659,1.4395549509553551
-0.9230727091223159,6.400795056857482,-2.2611641228357056
0.03458045254591244,-8.557083959440423,10.530264163592255
0.04038642131007312,0.825236563980303,11.935243014340791
-0.5872299327814119,0.12388136390506434,-6.576100442512342
-0.3705928760584563,-8.250881060054683,-3.6073354912287168
0.04253264630006479,7.4797268043582665,3.7339513697880515
0.5537253303838732,-4.432861918275273,1.150110660724612
-1.0081459043977865,-6.619524136129848,-9.983596300139475
0.8162945937468725,0.6312248613960537,-0.501024387928794
0.04560120658678489,-4.861946549873228,4.6075439067584885
0.8213374306290413,7.0240350406194105,-5.476050342421622
0.8705421427857242,-2.553342574660143,0.1506247054347723
0.5975889486877658,8.797188113332485,0.7099052771132058
-0.9923740409661812,-3.8552130593963314,-2.942114226121594
0.040350306034185664,-7.685300624776796,4.8825481012579175
0.04637757291276102,3.39108393073456,2.0497603944665563
-0.5896179928482864,5.671902962741931,-2.4226087410493196
0.04596049725845306,4.931641672937851,8.87318424804932
-0.7492518470482175,-6.518729185170025,-9.512935700004247
0.03749815369318847,8.840289353464726,8.12108405505729
0.4932775488128584,-6.951913374522094,-5.346174011983131
0.5508359364979951,8.43718998097126,-6.3095462984890816
0.9771117407299753,-0.8625560898845084,-7.299565270082005
0.04555090978342683,7.336797173593931,2.8887655837821833
0.9516850653026372,7.462922319884689,-0.2690582085946822
0.055837990270194364,-2.5269891341865267,1.332448876395978
1.0312372029672348,0.9247930476579135,-6.502351294127028
1.0139301788259667,1.470776545101719,-0.07822358968054895
0.038139140900947985,-5.2271327280147055,3.3734215785108534
0.4671575269924706,5.364301769883029,-8.283202653176742
0.2449280235619649,3.851271378402957,-5.496683852283866
0.0459778949487257,6.313144465472511,5.611785443281449
-0.9954721989459575,-1.4282007156289076,-3.4188633737845686
0.046481152018090506,-8.584654703218137,10.654282240076231
0.8534617196835156,1.450906192253462,-6.9524084751523
0.05060451378001888,1.7375177633476306,7.627523484248281
0.04345324954956021,-4.93868704563936,6.150596443891948
1.058137256869492,-0.2601609806555718,-5.515193087226869
0.038264470459790964,-1.326570095882505,4.424355948927898
0.3792088965718106,3.680103628797706,-1.2462574465850034
0.04612124201617703,-5.006898009364584,1.576877059948929
-0.9361483042182024,5.623847028066517,-9.286826920889697
-0.9008799361625985,-2.96023788857084,-9.092080084261594
0.04800711136994712,-1.253315684439276,7.143970098880168
0.04156086039421149,-8.527475645916228,3.893977335603507
-1.150966453089009,-9.937314975972628,-3.0663691523628174
0.6011807369444236,9.301173691482814,-0.8770545382336384
0.9697019902162506,-9.159422889638194,-6.025352547236132
0.045526877671472996,-3.3402649928964974,1.7062764605681764
0.45569237655825845,9.987663730620167,0.9830565808885223
0.03850533557646619,1.1574797456431443,8.061188706902865
0.9473119370578704,4.362514775830203,0.3514916818509887
-1.0420151036505403,4.776864543981484,-3.192437958148027
0.9632396653852178,5.624475134623068,0.46740496406553483
0.5682295073400292,7.042083537865674,-5.722459101497077
-0.9406696264606474,9.090858700128413,-7.832992639462404
0.8476095371416779,1.1312532883246997,-6.510352608530176
0.55181510773807,5.002149782630509,-0.9676487525639641
-0.9532187087148939,-0.6533202554673018,-10.514130339751482
0.04301839010613672,3.707089753287084,8.872187148931824
0.5302859442956159,7.164192520842107,1.146368359300411
-1.1170373821223438,-3.4240884732217265,-3.2536897574581607
-0.8959686241511018,-7.407805835322882,-2.912040082555429
-0.8798535729122776,5.370964974050261,-3.4851002671124016
0.044405612600638925,3.953783933116858,5.311061357264945
0.9539343575245816,-1.345599308446817,0.18854915494818258
0.27116703472815534,5.993617533590993,-7.5591433362369465
0.04383218574053234,5.49512921851902,6.515385568662598
0.36310202050334395,-4.304963180938596,-4.419240564236068
1.0578814553911295,-5.583216390043974,-7.009091496680093
0.038096392608333265,6.907532056678689,2.0928036496995044
-0.9766372075279056,-7.334789539872009,-11.556642327074794
