x0 exp abs,x0,x1
0.012242392177647094,-3.9891362412808253,9.31380975965917
4598.618805985417,7.492281034249568,7.103664857568977
79.18403373730204,4.080948436105737,10.649599808747306
0.00006377141430568969,-10.28884986948973,6.8806788657885
306.2791892261633,6.024620192744571,4.796934196147213
0.07818791788572349,-2.332399111890955,-7.989757720036755
18798.71580499528,8.926842903514935,-9.288101567290395
9.049470716854534,2.1958399379734423,-4.882541903862536
0.5379788425252193,-0.5794028981068374,-3.3913777126289477
0.01653638458456421,-4.709122492322033,8.187411165033087
0.1740181067756636,-1.9909906342068435,-7.513948118537909
4550.586758811047,8.849522831496623,3.483208899973867
0.00690265955489204,-4.580944039289349,1.8785393962089016
11.087176069257808,2.1553813508442703,-5.191725399667163
2.563147448044273,0.9050741380203681,7.585331930676459
0.001049900744597694,-6.491344951016976,-4.633021748433333
0.716151078951504,-0.22011681959156035,1.6114662377361773
0.9588951963096799,0.1243911993110705,-8.836463490427635
101.59453903369811,4.170715280098002,2.3807358340573015
0.09120071051878273,-2.062876830766285,8.74698634810591
0.0027434258605408485,-6.318256672615115,6.517072407480812
0.015048879854819638,-3.818350208278304,1.3118839297522296
28.87286346721488,3.8231081340822066,0.14338900447896147
2.0264956228316624,0.4380718840001793,-7.3073916945443935
0.18442408256352927,-1.5655765975106741,-9.347607282365786
0.0043020331593034,-4.381310587675758,5.086220370105346
39.86363509720879,3.1376002337954296,-11.45004147502349
0.00017472567730075173,-7.9705889524379705,9.394334557600658
2591.3620607942275,8.094058519858736,10.550538249063155
12508.741563570375,10.793914662513272,-8.1051098003536
11.812332679550702,2.8001013577869416,-4.092504311230339
10344.243761998987,9.520432867886797,-5.6384201486493435
0.00018066850348083397,-9.268677419372352,1.6554105871262585
1.1557402282536722,0.14287093847173357,0.6470675035950114
23121.79890285553,10.201823692755994,-6.349733679158239
0.00008047351691899711,-9.725161113619764,-2.2286531553948947
594.6782890685573,5.542248539604836,-2.871565852307822
152.41602264955924,4.882164811138376,2.771734081711919
0.004945050867388802,-5.073319085320931,7.755415932842343
0.004824528183177143,-5.2011370254549485,6.900333835875534
5964.927213538852,8.922644629798812,4.11855682639731
0.09384917151445601,-2.5375698802658713,2.352865411527792
9.954631421424551,2.648752655451234,5.452399104968705
0.11268039591426987,-2.543647293802185,9.26924357390466
0.0002557503027987866,-8.964469167653712,-3.9839959055368266
0.4243796799550782,-0.9577027918603459,-9.235318222255776
0.21341067948955483,-1.7031222016903538,8.992647878730772
0.21309077498557427,-1.238542738806854,3.570880202586411
55.36079996342089,4.740225268847032,5.74946960755759
0.00017713226505481155,-9.71131374884606,-5.576283793403841
0.0011720162964265757,-5.197432406339443,-7.934178824603236
643.6938957312651,5.999391254390085,-3.1753098058021645
0.0010410007255691764,-5.3602520137567735,6.441897509013908
10.832231772241702,2.972187097837626,5.072157595844512
40.63684633406432,3.2519349468739125,3.337859002556084
109.27244155081142,4.38102992934898,-2.8715676142582662
0.7685772568558801,-0.23391955394674854,-2.669892307193407
0.0024867963589995322,-5.546332467904415,-2.201386759322483
359.527915307965,6.015471139609917,9.354698795563035
21.22525324815795,3.526321228626082,-5.341394095921158
0.3063624294740728,-1.133566963435213,-1.4532903640769108
0.0003492767513507991,-9.157492655144637,4.120516324571696
0.003160719107043945,-5.305521317712544,0.9241157819744136
0.1238366314334736,-2.3493481803248306,-7.478217174236738
4.685934862785607,1.5072269553344029,1.201271699034011
870.548728919026,5.895546582817578,4.5047943725633965
2900.4950189486563,6.7185994760046786,-0.7398334630707574
1.1543308561607113,0.10141904243316541,-7.9836572565790505
5.675969773084039,1.7504694770028149,-0.420635787687242
0.0004415798229231755,-7.864089694045918,1.207708606175591
0.0029747479763052656,-7.140143374633985,10.383691989810952
6540.8707363091335,9.16981703003486,4.1330386509047035
0.002867594906164688,-6.17379616898891,0.6910358519464396
0.0004243111978759358,-9.16854488172306,-9.155953748257513
0.00020795121694419015,-6.735291825362913,-8.522832220060083
1453.047237270932,7.83406076688694,-7.93351293228345
0.00229934972487142,-5.6109316494938595,-5.7416569156179005
0.268600623314426,-1.0760209884335452,-4.421885506512716
92.80894365783212,3.9881423731773133,8.860406265616348
0.024825356781694483,-3.9383282247694953,-1.3703173514609244
0.3579962261205402,-0.8726867351786505,-2.0378050170218907
1448.4363107795646,7.285481881619736,2.351651789740475
0.002694769493865463,-5.81999402990635,-2.186686435916517
0.24476868093521306,-1.2169718965010587,10.583294333997094
2820.681264692093,7.973369068849671,-1.9959167814817744
4.390311103937288,1.5395280465550203,-5.185723309290882
0.000762951959524097,-7.5799555471746345,1.1733459685268217
0.005833507884953304,-5.309225155929779,-7.993937040026259
5653.585790755088,8.374905815344235,-5.301265025293194
0.00033626948940316485,-8.068333338904742,-4.209438433237438
13.14683516792949,2.24023100019085,2.260171014330892
158.7880826617046,4.881082106278316,-0.9621850398931154
397.41373376792643,7.240321381795843,-2.3182061681215798
0.00009237403979436184,-9.049616683000016,4.781414250073101
0.006621057934122501,-5.081412546013944,6.175504824654795
6237.269219369042,10.327438436741948,8.617344816146108
852.5710688314244,6.3206059332928906,2.910551106691992
0.014229547559582929,-4.786757474549699,-3.149762888039343
0.062440450328233914,-2.442561615970795,2.459146825918876
0.009893217739238187,-4.345278084689737,-7.461287735920256
